player,nationality,position,squad,age,birth_year,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xa,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,matches
Niklas Süle,de GER,DF,Bayern Munich,25-163,1995,9.9,771,837,92.1,16727,5596,212,221,95.9,420,447,94.0,133,160,83.1,0,0.1,-0.1,2,66,5,1,58,Matches
Ádám Szalai,hu HUN,FW,Mainz 05,33-066,1987,1.7,26,58,44.8,344,174,14,27,51.9,4,11,36.4,3,9,33.3,0,0.0,0.0,0,3,2,0,7,Matches
Frederik Sørensen,dk DEN,DF,Köln,28-305,1992,1.1,38,50,76.0,896,428,4,7,57.1,26,28,92.9,7,13,53.8,0,0.1,-0.1,1,5,1,0,4,Matches
Alexander Sørloth,no NOR,FW,RB Leipzig,25-070,1995,9.9,229,305,75.1,3060,529,139,170,81.8,63,94,67.0,10,16,62.5,1,1.4,-0.4,15,14,12,0,20,Matches
Jonathan Tah,de GER,DF,Leverkusen,25-002,1996,13.5,973,1066,91.3,22300,5276,202,219,92.2,561,590,95.1,205,245,83.7,0,0.0,0.0,0,47,2,0,48,Matches
Edmond Tapsoba,bf BFA,DF,Leverkusen,22-011,1999,16.5,1438,1595,90.2,33867,9039,289,319,90.6,815,862,94.5,326,395,82.5,0,0.1,-0.1,1,81,5,0,75,Matches
Niklas Tauer,de GER,"MF,DF",Mainz 05,19-362,2001,0.8,17,27,63.0,326,196,7,9,77.8,7,12,58.3,3,6,50.0,0,0.0,0.0,1,1,1,1,3,Matches
Lino Tempelmann,de GER,"MF,DF",Freiburg,22-011,1999,2.6,112,141,79.4,2243,393,41,49,83.7,50,58,86.2,19,24,79.2,0,0.0,0.0,0,10,0,0,4,Matches
Cedric Teuchert,de GER,"FW,MF",Union Berlin,24-030,1997,6.6,109,153,71.2,1711,505,56,75,74.7,36,46,78.3,9,19,47.4,1,0.9,+0.1,6,13,1,0,15,Matches
Malick Thiaw,fi FIN,DF,Schalke 04,19-189,2001,6.4,205,277,74.0,4048,1597,74,97,76.3,98,110,89.1,30,59,50.8,0,0.1,-0.1,2,10,1,0,9,Matches
Jan Thielmann,de GER,FW,Köln,18-263,2002,8.8,172,264,65.2,2614,1008,93,111,83.8,58,84,69.0,12,36,33.3,2,0.3,+1.7,6,18,2,1,22,Matches
Erik Thommy,de GER,DF,Stuttgart,26-177,1994,0.6,18,30,60.0,381,151,8,11,72.7,4,7,57.1,5,8,62.5,2,0.7,+1.3,4,2,2,2,2,Matches
Marcus Thuram,fr FRA,"FW,MF",M'Gladbach,23-191,1997,9.3,206,297,69.4,2801,751,140,185,75.7,50,77,64.9,9,16,56.3,1,0.4,+0.6,4,15,4,0,19,Matches
Steffen Tigges,de GER,"FW,DF",Dortmund,22-197,1998,0.2,6,12,50.0,95,68,2,6,33.3,2,4,50.0,1,1,100.0,0,0.0,0.0,0,2,0,0,3,Matches
Guus Til,nl NED,"FW,MF",Freiburg,23-053,1997,0.2,2,6,33.3,22,0,1,2,50.0,1,4,25.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
Corentin Tolisso,fr FRA,MF,Bayern Munich,26-194,1994,7.1,368,436,84.4,7653,1968,134,156,85.9,154,170,90.6,73,90,81.1,0,0.4,-0.4,6,53,3,1,37,Matches
Ömer Toprak,tr TUR,DF,Werder Bremen,31-207,1989,11.6,520,618,84.1,11108,3180,154,167,92.2,277,311,89.1,88,136,64.7,0,0.0,0.0,1,20,0,0,29,Matches
Jordan Torunarigha,de GER,DF,Hertha BSC,23-190,1997,7.5,432,480,90.0,10239,3240,79,87,90.8,257,269,95.5,96,119,80.7,0,0.4,-0.4,2,21,1,0,26,Matches
Almamy Touré,ml MLI,DF,Eint Frankfurt,24-291,1996,6.4,189,286,66.1,3312,1736,97,127,76.4,64,90,71.1,24,48,50.0,1,1.2,-0.2,11,13,18,14,27,Matches
Lucas Tousart,fr FRA,MF,Hertha BSC,23-290,1997,13.8,427,522,81.8,9571,2088,118,140,84.3,219,244,89.8,81,117,69.2,0,0.2,-0.2,4,43,2,1,38,Matches
Ibrahima Traoré,gn GUI,FW,M'Gladbach,32-298,1988,0.9,24,39,61.5,315,84,14,20,70.0,7,12,58.3,1,3,33.3,0,0.2,-0.2,1,1,1,0,3,Matches
Kevin Trapp,de GER,GK,Eint Frankfurt,30-220,1990,20.0,572,818,69.9,17759,12023,110,111,99.1,241,242,99.6,220,464,47.4,0,0.0,0.0,0,11,0,0,0,Matches
Christopher Trimmel,at AUT,DF,Union Berlin,33-355,1987,16.1,646,901,71.7,12734,5476,282,317,89.0,239,297,80.5,115,249,46.2,6,2.6,+3.4,33,36,18,15,56,Matches
Tuta,br BRA,DF,Eint Frankfurt,21-224,1999,6.3,313,375,83.5,6698,2489,87,103,84.5,168,189,88.9,56,78,71.8,0,0.0,0.0,1,19,0,0,24,Matches
Dayot Upamecano,fr FRA,DF,RB Leipzig,22-109,1998,17.8,1357,1523,89.1,32319,9252,274,311,88.1,751,810,92.7,324,387,83.7,0,0.1,-0.1,4,90,5,0,76,Matches
Mark Uth,de GER,"FW,MF",Schalke 04,29-173,1991,14.4,355,481,73.8,6952,1678,164,190,86.3,112,144,77.8,70,129,54.3,1,1.0,0.0,19,32,9,0,37,Matches
Ruben Vargas,ch SUI,"MF,FW",Augsburg,22-192,1998,12.0,271,360,75.3,4833,1004,124,149,83.2,113,141,80.1,30,43,69.8,2,1.5,+0.5,12,17,12,1,30,Matches
Miloš Veljković,rs SRB,DF,Werder Bremen,25-140,1995,10.5,322,430,74.9,7882,2869,67,78,85.9,167,186,89.8,86,160,53.8,0,0.0,0.0,1,24,2,0,21,Matches
Andreas Voglsammer,de GER,MF,Arminia,29-035,1992,0.6,8,16,50.0,100,32,7,10,70.0,1,4,25.0,0,2,0.0,0,0.0,0.0,0,1,1,0,2,Matches
Kevin Vogt,de GER,DF,Hoffenheim,29-143,1991,15.5,942,1050,89.7,23289,7972,179,191,93.7,502,533,94.2,258,322,80.1,1,0.6,+0.4,3,63,4,0,67,Matches
Silas Wamangituka,cd COD,"DF,FW",Stuttgart,21-130,1999,16.4,274,377,72.7,4349,1286,152,184,82.6,99,136,72.8,18,35,51.4,3,3.5,-0.5,19,9,18,9,23,Matches
Wout Weghorst,nl NED,FW,Wolfsburg,28-190,1992,18.9,334,483,69.2,4953,899,194,258,75.2,109,155,70.3,18,28,64.3,2,2.3,-0.3,18,21,8,1,28,Matches
Mitchell Weiser,de GER,DF,Leverkusen,26-298,1994,2.5,177,210,84.3,2795,914,102,113,90.3,59,67,88.1,12,23,52.2,0,0.0,0.0,0,18,3,0,13,Matches
Wendell,br BRA,DF,Leverkusen,27-208,1993,4.9,335,399,84.0,5969,1642,149,162,92.0,139,156,89.1,41,63,65.1,0,0.0,0.0,0,23,2,1,20,Matches
Oscar Wendt,se SWE,DF,M'Gladbach,35-112,1985,10.5,418,522,80.1,7473,2826,190,210,90.5,187,225,83.1,40,72,55.6,0,0.8,-0.8,6,24,7,3,41,Matches
William,br BRA,FW,Wolfsburg,25-316,1995,0.0,0,1,0.0,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
William,br BRA,"DF,FW",Schalke 04,25-316,1995,1.2,25,48,52.1,406,141,14,19,73.7,10,20,50.0,1,5,20.0,0,0.0,0.0,0,0,0,0,1,Matches
Florian Wirtz,de GER,MF,Leverkusen,17-286,2003,15.7,485,642,75.5,7654,2086,269,313,85.9,159,206,77.2,41,75,54.7,5,3.0,+2.0,34,49,20,3,59,Matches
Axel Witsel,be BEL,MF,Dortmund,32-032,1989,12.6,752,800,94.0,13684,2947,325,340,95.6,335,353,94.9,81,92,88.0,0,0.6,-0.6,5,71,3,0,53,Matches
Hannes Wolf,at AUT,"FW,MF",M'Gladbach,21-303,1999,9.6,249,334,74.6,3338,849,154,185,83.2,69,92,75.0,12,24,50.0,0,1.3,-1.3,9,20,8,0,28,Matches
Marius Wolf,de GER,"DF,MF",Köln,25-262,1995,16.3,495,727,68.1,8956,4280,244,296,82.4,175,234,74.8,63,132,47.7,1,1.4,-0.4,11,55,13,5,61,Matches
Nick Woltemade,de GER,"MF,FW",Werder Bremen,18-365,2002,1.6,24,39,61.5,430,115,10,14,71.4,11,17,64.7,3,5,60.0,1,0.3,+0.7,3,1,2,0,3,Matches
Jeong Woo-yeong,kr KOR,"FW,MF",Freiburg,21-146,1999,5.7,175,229,76.4,2711,890,96,121,79.3,58,70,82.9,14,24,58.3,0,0.8,-0.8,9,15,15,3,29,Matches
Joscha Wosz,de GER,"DF,FW",RB Leipzig,18-208,2002,0.4,11,15,73.3,204,59,4,5,80.0,6,7,85.7,1,2,50.0,0,0.0,0.0,0,1,0,0,0,Matches
Reinhold Yabo,de GER,"MF,FW",Arminia,29-003,1992,7.2,126,166,75.9,2259,525,55,66,83.3,53,64,82.8,14,23,60.9,0,0.0,0.0,1,14,3,0,14,Matches
Amin Younes,de GER,"FW,MF",Eint Frankfurt,27-191,1993,8.9,293,382,76.7,4766,1728,167,191,87.4,87,123,70.7,32,45,71.1,2,1.2,+0.8,14,32,16,1,57,Matches
Dan-Axel Zagadou,fr FRA,DF,Dortmund,21-255,1999,1.9,132,157,84.1,2831,779,35,37,94.6,75,88,85.2,21,30,70.0,0,0.0,0.0,0,8,0,0,2,Matches
Denis Zakaria,ch SUI,"MF,DF",M'Gladbach,24-085,1996,7.5,293,332,88.3,5460,1368,116,126,92.1,141,152,92.8,33,41,80.5,0,0.3,-0.3,3,24,6,0,31,Matches
Deyovaisio Zeefuik,nl NED,"DF,MF",Hertha BSC,22-339,1998,3.9,148,200,74.0,3029,649,49,62,79.0,71,95,74.7,25,36,69.4,0,0.2,-0.2,3,7,4,2,5,Matches
Robin Zentner,de GER,GK,Mainz 05,26-108,1994,19.0,461,676,68.2,13322,7855,95,97,97.9,203,206,98.5,162,370,43.8,0,0.0,0.0,0,6,0,0,0,Matches
Ron-Robert Zieler,de GER,GK,Köln,32-001,1989,0.6,18,23,78.3,608,390,3,3,100.0,7,7,100.0,8,13,61.5,0,0.0,0.0,0,0,0,0,0,Matches
Joshua Zirkzee,nl NED,FW,Bayern Munich,19-267,2001,1.0,24,30,80.0,301,15,18,21,85.7,6,8,75.0,0,0,,0,0.2,-0.2,1,2,0,0,0,Matches
Steven Zuber,ch SUI,DF,Eint Frankfurt,29-180,1991,5.1,188,258,72.9,3289,1177,100,116,86.2,63,89,70.8,20,32,62.5,1,0.6,+0.4,9,17,7,2,25,Matches
