player,nationality,position,squad,age,birth_year,minutes_90s,goals,shots_total,shots_on_target,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,matches
Corentin Tolisso,fr FRA,MF,Bayern Munich,26-194,1994,7.1,0,10,6,60.0,1.40,0.84,0.00,0.00,15.0,0,0,0,2.0,2.0,0.20,-2.0,-2.0,Matches
Ömer Toprak,tr TUR,DF,Werder Bremen,31-207,1989,11.6,2,8,3,37.5,0.69,0.26,0.25,0.67,9.2,0,0,0,0.8,0.8,0.10,+1.2,+1.2,Matches
Jordan Torunarigha,de GER,DF,Hertha BSC,23-190,1997,7.5,0,1,0,0.0,0.13,0.00,0.00,,9.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Almamy Touré,ml MLI,DF,Eint Frankfurt,24-291,1996,6.4,0,9,2,22.2,1.41,0.31,0.00,0.00,13.3,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches
Lucas Tousart,fr FRA,MF,Hertha BSC,23-290,1997,13.8,0,19,3,15.8,1.38,0.22,0.00,0.00,19.0,0,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches
Ibrahima Traoré,gn GUI,FW,M'Gladbach,32-298,1988,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kevin Trapp,de GER,GK,Eint Frankfurt,30-220,1990,20.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Christopher Trimmel,at AUT,DF,Union Berlin,33-355,1987,16.1,0,5,1,20.0,0.31,0.06,0.00,0.00,26.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Tuta,br BRA,DF,Eint Frankfurt,21-224,1999,6.3,0,2,0,0.0,0.32,0.00,0.00,,10.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Dayot Upamecano,fr FRA,DF,RB Leipzig,22-109,1998,17.8,1,8,5,62.5,0.45,0.28,0.13,0.20,15.2,0,0,0,0.5,0.5,0.06,+0.5,+0.5,Matches
Mark Uth,de GER,"FW,MF",Schalke 04,29-173,1991,14.4,2,30,9,30.0,2.09,0.63,0.07,0.22,19.8,4,0,0,2.0,2.0,0.07,0.0,0.0,Matches
Ruben Vargas,ch SUI,"MF,FW",Augsburg,22-192,1998,12.0,3,17,4,23.5,1.42,0.33,0.18,0.75,17.3,0,0,0,1.5,1.5,0.09,+1.5,+1.5,Matches
Miloš Veljković,rs SRB,DF,Werder Bremen,25-140,1995,10.5,0,3,0,0.0,0.29,0.00,0.00,,11.8,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
Andreas Voglsammer,de GER,MF,Arminia,29-035,1992,0.6,0,1,1,100.0,1.80,1.80,0.00,0.00,12.0,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Kevin Vogt,de GER,DF,Hoffenheim,29-143,1991,15.5,0,1,0,0.0,0.06,0.00,0.00,,31.0,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Silas Wamangituka,cd COD,"DF,FW",Stuttgart,21-130,1999,16.4,11,34,12,35.3,2.08,0.73,0.24,0.67,16.0,0,3,3,6.9,4.7,0.14,+4.1,+3.3,Matches
Wout Weghorst,nl NED,FW,Wolfsburg,28-190,1992,18.9,14,54,29,53.7,2.85,1.53,0.22,0.41,12.6,0,2,3,12.8,10.7,0.20,+1.2,+1.3,Matches
Mitchell Weiser,de GER,DF,Leverkusen,26-298,1994,2.5,1,2,2,100.0,0.80,0.80,0.50,0.50,15.6,0,0,0,0.1,0.1,0.03,+0.9,+0.9,Matches
Wendell,br BRA,DF,Leverkusen,27-208,1993,4.9,0,1,0,0.0,0.20,0.00,0.00,,25.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Oscar Wendt,se SWE,DF,M'Gladbach,35-112,1985,10.5,1,4,1,25.0,0.38,0.10,0.25,1.00,16.3,1,0,0,0.6,0.6,0.15,+0.4,+0.4,Matches
William,br BRA,FW,Wolfsburg,25-316,1995,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
William,br BRA,"DF,FW",Schalke 04,25-316,1995,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Florian Wirtz,de GER,MF,Leverkusen,17-286,2003,15.7,4,21,11,52.4,1.34,0.70,0.19,0.36,17.5,0,0,0,2.8,2.8,0.13,+1.2,+1.2,Matches
Axel Witsel,be BEL,MF,Dortmund,32-032,1989,12.6,0,12,2,16.7,0.96,0.16,0.00,0.00,19.8,0,0,0,1.0,1.0,0.08,-1.0,-1.0,Matches
Hannes Wolf,at AUT,"FW,MF",M'Gladbach,21-303,1999,9.6,2,10,5,50.0,1.04,0.52,0.20,0.40,14.5,0,0,0,1.1,1.1,0.11,+0.9,+0.9,Matches
Marius Wolf,de GER,"DF,MF",Köln,25-262,1995,16.3,2,25,8,32.0,1.54,0.49,0.08,0.25,16.5,0,0,0,2.1,2.1,0.08,-0.1,-0.1,Matches
Nick Woltemade,de GER,"MF,FW",Werder Bremen,18-365,2002,1.6,0,5,3,60.0,3.06,1.84,0.00,0.00,18.5,0,0,0,0.6,0.6,0.12,-0.6,-0.6,Matches
Jeong Woo-yeong,kr KOR,"FW,MF",Freiburg,21-146,1999,5.7,3,10,5,50.0,1.76,0.88,0.30,0.60,17.4,0,0,0,1.5,1.5,0.15,+1.5,+1.5,Matches
Joscha Wosz,de GER,"DF,FW",RB Leipzig,18-208,2002,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Reinhold Yabo,de GER,"MF,FW",Arminia,29-003,1992,7.2,1,8,1,12.5,1.11,0.14,0.13,1.00,18.5,0,0,0,0.6,0.6,0.08,+0.4,+0.4,Matches
Amin Younes,de GER,"FW,MF",Eint Frankfurt,27-191,1993,8.9,2,17,7,41.2,1.90,0.78,0.12,0.29,16.3,0,0,0,2.3,2.3,0.14,-0.3,-0.3,Matches
Dan-Axel Zagadou,fr FRA,DF,Dortmund,21-255,1999,1.9,0,1,1,100.0,0.54,0.54,0.00,0.00,10.0,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Denis Zakaria,ch SUI,"MF,DF",M'Gladbach,24-085,1996,7.5,1,5,1,20.0,0.67,0.13,0.20,1.00,20.2,0,0,0,0.5,0.5,0.11,+0.5,+0.5,Matches
Deyovaisio Zeefuik,nl NED,"DF,MF",Hertha BSC,22-339,1998,3.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Robin Zentner,de GER,GK,Mainz 05,26-108,1994,19.0,0,2,0,0.0,0.11,0.00,0.00,,20.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Ron-Robert Zieler,de GER,GK,Köln,32-001,1989,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Joshua Zirkzee,nl NED,FW,Bayern Munich,19-267,2001,1.0,0,4,1,25.0,3.91,0.98,0.00,0.00,11.9,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
Steven Zuber,ch SUI,DF,Eint Frankfurt,29-180,1991,5.1,0,4,2,50.0,0.79,0.39,0.00,0.00,18.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
