player,nationality,position,squad,age,birth_year,games,minutes,minutes_per_game,minutes_pct,minutes_90s,games_starts,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_match,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,matches
Victor Mollejo,es ESP,MF,Atlético Madrid,20-023,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Jon Moncayola,es ESP,MF,Osasuna,22-276,1998,21,"1,572",75,79.4,17.5,17,85,10,4,31,0,0.90,15,24,-9,-0.52,-0.29,17.0,22.6,-5.6,-0.32,+0.04,Matches
Nacho Monreal,es ESP,DF,Real Sociedad,34-353,1986,13,"1,000",77,50.5,11.1,11,89,10,2,11,6,1.62,18,10,+8,+0.72,-0.01,20.7,6.6,+14.2,+1.28,+0.83,Matches
Ángel Montoro,es ESP,MF,Granada,32-233,1988,12,827,69,41.8,9.2,11,73,3,1,27,2,1.58,13,13,0,0.00,+0.78,8.7,9.5,-0.8,-0.08,+0.52,Matches
Martín Montoya,es ESP,DF,Betis,29-305,1991,4,230,58,11.6,2.6,2,82,1,2,34,12,0.75,1,4,-3,-1.17,-0.92,1.4,6.4,-5.0,-1.96,-1.97,Matches
Eusebio Monzó,es ESP,DF,Levante,20-071,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Emre Mor,tr TUR,"FW,MF",Celta Vigo,23-204,1997,11,500,45,24.2,5.6,6,65,0,5,22,6,0.91,6,8,-2,-0.36,-0.19,6.4,4.6,+1.8,+0.32,+0.10,Matches
Jon Morcillo,es ESP,"FW,MF",Athletic Club,22-151,1998,16,562,35,29.7,6.2,6,66,1,10,17,5,1.13,7,8,-1,-0.16,-0.36,6.9,6.4,+0.5,+0.08,-0.08,Matches
Álex Moreno,es ESP,DF,Betis,27-250,1993,16,"1,298",81,65.6,14.4,15,86,13,1,9,4,1.38,17,26,-9,-0.62,-0.76,16.7,23.2,-6.5,-0.45,-0.69,Matches
Gerard Moreno,es ESP,"FW,MF",Villarreal,28-312,1992,17,"1,459",86,73.7,16.2,17,86,11,0,,0,1.71,26,17,+9,+0.56,+0.56,25.3,15.3,+10.0,+0.62,+0.16,Matches
Tete Morente,es ESP,"MF,FW",Elche,24-071,1996,17,"1,234",73,65.3,13.7,13,84,9,4,35,0,0.94,9,18,-9,-0.66,-0.24,8.1,22.1,-14.0,-1.07,-0.28,Matches
Ilaix Moriba,es ESP,MF,Barcelona,18-025,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Loren Morón,es ESP,FW,Betis,27-045,1993,16,652,41,32.9,7.2,6,71,0,10,23,5,1.06,4,12,-8,-1.10,-1.10,6.2,11.8,-5.6,-0.77,-0.83,Matches
Pedro Mosquera,es ESP,MF,Huesca,32-298,1988,18,"1,607",89,81.2,17.9,18,89,16,0,,0,0.67,14,27,-13,-0.73,-0.49,15.9,22.7,-6.8,-0.38,+0.43,Matches
Toni Moya,es ESP,MF,Atlético Madrid,22-330,1998,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Javi Moyano,es ESP,DF,Valladolid,34-356,1986,2,103,52,5.2,1.1,2,52,1,0,,0,0.50,1,2,-1,-0.87,-0.35,0.6,1.0,-0.4,-0.37,+0.15,Matches
Iker Muniain,es ESP,"MF,FW",Athletic Club,28-056,1992,20,"1,404",70,74.3,15.6,17,79,3,3,22,0,1.20,20,21,-1,-0.06,-0.62,14.5,16.3,-1.7,-0.11,-0.97,Matches
Aihen Muñoz,es ESP,DF,Real Sociedad,23-181,1997,12,992,83,50.1,11.0,11,89,10,1,12,9,1.50,18,11,+7,+0.64,-0.18,17.2,12.3,+4.9,+0.45,-0.85,Matches
Joaquín Muñoz,es ESP,FW,Huesca,21-340,1999,3,41,14,2.1,0.5,0,,0,3,14,2,0.67,0,1,-1,-2.20,-1.59,0.1,1.2,-1.1,-2.34,-1.92,Matches
Jeison Murillo,co COL,DF,Celta Vigo,28-262,1992,21,"1,843",88,89.0,20.5,21,88,19,0,,0,1.19,25,34,-9,-0.44,-2.03,26.0,22.4,+3.7,+0.19,-0.53,Matches
Yunus Musah,us USA,MF,Valencia,18-076,2002,21,"1,180",56,59.6,13.1,14,75,1,7,18,1,1.14,17,19,-2,-0.15,-0.15,13.1,18.2,-5.1,-0.39,-0.26,Matches
Yoshinori Mutō,jp JPN,"FW,MF",Eibar,28-213,1992,18,965,54,48.7,10.7,12,73,3,6,15,2,0.89,8,14,-6,-0.56,-0.47,12.2,13.7,-1.5,-0.14,+0.21,Matches
Nacho,es ESP,DF,Real Madrid,31-026,1990,9,762,85,38.5,8.5,9,85,8,0,,9,2.11,12,6,+6,+0.71,-0.33,13.3,9.9,+3.4,+0.40,-0.30,Matches
Nacho,es ESP,DF,Valladolid,31-343,1989,17,"1,442",85,72.8,16.0,17,85,15,0,,4,1.06,20,26,-6,-0.37,+0.63,17.7,22.6,-4.9,-0.31,+0.77,Matches
Nano,es ESP,"FW,MF",Cádiz,26-008,1995,1,9,9,0.5,0.1,0,,0,1,9,7,1.00,0,0,0,0.00,+0.68,0.0,0.1,-0.1,-0.57,-0.16,Matches
Roberto Navarro,es ESP,MF,Real Sociedad,18-307,2002,1,35,35,1.8,0.4,0,,0,1,35,5,0.00,0,0,0,0.00,-0.74,1.2,0.0,+1.2,+3.10,+2.28,Matches
Ximo Navarro,es ESP,DF,Alavés,31-021,1990,18,"1,389",77,70.2,15.4,17,79,12,1,45,3,1.17,13,18,-5,-0.32,+0.44,20.1,18.9,+1.2,+0.08,+0.91,Matches
Jesús Navas,es ESP,DF,Sevilla,35-084,1985,19,"1,550",82,82.0,17.2,19,82,13,0,,0,1.89,24,16,+8,+0.46,-1.39,21.4,17.5,+3.9,+0.23,-1.32,Matches
Raúl Navas,es ESP,DF,Osasuna,32-278,1988,2,168,84,8.5,1.9,2,84,1,0,,17,0.00,1,6,-5,-2.68,-2.43,1.7,5.9,-4.2,-2.26,-2.11,Matches
Álvaro Negredo,es ESP,FW,Cádiz,35-177,1985,19,"1,342",71,67.8,14.9,17,77,3,2,19,0,1.16,14,26,-12,-0.80,-0.38,13.9,19.8,-5.9,-0.39,+0.06,Matches
Neto,br BRA,GK,Barcelona,31-209,1989,6,540,90,28.6,6.0,6,90,6,0,,15,1.33,10,6,+4,+0.67,-0.67,9.4,7.6,+1.8,+0.30,-0.99,Matches
Carlos Neva,es ESP,DF,Granada,24-246,1996,19,"1,626",86,82.1,18.1,19,86,15,0,,2,1.53,21,22,-1,-0.06,+2.23,18.4,21.1,-2.7,-0.15,+1.32,Matches
Mamor Niang,sn SEN,"FW,MF",Getafe,19-009,2002,1,22,22,1.1,0.2,0,,0,1,22,4,0.00,0,2,-2,-8.18,-7.77,0.1,1.1,-1.0,-4.07,-3.77,Matches
Manuel Nieto,es ESP,"FW,MF",Cádiz,22-321,1998,2,14,7,0.7,0.2,0,,0,2,7,2,0.00,0,1,-1,-6.43,-5.79,0.4,1.1,-0.7,-4.35,-3.97,Matches
Saúl Ñíguez,es ESP,"MF,DF",Atlético Madrid,26-084,1994,16,967,60,53.7,10.7,10,81,6,6,26,1,2.44,23,8,+15,+1.40,-0.22,14.5,9.8,+4.7,+0.44,-0.27,Matches
Nino,es ESP,"MF,FW",Elche,40-248,1980,9,192,21,10.2,2.1,0,,0,9,21,9,0.56,1,7,-6,-2.81,-2.49,2.8,6.0,-3.3,-1.54,-0.64,Matches
Fernando Niño,es ESP,FW,Villarreal,20-112,2000,11,466,42,23.5,5.2,7,63,0,4,7,11,1.45,10,6,+4,+0.77,+0.48,8.5,4.7,+3.8,+0.73,+0.20,Matches
Ryan Nolan,ie IRL,DF,Getafe,21-362,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Nolito,es ESP,"MF,FW",Celta Vigo,34-121,1986,22,"1,587",72,76.7,17.6,21,74,4,1,31,1,1.32,22,24,-2,-0.11,+0.45,23.4,18.2,+5.2,+0.31,+0.26,Matches
Unai Núñez,es ESP,DF,Athletic Club,24-014,1997,11,907,82,48.0,10.1,10,90,10,1,7,10,1.27,13,11,+2,+0.20,+0.20,9.6,8.4,+1.2,+0.12,-0.03,Matches
Kelechi Nwakali,ng NGA,"MF,FW",Huesca,22-253,1998,5,141,28,7.1,1.6,1,56,0,4,21,11,0.60,0,6,-6,-3.83,-3.44,0.7,2.9,-2.2,-1.39,-1.00,Matches
Allan Nyom,cm CMR,"MF,DF",Getafe,32-279,1988,19,"1,368",72,69.1,15.2,17,80,11,2,4,2,1.21,11,22,-11,-0.72,-0.72,11.4,18.5,-7.1,-0.47,-0.38,Matches
Jan Oblak,si SVN,GK,Atlético Madrid,28-037,1993,20,"1,800",90,100.0,20.0,20,90,20,0,,0,2.55,42,12,+30,+1.50,,27.3,16.0,+11.3,+0.57,,Matches
Lucas Ocampos,ar ARG,FW,Sevilla,26-217,1994,21,"1,647",78,87.1,18.3,19,82,9,2,45,0,2.00,22,14,+8,+0.44,-2.16,24.6,16.7,+8.0,+0.44,-0.21,Matches
Álvaro Odriozola,es ESP,DF,Real Madrid,25-061,1995,4,226,57,11.4,2.5,3,71,1,1,14,10,2.25,2,3,-1,-0.40,-1.48,3.2,3.1,+0.1,+0.04,-0.61,Matches
Shinji Okazaki,jp JPN,"FW,MF",Huesca,34-303,1986,18,956,53,48.3,10.6,12,71,3,6,18,0,0.78,9,12,-3,-0.28,+0.68,9.7,12.6,-2.8,-0.27,+0.38,Matches
Lucas Olaza,uy URU,DF,Celta Vigo,26-207,1994,18,"1,615",90,78.0,17.9,18,90,15,0,,1,1.33,22,24,-2,-0.11,+0.48,24.8,18.4,+6.4,+0.35,+0.57,Matches
Lucas Olaza,uy URU,DF,Valladolid,26-207,1994,1,90,90,4.5,1.0,1,90,1,0,,0,0.00,0,1,-1,-1.00,-0.48,0.1,1.5,-1.4,-1.43,-0.95,Matches
Christian Oliva,uy URU,MF,Valencia,24-257,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Paulo Oliveira,pt POR,DF,Eibar,29-036,1992,16,"1,368",86,69.1,15.2,15,90,15,1,18,2,0.94,12,17,-5,-0.33,-0.03,14.6,18.8,-4.2,-0.28,-0.10,Matches
Mathías Olivera,uy URU,DF,Getafe,23-105,1997,17,"1,379",81,69.6,15.3,16,86,12,1,3,0,1.12,11,15,-4,-0.26,+0.79,13.6,15.7,-2.1,-0.14,+0.70,Matches
Kevin Omoruyi,es ESP,MF,Huesca,20-043,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Javier Ontiveros,es ESP,MF,Villarreal,23-157,1997,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Javier Ontiveros,es ESP,"FW,MF",Huesca,23-157,1997,18,891,50,45.0,9.9,10,72,3,8,22,1,0.61,5,17,-12,-1.21,-1.05,7.7,15.8,-8.1,-0.82,-0.65,Matches
Fabián Orellana,cl CHI,"MF,FW",Valladolid,35-017,1986,19,"1,239",65,62.6,13.8,16,74,6,3,19,1,0.84,11,21,-10,-0.73,-0.48,13.8,20.3,-6.5,-0.47,+0.13,Matches
Aimar Oroz,es ESP,MF,Osasuna,19-078,2001,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
Mikel Oyarzabal,es ESP,"FW,MF",Real Sociedad,23-298,1997,17,"1,165",69,58.8,12.9,15,74,1,2,29,0,1.94,27,9,+18,+1.39,+1.61,26.2,9.4,+16.8,+1.30,+1.05,Matches
Fernando Pacheco,es ESP,GK,Alavés,28-271,1992,22,"1,980",90,100.0,22.0,22,90,22,0,,0,1.00,19,29,-10,-0.45,,24.6,28.9,-4.3,-0.19,,Matches
Jon Pacheco,es ESP,DF,Real Sociedad,20-036,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Helibelton Palacios,co COL,DF,Elche,27-247,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Ante Palaversa,hr CRO,"MF,FW",Getafe,20-313,2000,2,9,5,0.5,0.1,0,,0,2,5,11,1.50,0,0,0,0.00,+0.50,0.1,0.2,-0.1,-1.14,-0.79,Matches
Diego Pampín,es ESP,DF,Celta Vigo,20-335,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Aitor Paredes Casamichana,es ESP,DF,Athletic Club,20-290,2000,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Daniel Parejo,es ESP,MF,Villarreal,31-303,1989,20,"1,781",89,89.9,19.8,20,89,18,0,,0,1.60,29,22,+7,+0.35,-0.55,29.0,17.7,+11.3,+0.57,-0.06,Matches
Marvin Olawale Akinlabi Park,es ESP,"DF,FW",Real Madrid,20-225,2000,3,88,29,4.4,1.0,1,54,0,2,17,0,2.33,1,0,+1,+1.02,+0.12,1.7,0.3,+1.4,+1.44,+0.90,Matches
Thomas Partey,gh GHA,MF,Atlético Madrid,27-245,1993,3,200,67,11.1,2.2,2,90,2,1,20,0,1.67,3,1,+2,+0.90,-0.68,3.0,1.4,+1.6,+0.72,+0.17,Matches
Alfonso Pastor,es ESP,GK,Sevilla,20-132,2000,0,,,,,0,,0,0,,13,,,,,,,,,,,,Matches
Ignacio Pastor,es ESP,DF,Elche,17-316,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
John Patrick,es ESP,"MF,DF",Getafe,17-142,2003,6,65,11,3.3,0.7,0,,0,6,11,7,0.17,0,0,0,0.00,+0.52,0.4,0.8,-0.5,-0.66,-0.33,Matches
Gabriel Paulista,br BRA,DF,Valencia,30-079,1990,16,"1,366",85,69.0,15.2,16,85,15,0,,0,1.00,23,23,0,0.00,+0.29,20.0,22.8,-2.9,-0.19,+0.31,Matches
Alfonso Pedraza,es ESP,DF,Villarreal,24-310,1996,17,"1,324",78,66.9,14.7,16,80,7,1,50,1,1.65,21,16,+5,+0.34,-0.21,21.5,11.8,+9.7,+0.66,+0.25,Matches
Alfredo Pedraza,es ESP,DF,Levante,20-055,2000,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Pedri,es ESP,MF,Barcelona,18-080,2002,21,"1,324",63,70.1,14.7,14,78,4,7,34,0,2.05,34,15,+19,+1.29,+0.50,34.2,15.4,+18.9,+1.28,+0.92,Matches
Facundo Pellistri,uy URU,FW,Alavés,19-055,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Rubén Peña,es ESP,"DF,FW",Villarreal,29-210,1991,11,697,63,35.2,7.7,7,88,6,4,20,4,1.45,12,7,+5,+0.65,+0.37,11.4,5.0,+6.3,+0.82,+0.38,Matches
Juan Peñaloza,co COL,MF,Huesca,20-286,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Alberto Perea,es ESP,MF,Cádiz,30-056,1990,16,934,58,47.2,10.4,9,80,5,7,31,4,0.75,12,21,-9,-0.87,-0.35,10.9,15.7,-4.8,-0.46,-0.10,Matches
Iñigo Pérez,es ESP,"MF,DF",Osasuna,33-026,1988,19,"1,187",62,59.9,13.2,14,82,7,5,8,2,1.11,11,16,-5,-0.38,+0.19,13.6,16.8,-3.2,-0.24,+0.22,Matches
Juan Pérez,es ESP,GK,Osasuna,24-213,1996,0,,,,,0,,0,0,,12,,,,,,,,,,,,Matches
Kike Pérez,es ESP,MF,Valladolid,23-365,1997,18,859,48,43.4,9.5,9,73,3,9,22,4,0.67,5,12,-7,-0.73,-0.33,8.9,12.7,-3.8,-0.40,+0.21,Matches
Lucas Pérez,es ESP,FW,Alavés,32-156,1988,16,"1,039",65,52.5,11.5,11,80,4,5,32,2,1.06,12,13,-1,-0.09,+0.77,14.2,12.8,+1.4,+0.12,+0.67,Matches
Luis Pérez,es ESP,DF,Valladolid,26-009,1995,13,918,71,46.4,10.2,10,80,6,3,40,8,0.77,8,19,-11,-1.08,-0.99,7.7,13.4,-5.7,-0.56,-0.08,Matches
Nehuén Pérez,ar ARG,DF,Granada,20-234,2000,5,301,60,15.2,3.3,3,89,2,2,17,13,2.00,2,4,-2,-0.60,-0.17,3.4,5.3,-1.9,-0.56,-0.20,Matches
Nehuén Pérez,ar ARG,DF,Atlético Madrid,20-234,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Pablo Pérez,es ESP,DF,Sevilla,19-179,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Samuel Pérez,es ESP,GK,Valladolid,23-293,1997,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Tomás Pina Isla,es ESP,MF,Alavés,33-122,1987,18,"1,422",79,71.8,15.8,17,82,9,1,29,0,1.17,16,20,-4,-0.25,+0.71,18.5,18.0,+0.6,+0.04,+0.82,Matches
Yeremi Pino,es ESP,"FW,MF",Villarreal,18-116,2002,13,394,30,19.9,4.4,2,59,0,11,25,3,1.54,5,4,+1,+0.23,-0.23,7.1,3.9,+3.3,+0.75,+0.22,Matches
Gerard Piqué,es ESP,DF,Barcelona,34-011,1987,8,691,86,36.6,7.7,8,86,7,0,,0,1.38,15,9,+6,+0.78,-0.57,14.6,9.5,+5.1,+0.67,-0.53,Matches
Miralem Pjanić,ba BIH,MF,Barcelona,30-317,1990,14,515,37,27.2,5.7,5,72,1,9,17,7,2.00,6,4,+2,+0.35,-1.09,13.0,5.0,+8.0,+1.40,+0.54,Matches
Óscar Plano,es ESP,"MF,FW",Valladolid,30-002,1991,22,"1,393",63,70.4,15.5,17,76,4,5,19,0,0.91,15,26,-11,-0.71,-0.56,12.9,21.9,-8.9,-0.58,-0.20,Matches
Dani Plomer,es ESP,FW,Granada,22-075,1998,1,45,45,2.3,0.5,0,,0,1,45,0,0.00,0,0,0,0.00,+0.47,0.8,1.2,-0.4,-0.75,-0.37,Matches
Jorge Pombo,es ESP,"FW,MF",Cádiz,26-357,1994,7,417,60,21.1,4.6,4,77,2,3,36,14,0.71,3,5,-2,-0.43,+0.32,4.3,4.6,-0.3,-0.05,+0.45,Matches
Pere Pons,es ESP,MF,Alavés,27-359,1993,8,574,72,29.0,6.4,6,90,5,2,18,2,0.44,4,9,-5,-0.78,-0.46,6.5,7.6,-1.1,-0.18,+0.02,Matches
Francisco Portillo,es ESP,MF,Getafe,30-245,1990,12,357,30,18.0,4.0,3,75,1,9,15,9,1.00,4,6,-2,-0.50,-0.01,4.0,6.2,-2.1,-0.53,-0.23,Matches
Portu,es ESP,"FW,MF",Real Sociedad,28-268,1992,21,"1,335",64,67.4,14.8,15,78,3,6,27,1,1.52,22,15,+7,+0.47,-0.78,20.7,15.0,+5.7,+0.39,-1.48,Matches
Sergio Postigo,es ESP,DF,Levante,32-101,1988,16,"1,118",70,59.2,12.4,13,84,10,3,10,3,1.31,17,18,-1,-0.08,-0.20,16.8,15.3,+1.5,+0.12,+0.39,Matches
Alejandro Pozo Pozo,es ESP,"DF,MF",Eibar,21-357,1999,17,"1,303",77,65.8,14.5,14,88,12,3,22,0,0.94,13,18,-5,-0.35,-0.08,14.7,21.3,-6.6,-0.45,-0.60,Matches
Alejandro Pozo Pozo,es ESP,"DF,MF",Sevilla,21-357,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Antonio Puertas,es ESP,"FW,MF",Granada,28-358,1992,20,"1,119",56,56.5,12.4,11,79,6,9,28,0,1.50,9,19,-10,-0.80,-0.80,9.3,16.1,-6.8,-0.55,-0.37,Matches
Riqui Puig,es ESP,MF,Barcelona,21-184,1999,5,84,17,4.4,0.9,1,56,0,4,7,15,2.00,1,1,0,0.00,-1.20,1.6,1.6,0.0,0.00,-1.05,Matches
Jorge Pulido,es ESP,DF,Huesca,29-311,1991,18,"1,545",86,78.0,17.2,17,89,15,1,39,3,0.72,15,27,-12,-0.70,-0.29,14.3,23.6,-9.3,-0.54,-0.37,Matches
Quini,es ESP,DF,Granada,31-142,1989,7,201,29,10.2,2.2,1,90,1,6,19,3,1.00,4,7,-3,-1.34,-0.99,2.4,4.7,-2.3,-1.04,-0.73,Matches
Quique,es ESP,FW,Eibar,30-273,1990,7,86,12,4.3,1.0,0,,0,7,12,10,0.14,1,1,0,0.00,+0.33,0.8,1.4,-0.6,-0.61,-0.38,Matches
Dani Raba,es ESP,"FW,MF",Villarreal,25-107,1995,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
Uroš Račić,rs SRB,MF,Valencia,22-333,1998,16,"1,100",69,55.6,12.2,12,86,9,4,16,2,1.25,18,16,+2,+0.16,+0.57,17.3,16.6,+0.6,+0.05,+0.76,Matches
Nemanja Radoja,rs SRB,MF,Levante,28-007,1993,17,889,52,47.0,9.9,9,86,7,8,14,4,1.12,17,18,-1,-0.10,-0.19,12.9,13.7,-0.7,-0.08,-0.07,Matches
Rafinha,br BRA,MF,Barcelona,28-001,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Ivan Rakitić,hr CRO,MF,Sevilla,32-340,1988,20,"1,323",66,70.0,14.7,15,78,5,5,32,0,1.95,24,13,+11,+0.75,+0.11,21.1,14.5,+6.6,+0.45,-0.06,Matches
Jonás Ramalho,es ESP,DF,Osasuna,27-248,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Sandro Ramírez,es ESP,"FW,MF",Huesca,25-219,1995,8,487,61,24.6,5.4,6,70,0,2,35,0,0.50,6,6,0,0.00,+0.84,5.4,6.3,-0.9,-0.17,+0.39,Matches
Santiago Ramos,ar ARG,DF,Barcelona,19-084,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Sergio Ramos,es ESP,DF,Real Madrid,34-320,1986,14,"1,215",87,61.4,13.5,14,87,13,0,,0,2.14,25,12,+13,+0.96,+0.14,22.6,13.7,+8.9,+0.66,+0.19,Matches
Andrei Ratiu,ro ROU,DF,Villarreal,22-238,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Dani Rebollo,es ESP,GK,Betis,21-065,1999,0,,,,,0,,0,0,,15,,,,,,,,,,,,Matches
Recio,es ESP,MF,Eibar,30-033,1991,10,368,37,18.6,4.1,5,60,0,5,14,7,0.40,3,5,-2,-0.49,-0.21,3.5,5.9,-2.5,-0.60,-0.43,Matches
Francisco Reis Ferreira,pt POR,DF,Valencia,23-324,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Karim Rekik,nl NED,DF,Sevilla,26-073,1994,3,164,55,8.7,1.8,1,63,0,2,51,15,3.00,4,0,+4,+2.20,+1.62,3.2,0.7,+2.5,+1.36,+0.98,Matches
Álex Remiro,es ESP,GK,Real Sociedad,25-326,1995,22,"1,980",90,100.0,22.0,22,90,22,0,,0,1.59,36,20,+16,+0.73,,37.7,18.7,+19.1,+0.87,,Matches
Oriol Rey,es ESP,MF,Valladolid,22-354,1998,1,15,15,0.8,0.2,0,,0,1,15,8,0.00,1,0,+1,+6.00,+6.60,0.8,0.1,+0.7,+4.48,+5.04,Matches
Jean-Pierre Rhyner,ch SUI,DF,Cádiz,24-334,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Mikel Rico,es ESP,MF,Huesca,36-101,1984,17,"1,278",75,64.5,14.2,16,78,2,1,34,0,0.82,11,12,-1,-0.07,+1.60,12.0,17.6,-5.6,-0.39,+0.19,Matches
Emiliano Rigoni,ar ARG,"MF,FW",Elche,28-009,1993,15,894,60,47.3,9.9,9,82,5,6,27,1,0.73,12,17,-5,-0.50,+0.13,8.4,15.5,-7.1,-0.80,+0.32,Matches
Luis Rioja,es ESP,"MF,DF",Alavés,27-120,1993,20,"1,362",68,68.8,15.1,17,77,2,3,19,2,0.80,13,22,-9,-0.59,-0.45,16.5,23.4,-6.9,-0.45,-0.83,Matches
Rober,es ESP,DF,Levante,25-363,1995,5,312,62,16.5,3.5,3,82,2,2,33,11,1.60,9,6,+3,+0.87,+1.04,5.3,7.9,-2.6,-0.75,-0.85,Matches
Roberto,es ESP,GK,Valladolid,35-003,1986,6,540,90,27.3,6.0,6,90,6,0,,16,0.33,4,10,-6,-1.00,-0.63,5.0,9.6,-4.5,-0.76,-0.33,Matches
Sergi Roberto,es ESP,DF,Barcelona,29-006,1992,8,650,81,34.4,7.2,7,89,6,1,24,1,1.75,15,6,+9,+1.25,+0.16,14.3,6.1,+8.1,+1.13,+0.18,Matches
Joel Robles,es ESP,GK,Betis,30-241,1990,13,"1,170",90,59.1,13.0,13,90,13,0,,9,1.31,18,21,-3,-0.23,+0.32,14.4,18.3,-3.9,-0.30,-0.21,Matches
Rubén Rochina,es ESP,MF,Levante,29-327,1991,14,795,57,42.1,8.8,10,73,4,4,17,3,1.29,12,8,+4,+0.45,+0.78,10.7,10.0,+0.6,+0.07,+0.19,Matches
Rodrigo,es ESP,"FW,MF",Betis,20-273,2000,10,371,37,18.7,4.1,3,72,0,7,22,6,1.10,7,9,-2,-0.49,-0.15,4.7,6.6,-1.9,-0.47,-0.31,Matches
Kévin Rodrigues,pt POR,"DF,MF",Eibar,26-345,1994,12,768,64,38.8,8.5,8,81,5,4,30,4,0.75,7,10,-3,-0.35,-0.05,6.9,10.6,-3.7,-0.43,-0.30,Matches
Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Sevilla,22-230,1998,11,260,24,13.8,2.9,2,69,0,9,14,6,2.09,6,3,+3,+1.04,+0.38,5.4,1.9,+3.5,+1.22,+0.88,Matches
Jesús Rodríguez Ortuño,es ESP,MF,Granada,23-002,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Ángel Rodríguez,es ESP,FW,Getafe,33-293,1987,21,982,47,49.6,10.9,8,80,4,13,26,1,1.00,9,16,-7,-0.64,-0.28,8.5,12.5,-4.0,-0.36,-0.03,Matches
Guido Rodríguez,ar ARG,MF,Betis,26-307,1994,19,"1,480",78,74.7,16.4,18,81,13,1,16,0,1.21,20,32,-12,-0.73,-1.45,19.2,24.7,-5.5,-0.33,-0.47,Matches
Miguel Rodríguez,es ESP,"FW,MF",Celta Vigo,17-290,2003,4,30,8,1.4,0.3,0,,0,4,8,13,0.25,0,1,-1,-3.00,-2.82,0.5,0.4,+0.1,+0.33,+0.08,Matches
Víctor Rodríguez,es ESP,MF,Elche,31-205,1989,9,308,34,16.3,3.4,2,77,0,7,22,11,0.33,2,7,-5,-1.46,-1.06,3.7,6.2,-2.4,-0.71,+0.32,Matches
Rodrygo,br BRA,FW,Real Madrid,20-035,2001,11,423,38,21.4,4.7,4,61,0,7,26,4,2.27,8,3,+5,+1.06,+0.20,10.5,4.8,+5.7,+1.21,+0.80,Matches
Iván Romero,es ESP,FW,Sevilla,19-309,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Rafael Romero,es ESP,GK,Granada,17-190,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Facundo Roncaglia,ar ARG,DF,Osasuna,34-003,1987,15,"1,126",75,56.9,12.5,13,86,8,2,4,4,0.93,11,17,-6,-0.48,-0.06,12.9,16.0,-3.1,-0.25,+0.18,Matches
Rubén,es ESP,"GK,MF",Osasuna,36-236,1984,3,187,62,9.4,2.1,3,62,2,0,,12,0.67,3,5,-2,-0.96,-0.56,3.7,5.1,-1.4,-0.68,-0.38,Matches
Waldo Rubio,es ESP,FW,Valladolid,25-180,1995,8,357,45,18.0,4.0,5,64,0,3,12,11,0.63,3,9,-6,-1.51,-1.18,2.3,6.5,-4.2,-1.06,-0.66,Matches
Aitor Ruibal,es ESP,"FW,MF",Betis,24-328,1996,14,800,57,40.4,8.9,10,71,2,4,22,6,1.21,11,15,-4,-0.45,-0.14,11.2,9.5,+1.8,+0.20,+0.70,Matches
Ismael Ruiz,es ESP,MF,Granada,19-365,2001,1,67,67,3.4,0.7,1,67,0,0,,0,0.00,0,2,-2,-2.69,-2.31,0.0,2.4,-2.4,-3.29,-3.00,Matches
