player,nationality,position,squad,age,birth_year,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,matches
Waldo Rubio,es ESP,FW,Valladolid,25-180,1995,4.0,150,11,46,59,58,9,146,4,10,40.0,4,1,111,657,369,12,5,1,4,4,136,98,72.1,13,Matches
Aitor Ruibal,es ESP,"FW,MF",Betis,24-328,1996,8.9,422,4,55,197,201,36,412,17,31,54.8,18,2,326,1421,903,52,15,10,15,24,395,311,78.7,60,Matches
Ismael Ruiz,es ESP,MF,Granada,19-365,2001,0.7,27,2,5,21,2,1,27,0,0,,0,0,12,69,21,1,0,0,0,1,17,14,82.4,1,Matches
Víctor Ruiz,es ESP,DF,Betis,32-019,1989,12.1,780,84,389,422,10,4,749,0,0,,0,0,460,2619,1297,26,1,0,3,2,512,500,97.7,2,Matches
Modibo Sagnan,ml MLI,DF,Real Sociedad,21-305,1999,5.5,334,49,182,164,9,4,324,1,1,100.0,1,0,223,1206,715,13,1,0,0,4,234,227,97.0,0,Matches
Borja Sainz,es ESP,"MF,FW",Alavés,20-012,2001,4.0,164,0,24,82,80,14,162,6,19,31.6,7,0,127,932,480,21,6,6,11,13,169,107,63.3,22,Matches
Salvi,es ESP,"MF,FW",Cádiz,29-320,1991,13.2,504,17,97,197,245,19,453,7,20,35.0,9,0,290,1613,952,47,22,2,29,16,469,318,67.8,49,Matches
Fede San Emeterio,es ESP,MF,Valladolid,23-334,1997,12.7,517,40,166,307,56,4,510,3,3,100.0,3,0,232,751,257,7,2,0,4,0,303,277,91.4,3,Matches
Antonio Sanabria,py PAR,FW,Betis,24-346,1996,10.4,330,8,20,197,144,39,310,9,13,69.2,11,0,209,1088,472,23,16,3,32,14,405,238,58.8,56,Matches
Oihan Sancet,es ESP,"MF,FW",Athletic Club,20-294,2000,3.7,184,2,17,99,84,17,182,6,10,60.0,6,0,134,911,456,29,12,4,5,9,199,145,72.9,34,Matches
Juan Sánchez Miño,ar ARG,"DF,MF",Elche,31-043,1990,5.5,335,22,112,188,47,1,308,7,11,63.6,8,2,219,958,508,17,5,0,6,5,257,229,89.1,15,Matches
Germán Sánchez,es ESP,DF,Granada,34-105,1986,15.3,685,136,419,285,9,7,654,1,1,100.0,1,0,297,1324,688,9,0,0,0,3,365,337,92.3,3,Matches
Javi Sánchez,es ESP,DF,Valladolid,23-336,1997,6.4,282,41,171,124,8,2,275,2,2,100.0,2,0,151,918,542,11,3,0,2,0,158,156,98.7,1,Matches
José Sánchez,es ESP,DF,Granada,20-348,2000,1.8,74,9,37,32,6,0,61,0,0,,0,0,20,88,34,0,0,0,0,1,23,22,95.7,0,Matches
Manuel Sánchez,es ESP,DF,Atlético Madrid,20-173,2000,0.5,36,3,13,14,12,1,30,0,0,,0,0,20,190,67,1,0,0,0,0,24,21,87.5,0,Matches
Manuel Sánchez,es ESP,"DF,MF",Osasuna,20-173,2000,2.0,117,3,31,55,38,3,101,2,3,66.7,3,1,61,332,210,8,3,0,3,1,78,65,83.3,5,Matches
Oier Sanjurjo,es ESP,MF,Osasuna,34-264,1986,17.2,784,45,173,504,135,18,776,3,8,37.5,4,0,369,1582,693,25,10,1,11,12,470,386,82.1,19,Matches
Ivan Šaponjić,rs SRB,FW,Cádiz,23-195,1997,0.6,15,0,0,9,8,2,14,0,2,0.0,0,0,5,15,0,0,0,0,1,0,26,12,46.2,4,Matches
Stefan Savić,me MNE,DF,Atlético Madrid,30-036,1991,18.0,1077,141,508,613,18,5,1052,4,4,100.0,4,0,676,3247,1981,54,0,0,2,2,735,720,98.0,0,Matches
Jaime Seoane,es ESP,MF,Huesca,24-022,1997,10.3,528,21,121,323,133,21,518,10,16,62.5,10,0,358,2190,1270,54,19,5,12,16,396,337,85.1,35,Matches
Edgar Sevikyan,ru RUS,MF,Levante,19-189,2001,0.1,6,0,3,3,1,0,6,1,1,100.0,1,0,5,25,19,0,0,0,0,0,4,4,100.0,1,Matches
Sidnei,br BRA,DF,Betis,31-174,1989,5.6,411,54,245,178,5,2,399,0,0,,0,0,265,1344,465,12,2,0,0,2,281,281,100.0,0,Matches
David Silva,es ESP,MF,Real Sociedad,35-036,1986,8.8,596,8,56,341,224,29,572,13,23,56.5,14,1,428,2155,1042,53,16,4,7,10,521,464,89.1,48,Matches
Gastón Silva,uy URU,DF,Huesca,26-345,1994,4.4,249,25,121,137,10,1,240,0,0,,0,0,159,1009,584,6,0,0,0,1,160,155,96.9,0,Matches
Rui Silva,pt POR,GK,Granada,27-006,1994,21.0,741,636,734,9,0,0,479,1,1,100.0,1,0,295,1533,962,0,0,0,0,0,272,270,99.3,0,Matches
Unai Simón,es ESP,GK,Athletic Club,23-247,1997,21.0,687,590,686,1,1,0,479,0,0,,0,0,349,1825,1002,0,0,0,1,0,281,281,100.0,0,Matches
Dimitris Siovas,gr GRE,DF,Huesca,32-150,1988,21.0,1378,219,854,573,47,28,1327,7,9,77.8,7,0,755,4872,2882,45,8,0,8,2,924,897,97.1,7,Matches
Rafa Soares,pt POR,DF,Eibar,25-280,1995,6.9,439,20,113,209,135,6,326,2,6,33.3,3,0,174,799,394,16,7,0,0,6,190,164,86.3,7,Matches
Rubén Sobrino,es ESP,"MF,FW",Valencia,28-257,1992,0.5,34,1,5,17,16,2,34,0,0,,0,0,20,113,89,6,3,0,1,2,30,19,63.3,3,Matches
Rubén Sobrino,es ESP,"FW,MF",Cádiz,28-257,1992,0.5,16,1,3,12,2,1,16,2,4,50.0,2,0,16,65,35,2,0,1,4,0,18,13,72.2,3,Matches
Augusto Solari,ar ARG,MF,Celta Vigo,29-041,1992,0.9,33,1,5,12,16,3,31,0,0,,0,0,22,48,22,1,0,0,2,1,25,21,84.0,4,Matches
Roberto Soldado,es ESP,FW,Granada,35-262,1985,10.6,327,7,24,143,166,56,301,3,10,30.0,4,2,153,562,241,18,4,6,14,7,467,213,45.6,68,Matches
Carlos Soler,es ESP,MF,Valencia,24-042,1997,17.1,1068,51,230,648,269,21,945,12,19,63.2,14,0,644,3756,2145,77,23,0,10,8,748,681,91.0,22,Matches
Son,es ESP,"DF,MF",Levante,26-320,1994,6.4,401,23,94,165,161,18,325,7,12,58.3,9,1,233,1060,569,27,12,1,7,5,254,220,86.6,24,Matches
David Soria,es ESP,GK,Getafe,27-315,1993,13.0,466,372,463,3,0,0,321,0,0,,0,0,218,1536,1096,0,0,0,0,0,170,170,100.0,0,Matches
Alberto Soro,es ESP,"FW,MF",Granada,21-341,1999,2.0,81,2,12,37,39,4,80,1,3,33.3,2,0,57,361,199,11,4,0,3,5,79,46,58.2,8,Matches
Damián Suárez,uy URU,DF,Getafe,32-292,1988,17.7,1093,28,257,565,316,5,822,15,23,65.2,16,4,475,2031,1222,45,18,2,8,10,526,493,93.7,16,Matches
Denis Suárez,es ESP,MF,Celta Vigo,27-038,1994,17.8,1207,12,191,790,316,12,1132,32,50,64.0,34,2,888,4879,2428,130,42,2,23,14,1026,930,90.6,52,Matches
Luis Suárez,uy URU,FW,Atlético Madrid,34-020,1987,14.1,472,9,28,215,248,80,455,5,14,35.7,7,3,247,781,456,28,6,5,30,20,647,366,56.6,127,Matches
Suso,es ESP,FW,Sevilla,27-086,1993,12.4,740,4,69,326,389,36,710,27,36,75.0,28,0,624,2974,1591,91,22,11,23,27,720,610,84.7,89,Matches
Tachi,es ESP,DF,Alavés,23-156,1997,4.2,197,22,97,109,5,3,183,1,1,100.0,1,0,89,571,374,10,0,0,1,0,105,102,97.1,0,Matches
Renato Tapia,pe PER,MF,Celta Vigo,25-200,1995,20.7,1277,65,455,782,125,12,1253,21,23,91.3,21,0,787,3528,1959,56,22,0,8,19,855,798,93.3,10,Matches
Tomás Tavares,pt POR,"MF,DF",Alavés,19-343,2001,0.7,24,1,4,10,11,1,23,0,0,,0,0,18,95,52,1,1,0,0,0,20,15,75.0,3,Matches
Álvaro Tejero,es ESP,DF,Eibar,24-208,1996,1.2,114,4,27,55,35,1,94,0,0,,0,0,62,255,159,7,2,0,1,0,67,66,98.5,4,Matches
Cristian Tello,es ESP,"FW,MF",Betis,29-186,1991,8.8,438,3,56,206,212,37,426,10,23,43.5,12,2,315,1864,1151,61,18,14,17,6,392,317,80.9,50,Matches
Marc-André ter Stegen,de GER,GK,Barcelona,28-289,1992,15.0,546,484,543,4,0,0,447,0,0,,0,0,313,1200,747,0,0,0,0,0,304,303,99.7,0,Matches
David Timor,es ESP,"MF,DF",Getafe,31-119,1989,8.5,463,17,93,271,114,2,409,1,2,50.0,1,0,199,968,503,24,6,1,4,2,244,232,95.1,4,Matches
Toño,es ESP,DF,Levante,31-098,1989,2.7,164,7,51,66,57,1,137,1,1,100.0,1,0,110,461,204,13,6,0,2,5,122,113,92.6,9,Matches
Lucas Torreira,uy URU,"MF,FW",Atlético Madrid,25-002,1996,3.9,262,12,73,167,29,4,261,1,1,100.0,1,0,153,673,279,10,1,2,1,4,198,186,93.9,2,Matches
Óliver Torres,es ESP,"MF,FW",Sevilla,26-095,1994,9.5,729,5,92,438,240,17,698,9,13,69.2,11,0,559,2582,1139,49,16,2,13,16,652,582,89.3,57,Matches
Pau Torres,es ESP,DF,Villarreal,24-028,1997,22.0,1622,236,882,841,55,12,1575,18,21,85.7,19,0,1162,8081,5369,127,25,0,9,9,1205,1188,98.6,1,Matches
Roberto Torres,es ESP,MF,Osasuna,31-343,1989,12.7,536,17,94,245,219,30,490,14,28,50.0,17,3,330,1326,713,37,13,0,12,10,470,342,72.8,46,Matches
Lucas Torró,es ESP,MF,Osasuna,26-209,1994,5.5,266,28,72,146,58,13,265,4,6,66.7,4,0,123,437,157,7,1,1,5,7,188,139,73.9,10,Matches
Manu Trigueros,es ESP,MF,Villarreal,29-119,1991,17.4,1220,20,212,793,290,19,1194,13,16,81.3,14,1,942,3712,1637,66,22,0,19,23,1101,965,87.6,52,Matches
Francisco Trincão,pt POR,"FW,MF",Barcelona,21-046,1999,4.0,280,4,30,90,181,40,271,11,18,61.1,11,0,227,1494,860,43,7,6,5,14,289,231,79.9,47,Matches
Kieran Trippier,eng ENG,DF,Atlético Madrid,30-147,1990,14.0,1002,49,250,429,361,10,875,7,10,70.0,7,2,585,1980,1052,46,17,1,9,4,662,618,93.4,51,Matches
Samuel Umtiti,fr FRA,DF,Barcelona,27-091,1993,3.4,296,34,134,178,1,0,291,0,0,,0,0,218,1178,775,25,0,0,2,1,240,233,97.1,0,Matches
Enes Ünal,tr TUR,FW,Getafe,23-279,1997,5.0,204,4,9,105,94,17,195,4,7,57.1,4,0,114,387,163,7,3,0,21,20,261,153,58.6,40,Matches
Tomáš Vaclík,cz CZE,GK,Sevilla,31-321,1989,3.0,101,97,101,0,0,0,90,0,0,,0,0,61,190,94,0,0,0,0,0,65,65,100.0,0,Matches
Eugeni Valderrama,es ESP,"FW,MF",Huesca,26-209,1994,1.3,93,4,24,61,14,0,84,1,2,50.0,1,0,65,303,129,4,0,0,0,1,67,65,97.0,1,Matches
Jesús Vallejo,es ESP,DF,Granada,24-039,1997,11.2,480,80,278,209,18,2,459,3,3,100.0,3,0,246,1453,843,18,2,0,3,0,278,266,95.7,0,Matches
Manu Vallejo,es ESP,FW,Valencia,23-365,1997,8.0,314,1,25,142,171,35,295,7,17,41.2,8,1,199,1036,606,34,11,7,23,18,385,218,56.6,60,Matches
Federico Valverde,uy URU,MF,Real Madrid,22-206,1998,8.2,517,3,64,297,200,18,512,14,18,77.8,15,0,380,2305,1302,57,21,1,4,7,454,403,88.8,35,Matches
Raphaël Varane,fr FRA,DF,Real Madrid,27-294,1993,21.0,1381,198,732,710,39,19,1346,5,7,71.4,6,0,905,6103,2919,60,6,0,3,3,1012,987,97.5,6,Matches
Franco Vázquez,ar ARG,"FW,MF",Sevilla,31-357,1989,0.8,69,2,11,39,22,1,68,0,0,,0,0,43,113,36,1,1,0,1,4,54,47,87.0,3,Matches
Lucas Vázquez,es ESP,"FW,DF",Real Madrid,29-227,1991,13.4,1017,30,231,442,396,48,962,20,28,71.4,20,0,757,3325,1876,82,21,9,32,18,905,775,85.6,73,Matches
Koke Vegas,es ESP,GK,Levante,25-139,1995,1.0,32,27,32,0,0,0,18,0,0,,0,0,9,48,18,0,0,0,0,0,6,6,100.0,0,Matches
Gabriel Veiga,es ESP,"MF,DF",Celta Vigo,18-262,2002,1.3,48,0,11,23,17,2,48,1,1,100.0,1,0,30,160,118,5,2,0,4,2,48,33,68.8,8,Matches
Unai Vencedor Paris,es ESP,MF,Athletic Club,20-090,2000,9.7,503,19,114,349,62,5,488,2,2,100.0,2,0,329,1527,594,19,4,0,5,6,362,336,92.8,8,Matches
Gonzalo Verdú,es ESP,DF,Elche,32-115,1988,20.0,1185,234,793,448,15,7,1132,9,10,90.0,9,1,734,3984,2100,30,1,0,2,4,841,821,97.6,0,Matches
Mikel Vesga,es ESP,MF,Athletic Club,27-268,1993,10.2,590,23,112,398,109,18,588,4,4,100.0,4,0,353,1889,818,40,7,4,7,7,413,375,90.8,18,Matches
Rúben Vezo,pt POR,DF,Levante,26-294,1994,14.4,895,151,514,396,55,10,847,2,4,50.0,2,0,532,3837,2076,52,10,0,2,6,565,557,98.6,4,Matches
Iñigo Vicente,es ESP,FW,Athletic Club,23-038,1998,0.4,47,0,2,12,37,1,44,4,4,100.0,4,1,39,135,83,5,2,1,0,0,34,33,97.1,5,Matches
Fede Vico,es ESP,"MF,FW",Granada,26-224,1994,2.1,101,3,20,54,33,3,97,2,3,66.7,2,0,71,467,221,13,3,1,3,7,92,64,69.6,13,Matches
Aleix Vidal,es ESP,DF,Sevilla,31-176,1989,4.4,394,9,87,189,134,8,344,4,6,66.7,4,0,248,964,486,18,6,3,4,5,286,265,92.7,15,Matches
Nacho Vidal,es ESP,"DF,MF",Osasuna,26-020,1995,13.2,625,65,240,278,138,9,524,7,16,43.8,7,0,252,1246,519,21,13,0,6,8,295,238,80.7,20,Matches
Toni Villa,es ESP,"MF,FW",Valladolid,26-037,1995,8.1,434,3,49,222,198,25,416,13,38,34.2,19,2,317,1590,995,58,17,10,12,21,395,315,79.7,44,Matches
Asier Villalibre,es ESP,FW,Athletic Club,23-136,1997,7.9,200,4,8,107,95,33,193,3,7,42.9,3,1,104,499,208,15,4,5,13,9,343,160,46.6,44,Matches
Iván Villar,es ESP,GK,Celta Vigo,23-219,1997,7.0,228,204,228,0,0,0,149,0,0,,0,0,103,568,305,0,0,0,0,0,81,81,100.0,0,Matches
Vitolo,es ESP,"MF,DF",Atlético Madrid,31-103,1989,2.5,154,2,18,79,67,17,152,1,1,100.0,1,0,110,653,426,25,7,4,8,4,154,124,80.5,28,Matches
Šime Vrsaljko,hr CRO,DF,Atlético Madrid,29-034,1992,3.6,252,10,63,129,67,0,210,1,2,50.0,1,0,107,424,192,9,4,0,3,3,177,136,76.8,10,Matches
Nikola Vukčević,me MNE,MF,Levante,29-062,1991,5.8,270,20,96,164,24,2,267,1,2,50.0,1,0,156,649,276,9,1,0,0,3,194,185,95.4,3,Matches
Daniel Wass,dk DEN,"DF,MF",Valencia,31-258,1989,20.1,1229,79,348,671,272,22,1089,9,10,90.0,9,0,631,2998,1597,67,30,3,10,11,807,731,90.6,46,Matches
Shon Weissman,il ISR,FW,Valladolid,24-365,1996,12.4,257,6,20,124,122,36,238,3,11,27.3,4,1,133,500,256,18,4,4,27,13,456,164,36.0,58,Matches
Iñaki Williams,es ESP,"FW,MF",Athletic Club,26-243,1994,18.0,597,16,42,259,337,96,577,19,34,55.9,20,0,402,2159,1181,67,16,19,40,51,887,473,53.3,172,Matches
Jawad El Yamiq,ma MAR,DF,Valladolid,28-350,1992,6.3,348,51,199,156,9,3,333,1,1,100.0,1,0,161,700,339,12,5,0,1,0,171,165,96.5,2,Matches
Rubén Yáñez,es ESP,GK,Getafe,27-124,1993,9.0,251,216,250,2,0,0,162,0,0,,0,0,112,928,626,0,0,0,0,0,97,96,99.0,0,Matches
Yoel,es ESP,GK,Eibar,32-169,1988,0.3,13,11,13,0,0,0,10,0,0,,0,0,7,32,12,0,0,0,0,0,6,6,100.0,0,Matches
Okay Yokuşlu,tr TUR,MF,Celta Vigo,26-341,1994,5.1,335,16,107,217,42,4,329,6,9,66.7,6,0,221,1276,599,18,7,1,4,3,237,217,91.6,3,Matches
Joseba Zaldúa,es ESP,DF,Real Sociedad,28-234,1992,4.5,270,10,62,122,102,7,221,1,6,16.7,1,0,122,573,315,17,7,0,5,2,159,146,91.8,13,Matches
Oier Zarraga,es ESP,MF,Athletic Club,22-040,1999,1.0,40,0,4,25,13,3,39,3,5,60.0,3,0,36,220,123,8,2,0,0,1,33,31,93.9,2,Matches
Igor Zubeldia,es ESP,DF,Real Sociedad,23-320,1997,12.6,829,92,378,483,44,9,795,6,7,85.7,6,0,554,3965,2412,49,4,0,5,4,560,548,97.9,3,Matches
Martín Zubimendi,es ESP,MF,Real Sociedad,22-011,1999,10.5,657,39,155,456,96,4,640,5,8,62.5,5,0,414,2544,1405,59,18,1,4,8,453,439,96.9,11,Matches
Martin Ødegaard,no NOR,"MF,FW",Real Madrid,22-058,1998,2.6,189,0,27,103,76,6,180,1,1,100.0,1,0,134,768,366,20,8,1,2,4,177,159,89.8,21,Matches
