player,nationality,position,squad,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Javi Sánchez,es ESP,DF,Valladolid,23-336,1997,6.4,13,7,8,4,1,6,6,100.0,0,41,7,17.1,27,12,2,15,8,0,7,7,20,33,0,Matches
José Sánchez,es ESP,DF,Granada,20-348,2000,1.8,4,4,2,2,0,1,1,100.0,0,16,7,43.8,8,5,3,4,2,0,2,1,5,8,1,Matches
Manuel Sánchez,es ESP,DF,Atlético Madrid,20-173,2000,0.5,0,0,0,0,0,0,1,0.0,1,5,0,0.0,3,2,0,5,2,0,3,0,0,0,0,Matches
Manuel Sánchez,es ESP,"DF,MF",Osasuna,20-173,2000,2.0,8,3,5,2,1,5,6,83.3,1,33,8,24.2,19,8,6,2,0,0,2,1,9,6,0,Matches
Oier Sanjurjo,es ESP,MF,Osasuna,34-264,1986,17.2,34,21,6,22,6,8,43,18.6,35,323,98,30.3,59,215,49,25,5,0,20,16,50,41,1,Matches
Ivan Šaponjić,rs SRB,FW,Cádiz,23-195,1997,0.6,0,0,0,0,0,0,0,,0,11,2,18.2,2,4,5,0,0,0,0,1,1,0,0,Matches
Stefan Savić,me MNE,DF,Atlético Madrid,30-036,1991,18.0,22,11,13,9,0,6,14,42.9,8,105,49,46.7,62,42,1,23,11,0,12,16,38,84,0,Matches
Jaime Seoane,es ESP,MF,Huesca,24-022,1997,10.3,33,22,16,15,2,14,35,40.0,21,261,75,28.7,98,129,34,21,6,0,15,9,42,10,0,Matches
Edgar Sevikyan,ru RUS,MF,Levante,19-189,2001,0.1,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,Matches
Sidnei,br BRA,DF,Betis,31-174,1989,5.6,10,3,6,4,0,2,8,25.0,6,44,12,27.3,27,16,1,8,3,0,5,7,17,26,0,Matches
David Silva,es ESP,MF,Real Sociedad,35-036,1986,8.8,10,7,1,7,2,1,9,11.1,8,127,41,32.3,16,71,40,9,0,0,9,6,16,4,0,Matches
Gastón Silva,uy URU,DF,Huesca,26-345,1994,4.4,19,12,14,5,0,7,13,53.8,6,69,22,31.9,40,24,5,12,5,0,7,4,23,12,0,Matches
Rui Silva,pt POR,GK,Granada,27-006,1994,21.0,0,0,0,0,0,0,2,0.0,2,2,0,0.0,2,0,0,0,0,0,0,0,0,0,0,Matches
Unai Simón,es ESP,GK,Athletic Club,23-247,1997,21.0,0,0,0,0,0,0,1,0.0,1,4,1,25.0,3,1,0,0,0,0,0,0,0,2,2,Matches
Dimitris Siovas,gr GRE,DF,Huesca,32-150,1988,21.0,26,18,22,4,0,10,19,52.6,9,139,55,39.6,75,55,9,40,14,0,26,23,49,112,0,Matches
Rafa Soares,pt POR,DF,Eibar,25-280,1995,6.9,21,13,10,8,3,9,16,56.3,7,80,25,31.3,32,30,18,19,2,0,17,8,29,16,0,Matches
Rubén Sobrino,es ESP,"MF,FW",Valencia,28-257,1992,0.5,4,3,2,1,1,1,1,100.0,0,15,5,33.3,3,8,4,1,0,0,1,1,5,0,0,Matches
Rubén Sobrino,es ESP,"FW,MF",Cádiz,28-257,1992,0.5,0,0,0,0,0,0,1,0.0,1,4,0,0.0,1,3,0,0,0,0,0,0,0,1,0,Matches
Augusto Solari,ar ARG,MF,Celta Vigo,29-041,1992,0.9,1,1,1,0,0,0,5,0.0,5,18,4,22.2,6,7,5,3,0,0,3,2,3,1,0,Matches
Roberto Soldado,es ESP,FW,Granada,35-262,1985,10.6,6,6,1,3,2,2,9,22.2,7,134,39,29.1,9,54,71,5,0,0,5,4,10,8,1,Matches
Carlos Soler,es ESP,MF,Valencia,24-042,1997,17.1,19,8,6,10,3,13,33,39.4,20,202,55,27.2,65,100,37,35,9,0,26,8,27,30,0,Matches
Son,es ESP,"DF,MF",Levante,26-320,1994,6.4,9,5,2,6,1,4,9,44.4,5,59,18,30.5,20,24,15,12,1,0,11,10,19,13,0,Matches
David Soria,es ESP,GK,Getafe,27-315,1993,13.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
Alberto Soro,es ESP,"FW,MF",Granada,21-341,1999,2.0,3,3,0,3,0,0,2,0.0,2,44,12,27.3,13,21,10,3,0,0,3,2,5,0,0,Matches
Damián Suárez,uy URU,DF,Getafe,32-292,1988,17.7,34,21,18,13,3,14,43,32.6,29,303,81,26.7,118,136,49,41,2,0,39,21,55,48,0,Matches
Denis Suárez,es ESP,MF,Celta Vigo,27-038,1994,17.8,33,22,12,15,6,12,48,25.0,36,319,87,27.3,102,173,44,11,0,0,11,11,44,9,0,Matches
Luis Suárez,uy URU,FW,Atlético Madrid,34-020,1987,14.1,6,2,0,2,4,1,7,14.3,6,88,21,23.9,3,39,46,7,0,0,7,3,9,8,0,Matches
Suso,es ESP,FW,Sevilla,27-086,1993,12.4,9,6,3,4,2,4,14,28.6,10,96,39,40.6,20,43,33,4,0,0,4,6,15,2,0,Matches
Tachi,es ESP,DF,Alavés,23-156,1997,4.2,8,6,6,2,0,2,8,25.0,6,25,8,32.0,15,9,1,5,1,0,4,2,10,22,0,Matches
Renato Tapia,pe PER,MF,Celta Vigo,25-200,1995,20.7,63,42,31,27,5,20,64,31.3,44,399,114,28.6,154,205,40,44,10,0,34,24,87,59,1,Matches
Tomás Tavares,pt POR,"MF,DF",Alavés,19-343,2001,0.7,1,1,1,0,0,1,2,50.0,1,11,1,9.1,9,0,2,0,0,0,0,1,2,2,0,Matches
Álvaro Tejero,es ESP,DF,Eibar,24-208,1996,1.2,5,3,0,3,2,2,3,66.7,1,15,5,33.3,4,9,2,2,0,0,2,0,5,6,0,Matches
Cristian Tello,es ESP,"FW,MF",Betis,29-186,1991,8.8,8,6,2,6,0,3,20,15.0,17,113,32,28.3,15,60,38,15,0,0,15,6,14,3,0,Matches
Marc-André ter Stegen,de GER,GK,Barcelona,28-289,1992,15.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,1,0,0,0,0,0,0,0,0,1,0,Matches
David Timor,es ESP,"MF,DF",Getafe,31-119,1989,8.5,9,5,1,6,2,5,11,45.5,6,79,24,30.4,21,43,15,5,2,0,3,7,16,20,0,Matches
Toño,es ESP,DF,Levante,31-098,1989,2.7,1,1,1,0,0,1,2,50.0,1,26,6,23.1,15,8,3,0,0,0,0,1,2,4,0,Matches
Lucas Torreira,uy URU,"MF,FW",Atlético Madrid,25-002,1996,3.9,3,3,1,1,1,0,3,0.0,3,35,9,25.7,10,19,6,7,3,0,4,3,6,6,0,Matches
Óliver Torres,es ESP,"MF,FW",Sevilla,26-095,1994,9.5,17,13,5,8,4,7,23,30.4,16,172,62,36.0,28,101,43,17,2,0,15,10,27,3,0,Matches
Pau Torres,es ESP,DF,Villarreal,24-028,1997,22.0,13,8,5,8,0,5,9,55.6,4,97,40,41.2,59,33,5,33,15,1,18,16,29,93,2,Matches
Roberto Torres,es ESP,MF,Osasuna,31-343,1989,12.7,10,5,4,4,2,4,19,21.1,15,125,32,25.6,30,60,35,12,0,0,12,8,18,16,0,Matches
Lucas Torró,es ESP,MF,Osasuna,26-209,1994,5.5,11,7,0,10,1,4,12,33.3,8,75,28,37.3,22,37,16,10,6,0,4,5,16,22,0,Matches
Manu Trigueros,es ESP,MF,Villarreal,29-119,1991,17.4,40,22,17,18,5,13,46,28.3,33,350,79,22.6,110,172,68,21,2,0,19,4,44,11,0,Matches
Francisco Trincão,pt POR,"FW,MF",Barcelona,21-046,1999,4.0,3,1,0,1,2,1,3,33.3,2,54,15,27.8,10,20,24,1,0,0,1,1,4,1,0,Matches
Kieran Trippier,eng ENG,DF,Atlético Madrid,30-147,1990,14.0,36,21,16,13,7,15,33,45.5,18,177,56,31.6,78,67,32,30,3,0,27,17,53,35,1,Matches
Samuel Umtiti,fr FRA,DF,Barcelona,27-091,1993,3.4,5,3,3,2,0,2,2,100.0,0,26,9,34.6,12,13,1,8,4,0,4,8,13,9,0,Matches
Enes Ünal,tr TUR,FW,Getafe,23-279,1997,5.0,4,3,1,2,1,0,1,0.0,1,92,25,27.2,13,45,34,4,0,0,4,1,5,3,0,Matches
Tomáš Vaclík,cz CZE,GK,Sevilla,31-321,1989,3.0,0,0,0,0,0,0,1,0.0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
Eugeni Valderrama,es ESP,"FW,MF",Huesca,26-209,1994,1.3,2,1,1,0,1,0,3,0.0,3,18,6,33.3,6,7,5,2,0,0,2,3,5,3,1,Matches
Jesús Vallejo,es ESP,DF,Granada,24-039,1997,11.2,12,4,9,3,0,5,16,31.3,11,105,28,26.7,58,44,3,26,9,1,17,4,16,65,0,Matches
Manu Vallejo,es ESP,FW,Valencia,23-365,1997,8.0,15,7,4,7,4,3,14,21.4,11,191,42,22.0,30,96,65,7,1,0,6,4,19,2,0,Matches
Federico Valverde,uy URU,MF,Real Madrid,22-206,1998,8.2,14,8,5,4,5,3,15,20.0,12,123,30,24.4,25,61,37,10,2,0,8,9,23,4,0,Matches
Raphaël Varane,fr FRA,DF,Real Madrid,27-294,1993,21.0,18,7,12,5,1,9,16,56.3,7,118,34,28.8,67,45,6,28,15,0,13,25,43,91,0,Matches
Franco Vázquez,ar ARG,"FW,MF",Sevilla,31-357,1989,0.8,3,2,0,2,1,1,4,25.0,3,16,7,43.8,6,8,2,3,1,0,2,0,3,2,0,Matches
Lucas Vázquez,es ESP,"FW,DF",Real Madrid,29-227,1991,13.4,45,32,21,17,7,10,27,37.0,17,267,89,33.3,88,113,66,26,2,0,24,11,56,10,0,Matches
Koke Vegas,es ESP,GK,Levante,25-139,1995,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
Gabriel Veiga,es ESP,"MF,DF",Celta Vigo,18-262,2002,1.3,3,1,1,2,0,1,4,25.0,3,35,11,31.4,10,20,5,3,0,0,3,0,3,0,0,Matches
Unai Vencedor Paris,es ESP,MF,Athletic Club,20-090,2000,9.7,20,15,9,9,2,6,20,30.0,14,161,44,27.3,55,88,18,19,1,0,18,8,28,9,0,Matches
Gonzalo Verdú,es ESP,DF,Elche,32-115,1988,20.0,27,18,23,4,0,9,21,42.9,12,152,64,42.1,113,33,6,36,21,1,15,23,50,85,1,Matches
Mikel Vesga,es ESP,MF,Athletic Club,27-268,1993,10.2,21,15,6,11,4,6,20,30.0,14,213,49,23.0,66,116,31,17,3,0,14,17,38,24,0,Matches
Rúben Vezo,pt POR,DF,Levante,26-294,1994,14.4,24,14,16,6,2,4,8,50.0,4,101,30,29.7,59,31,11,25,6,1,19,12,36,70,1,Matches
Iñigo Vicente,es ESP,FW,Athletic Club,23-038,1998,0.4,1,1,1,0,0,1,1,100.0,0,5,3,60.0,4,0,1,0,0,0,0,0,1,0,0,Matches
Fede Vico,es ESP,"MF,FW",Granada,26-224,1994,2.1,8,6,5,3,0,1,2,50.0,1,44,11,25.0,13,20,11,5,2,0,3,3,11,0,0,Matches
Aleix Vidal,es ESP,DF,Sevilla,31-176,1989,4.4,11,9,4,6,1,4,7,57.1,3,58,23,39.7,21,31,6,9,1,0,8,7,18,13,0,Matches
Nacho Vidal,es ESP,"DF,MF",Osasuna,26-020,1995,13.2,36,16,19,14,3,11,19,57.9,8,160,43,26.9,80,48,32,38,8,0,30,16,52,61,0,Matches
Toni Villa,es ESP,"MF,FW",Valladolid,26-037,1995,8.1,21,15,6,10,5,7,25,28.0,18,187,64,34.2,37,92,58,8,0,0,8,4,25,2,0,Matches
Asier Villalibre,es ESP,FW,Athletic Club,23-136,1997,7.9,3,3,0,3,0,0,1,0.0,1,82,27,32.9,2,34,46,1,1,0,0,2,5,4,0,Matches
Iván Villar,es ESP,GK,Celta Vigo,23-219,1997,7.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
Vitolo,es ESP,"MF,DF",Atlético Madrid,31-103,1989,2.5,3,3,1,0,2,1,7,14.3,6,34,8,23.5,6,14,14,4,0,0,4,0,3,1,0,Matches
Šime Vrsaljko,hr CRO,DF,Atlético Madrid,29-034,1992,3.6,14,12,9,5,0,5,7,71.4,2,46,16,34.8,25,17,4,8,0,0,8,6,20,10,0,Matches
Nikola Vukčević,me MNE,MF,Levante,29-062,1991,5.8,11,5,3,7,1,2,10,20.0,8,78,20,25.6,24,48,6,7,4,0,3,4,15,20,0,Matches
Daniel Wass,dk DEN,"DF,MF",Valencia,31-258,1989,20.1,37,25,14,21,2,10,36,27.8,26,191,50,26.2,77,89,25,45,11,1,34,16,53,59,0,Matches
Shon Weissman,il ISR,FW,Valladolid,24-365,1996,12.4,3,3,1,1,1,1,13,7.7,12,192,50,26.0,15,69,108,15,2,0,13,1,4,2,0,Matches
Iñaki Williams,es ESP,"FW,MF",Athletic Club,26-243,1994,18.0,12,6,0,6,6,1,11,9.1,10,193,58,30.1,11,64,118,12,0,0,12,3,15,13,0,Matches
Jawad El Yamiq,ma MAR,DF,Valladolid,28-350,1992,6.3,11,7,9,2,0,1,1,100.0,0,40,14,35.0,28,12,0,10,6,1,4,13,24,71,0,Matches
Rubén Yáñez,es ESP,GK,Getafe,27-124,1993,9.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
Yoel,es ESP,GK,Eibar,32-169,1988,0.3,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
Okay Yokuşlu,tr TUR,MF,Celta Vigo,26-341,1994,5.1,13,10,5,6,2,2,8,25.0,6,74,25,33.8,25,42,7,8,3,0,5,10,23,13,0,Matches
Joseba Zaldúa,es ESP,DF,Real Sociedad,28-234,1992,4.5,8,5,4,4,0,2,12,16.7,10,56,12,21.4,15,31,10,3,0,0,3,3,11,18,0,Matches
Oier Zarraga,es ESP,MF,Athletic Club,22-040,1999,1.0,0,0,0,0,0,0,1,0.0,1,16,2,12.5,4,7,5,1,0,0,1,0,0,0,0,Matches
Igor Zubeldia,es ESP,DF,Real Sociedad,23-320,1997,12.6,18,11,9,9,0,5,9,55.6,4,97,27,27.8,52,38,7,21,9,0,12,9,27,50,0,Matches
Martín Zubimendi,es ESP,MF,Real Sociedad,22-011,1999,10.5,17,12,10,5,2,3,13,23.1,10,149,48,32.2,45,89,15,14,2,0,12,8,25,30,0,Matches
Martin Ødegaard,no NOR,"MF,FW",Real Madrid,22-058,1998,2.6,1,0,0,1,0,1,2,50.0,1,32,5,15.6,4,21,7,1,0,0,1,1,2,0,0,Matches
