player,nationality,position,squad,age,birth_year,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xa,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,matches
Ivan Rakitić,hr CRO,MF,Sevilla,32-340,1988,14.7,902,1033,87.3,17555,4427,398,424,93.9,350,389,90.0,136,190,71.6,1,0.8,+0.2,12,93,8,1,74,Matches
Sandro Ramírez,es ESP,"FW,MF",Huesca,25-219,1995,5.4,88,123,71.5,1472,261,45,60,75.0,29,43,67.4,10,13,76.9,1,0.1,+0.9,2,6,2,1,7,Matches
Sergio Ramos,es ESP,DF,Real Madrid,34-320,1986,13.5,981,1067,91.9,22632,7401,274,292,93.8,466,489,95.3,236,270,87.4,0,0.2,-0.2,4,105,2,1,59,Matches
Recio,es ESP,MF,Eibar,30-033,1991,4.1,125,161,77.6,2133,587,63,76,82.9,44,53,83.0,15,23,65.2,0,0.1,-0.1,2,15,4,2,9,Matches
Karim Rekik,nl NED,DF,Sevilla,26-073,1994,1.8,121,136,89.0,1882,780,68,70,97.1,48,55,87.3,4,10,40.0,0,0.1,-0.1,2,10,4,1,9,Matches
Álex Remiro,es ESP,GK,Real Sociedad,25-326,1995,22.0,499,669,74.6,15438,9490,74,75,98.7,233,235,99.1,191,357,53.5,0,0.0,0.0,0,6,0,0,1,Matches
Oriol Rey,es ESP,MF,Valladolid,22-354,1998,0.2,11,13,84.6,270,77,1,2,50.0,7,8,87.5,3,3,100.0,0,0.0,0.0,0,2,0,0,1,Matches
Mikel Rico,es ESP,MF,Huesca,36-101,1984,14.2,373,487,76.6,7260,1643,141,177,79.7,168,197,85.3,57,89,64.0,0,0.5,-0.5,8,28,6,3,33,Matches
Emiliano Rigoni,ar ARG,"MF,FW",Elche,28-009,1993,9.9,213,283,75.3,3388,699,119,138,86.2,73,81,90.1,15,51,29.4,1,1.5,-0.5,7,8,3,1,14,Matches
Luis Rioja,es ESP,"MF,DF",Alavés,27-120,1993,15.1,263,386,68.1,4230,1372,139,171,81.3,93,136,68.4,22,47,46.8,1,2.0,-1.0,17,16,12,7,23,Matches
Rober,es ESP,DF,Levante,25-363,1995,3.5,142,164,86.6,3342,1212,41,44,93.2,61,68,89.7,37,47,78.7,1,0.0,+1.0,0,7,1,0,8,Matches
Roberto,es ESP,GK,Valladolid,35-003,1986,6.0,94,188,50.0,3918,2790,7,7,100.0,34,34,100.0,53,147,36.1,0,0.0,0.0,0,2,0,0,0,Matches
Sergi Roberto,es ESP,DF,Barcelona,29-006,1992,7.2,496,549,90.3,7596,2377,271,291,93.1,192,206,93.2,23,32,71.9,2,1.6,+0.4,10,38,10,0,32,Matches
Joel Robles,es ESP,GK,Betis,30-241,1990,13.0,259,411,63.0,8512,5683,55,55,100.0,96,98,98.0,108,258,41.9,0,0.0,0.0,1,6,0,0,1,Matches
Rubén Rochina,es ESP,MF,Levante,29-327,1991,8.8,327,448,73.0,7305,2230,118,142,83.1,119,147,81.0,78,137,56.9,0,1.2,-1.2,11,41,22,5,53,Matches
Rodrigo,es ESP,"FW,MF",Betis,20-273,2000,4.1,167,195,85.6,2824,681,79,88,89.8,61,69,88.4,18,24,75.0,0,0.4,-0.4,5,10,6,1,13,Matches
Kévin Rodrigues,pt POR,"DF,MF",Eibar,26-345,1994,8.5,283,416,68.0,5537,2250,119,134,88.8,115,163,70.6,45,104,43.3,1,0.3,+0.7,8,31,7,3,36,Matches
Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Sevilla,22-230,1998,2.9,139,193,72.0,2625,744,66,77,85.7,46,59,78.0,24,50,48.0,0,0.3,-0.3,5,11,5,1,12,Matches
Ángel Rodríguez,es ESP,FW,Getafe,33-293,1987,10.9,152,228,66.7,2417,254,88,113,77.9,36,63,57.1,19,33,57.6,0,0.5,-0.5,6,5,4,1,6,Matches
Guido Rodríguez,ar ARG,MF,Betis,26-307,1994,16.4,710,837,84.8,13556,3582,300,327,91.7,282,317,89.0,111,157,70.7,0,0.5,-0.5,4,52,2,0,50,Matches
Miguel Rodríguez,es ESP,"FW,MF",Celta Vigo,17-290,2003,0.3,11,16,68.8,218,39,7,9,77.8,2,3,66.7,2,2,100.0,0,0.0,0.0,0,0,0,0,1,Matches
Víctor Rodríguez,es ESP,MF,Elche,31-205,1989,3.4,199,216,92.1,3637,789,83,89,93.3,89,91,97.8,24,28,85.7,0,0.4,-0.4,2,11,2,0,12,Matches
Rodrygo,br BRA,FW,Real Madrid,20-035,2001,4.7,135,172,78.5,1863,510,85,100,85.0,45,51,88.2,3,7,42.9,4,2.1,+1.9,10,9,6,1,12,Matches
Facundo Roncaglia,ar ARG,DF,Osasuna,34-003,1987,12.5,360,515,69.9,7805,3374,124,147,84.4,163,211,77.3,70,137,51.1,1,0.1,+0.9,4,32,4,0,43,Matches
Rubén,es ESP,"GK,MF",Osasuna,36-236,1984,2.1,40,61,65.6,2198,1912,3,3,100.0,4,4,100.0,33,54,61.1,0,0.0,0.0,0,3,0,0,0,Matches
Waldo Rubio,es ESP,FW,Valladolid,25-180,1995,4.0,74,111,66.7,1657,565,26,32,81.3,34,43,79.1,13,25,52.0,0,0.0,0.0,0,13,2,0,10,Matches
Aitor Ruibal,es ESP,"FW,MF",Betis,24-328,1996,8.9,236,310,76.1,3626,1271,130,148,87.8,83,104,79.8,16,31,51.6,1,1.5,-0.5,15,27,11,1,31,Matches
Ismael Ruiz,es ESP,MF,Granada,19-365,2001,0.7,15,21,71.4,298,40,7,11,63.6,4,6,66.7,2,2,100.0,0,0.0,0.0,0,1,0,0,1,Matches
Víctor Ruiz,es ESP,DF,Betis,32-019,1989,12.1,586,664,88.3,12462,4305,175,188,93.1,303,324,93.5,101,143,70.6,0,0.0,0.0,0,25,1,0,36,Matches
Modibo Sagnan,ml MLI,DF,Real Sociedad,21-305,1999,5.5,241,282,85.5,5646,1216,51,60,85.0,129,138,93.5,59,76,77.6,0,0.2,-0.2,2,7,1,0,10,Matches
Borja Sainz,es ESP,"MF,FW",Alavés,20-012,2001,4.0,69,91,75.8,1210,292,32,40,80.0,24,30,80.0,10,14,71.4,0,0.4,-0.4,2,6,3,2,9,Matches
Salvi,es ESP,"MF,FW",Cádiz,29-320,1991,13.2,211,369,57.2,3588,1400,115,148,77.7,72,115,62.6,21,73,28.8,0,0.8,-0.8,11,7,16,13,14,Matches
Fede San Emeterio,es ESP,MF,Valladolid,23-334,1997,12.7,312,405,77.0,5469,1398,147,175,84.0,125,154,81.2,32,59,54.2,0,0.1,-0.1,3,33,2,0,25,Matches
Antonio Sanabria,py PAR,FW,Betis,24-346,1996,10.4,161,215,74.9,2228,347,97,120,80.8,42,63,66.7,10,13,76.9,0,0.3,-0.3,3,8,2,0,14,Matches
Oihan Sancet,es ESP,"MF,FW",Athletic Club,20-294,2000,3.7,109,148,73.6,1925,371,53,74,71.6,45,56,80.4,10,14,71.4,0,0.5,-0.5,4,9,2,0,13,Matches
Juan Sánchez Miño,ar ARG,"DF,MF",Elche,31-043,1990,5.5,241,286,84.3,4031,989,123,135,91.1,88,103,85.4,23,36,63.9,0,0.0,0.0,1,8,2,2,4,Matches
Germán Sánchez,es ESP,DF,Granada,34-105,1986,15.3,378,503,75.1,9253,3018,80,88,90.9,194,232,83.6,100,175,57.1,1,0.1,+0.9,1,17,3,0,20,Matches
Javi Sánchez,es ESP,DF,Valladolid,23-336,1997,6.4,170,212,80.2,4252,1169,32,43,74.4,95,107,88.8,42,61,68.9,0,0.0,0.0,1,13,1,0,14,Matches
José Sánchez,es ESP,DF,Granada,20-348,2000,1.8,35,55,63.6,651,271,13,14,92.9,17,27,63.0,4,12,33.3,0,0.0,0.0,0,0,0,0,2,Matches
Manuel Sánchez,es ESP,"DF,MF",Osasuna,20-173,2000,2.0,74,94,78.7,1214,486,41,46,89.1,25,31,80.6,6,13,46.2,1,0.2,+0.8,2,13,1,1,9,Matches
Manuel Sánchez,es ESP,DF,Atlético Madrid,20-173,2000,0.5,24,31,77.4,406,108,12,14,85.7,11,14,78.6,1,2,50.0,1,0.3,+0.7,1,0,0,0,0,Matches
Oier Sanjurjo,es ESP,MF,Osasuna,34-264,1986,17.2,405,607,66.7,7532,2707,179,233,76.8,151,218,69.3,61,121,50.4,2,1.3,+0.7,10,46,13,2,57,Matches
Ivan Šaponjić,rs SRB,FW,Cádiz,23-195,1997,0.6,8,9,88.9,122,6,3,4,75.0,4,4,100.0,0,0,,0,0.0,0.0,0,1,0,0,0,Matches
Stefan Savić,me MNE,DF,Atlético Madrid,30-036,1991,18.0,810,934,86.7,17920,5432,224,246,91.1,408,440,92.7,169,234,72.2,0,0.2,-0.2,2,73,2,0,37,Matches
Jaime Seoane,es ESP,MF,Huesca,24-022,1997,10.3,320,414,77.3,6449,1150,121,152,79.6,120,142,84.5,67,89,75.3,0,0.6,-0.6,6,26,5,3,22,Matches
Edgar Sevikyan,ru RUS,MF,Levante,19-189,2001,0.1,3,5,60.0,35,3,2,3,66.7,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,Matches
Sidnei,br BRA,DF,Betis,31-174,1989,5.6,319,354,90.1,6925,1968,85,87,97.7,177,191,92.7,54,69,78.3,0,0.0,0.0,0,9,0,0,6,Matches
David Silva,es ESP,MF,Real Sociedad,35-036,1986,8.8,451,527,85.6,8111,2185,210,238,88.2,161,182,88.5,71,83,85.5,2,1.6,+0.4,14,53,38,0,73,Matches
Gastón Silva,uy URU,DF,Huesca,26-345,1994,4.4,174,203,85.7,3513,1161,56,58,96.6,86,96,89.6,30,45,66.7,0,0.0,0.0,1,14,0,0,10,Matches
Rui Silva,pt POR,GK,Granada,27-006,1994,21.0,378,698,54.2,14688,10601,46,46,100.0,133,135,98.5,196,514,38.1,0,0.0,0.0,1,13,0,0,0,Matches
Unai Simón,es ESP,GK,Athletic Club,23-247,1997,21.0,428,650,65.8,16089,11499,44,44,100.0,159,161,98.8,223,443,50.3,0,0.1,-0.1,1,12,1,0,0,Matches
Dimitris Siovas,gr GRE,DF,Huesca,32-150,1988,21.0,968,1161,83.4,22122,6643,217,240,90.4,572,627,91.2,173,281,61.6,0,0.0,0.0,1,49,1,0,55,Matches
Rafa Soares,pt POR,DF,Eibar,25-280,1995,6.9,241,369,65.3,4985,2613,87,104,83.7,111,159,69.8,39,87,44.8,0,0.1,-0.1,4,23,4,4,25,Matches
Rubén Sobrino,es ESP,"MF,FW",Valencia,28-257,1992,0.5,17,23,73.9,228,46,12,13,92.3,2,4,50.0,2,3,66.7,0,0.0,0.0,1,0,0,0,0,Matches
Rubén Sobrino,es ESP,"FW,MF",Cádiz,28-257,1992,0.5,3,7,42.9,37,7,2,3,66.7,1,2,50.0,0,0,,0,0.0,0.0,0,1,0,0,0,Matches
Augusto Solari,ar ARG,MF,Celta Vigo,29-041,1992,0.9,18,23,78.3,271,63,10,10,100.0,5,7,71.4,2,5,40.0,2,0.7,+1.3,1,0,0,0,1,Matches
Roberto Soldado,es ESP,FW,Granada,35-262,1985,10.6,146,239,61.1,2100,292,86,121,71.1,38,62,61.3,12,27,44.4,0,0.6,-0.6,5,8,2,0,8,Matches
Carlos Soler,es ESP,MF,Valencia,24-042,1997,17.1,737,920,80.1,14309,4027,311,335,92.8,271,314,86.3,129,228,56.6,5,2.6,+2.4,29,97,11,0,73,Matches
Son,es ESP,"DF,MF",Levante,26-320,1994,6.4,258,334,77.2,4623,1527,116,137,84.7,104,124,83.9,33,55,60.0,0,0.4,-0.4,6,9,11,5,26,Matches
David Soria,es ESP,GK,Getafe,27-315,1993,13.0,202,434,46.5,9748,7870,7,7,100.0,41,41,100.0,153,385,39.7,0,0.1,-0.1,1,25,1,0,0,Matches
Alberto Soro,es ESP,"FW,MF",Granada,21-341,1999,2.0,46,62,74.2,785,239,26,32,81.3,13,17,76.5,6,9,66.7,1,0.2,+0.8,3,1,4,1,9,Matches
Damián Suárez,uy URU,DF,Getafe,32-292,1988,17.7,632,923,68.5,12652,7240,240,297,80.8,297,391,76.0,90,206,43.7,0,0.3,-0.3,8,79,13,5,104,Matches
Denis Suárez,es ESP,MF,Celta Vigo,27-038,1994,17.8,863,1065,81.0,15093,3897,401,448,89.5,363,428,84.8,84,148,56.8,3,2.4,+0.6,19,81,15,3,86,Matches
Luis Suárez,uy URU,FW,Atlético Madrid,34-020,1987,14.1,229,314,72.9,3556,587,135,178,75.8,64,87,73.6,17,23,73.9,2,1.4,+0.6,13,17,8,0,19,Matches
Suso,es ESP,FW,Sevilla,27-086,1993,12.4,502,620,81.0,9434,2515,239,261,91.6,191,225,84.9,66,113,58.4,1,1.5,-0.5,18,52,25,8,59,Matches
Tachi,es ESP,DF,Alavés,23-156,1997,4.2,106,157,67.5,2790,1076,25,32,78.1,49,56,87.5,32,69,46.4,0,0.1,-0.1,1,8,0,0,10,Matches
Renato Tapia,pe PER,MF,Celta Vigo,25-200,1995,20.7,864,1045,82.7,17405,3953,344,393,87.5,357,400,89.3,144,211,68.2,1,0.4,+0.6,6,56,7,1,61,Matches
Tomás Tavares,pt POR,"MF,DF",Alavés,19-343,2001,0.7,18,22,81.8,261,80,11,12,91.7,6,7,85.7,1,2,50.0,0,0.0,0.0,0,0,0,0,0,Matches
Álvaro Tejero,es ESP,DF,Eibar,24-208,1996,1.2,75,99,75.8,1458,583,30,34,88.2,32,40,80.0,12,23,52.2,0,0.2,-0.2,4,3,5,3,8,Matches
Cristian Tello,es ESP,"FW,MF",Betis,29-186,1991,8.8,270,338,79.9,4422,1226,138,159,86.8,104,130,80.0,23,33,69.7,3,2.2,+0.8,15,13,14,4,29,Matches
Marc-André ter Stegen,de GER,GK,Barcelona,28-289,1992,15.0,463,512,90.4,12531,7848,82,82,100.0,227,229,99.1,152,199,76.4,0,0.0,0.0,0,1,0,0,1,Matches
David Timor,es ESP,"MF,DF",Getafe,31-119,1989,8.5,276,400,69.0,6493,2033,107,132,81.1,95,139,68.3,69,118,58.5,0,0.7,-0.7,10,42,3,1,40,Matches
Toño,es ESP,DF,Levante,31-098,1989,2.7,111,143,77.6,1955,752,54,58,93.1,45,53,84.9,11,24,45.8,0,0.0,0.0,0,3,2,0,11,Matches
Lucas Torreira,uy URU,"MF,FW",Atlético Madrid,25-002,1996,3.9,206,233,88.4,3248,826,102,111,91.9,85,93,91.4,12,19,63.2,0,0.5,-0.5,2,13,2,0,14,Matches
Óliver Torres,es ESP,"MF,FW",Sevilla,26-095,1994,9.5,542,643,84.3,11827,2729,226,245,92.2,177,206,85.9,126,169,74.6,0,0.9,-0.9,19,73,19,7,54,Matches
Pau Torres,es ESP,DF,Villarreal,24-028,1997,22.0,1272,1441,88.3,28639,9406,354,382,92.7,630,671,93.9,280,366,76.5,0,0.3,-0.3,2,104,0,0,96,Matches
Roberto Torres,es ESP,MF,Osasuna,31-343,1989,12.7,273,424,64.4,5648,1994,126,160,78.8,87,133,65.4,56,110,50.9,1,0.9,+0.1,11,30,18,8,43,Matches
Lucas Torró,es ESP,MF,Osasuna,26-209,1994,5.5,145,190,76.3,2373,730,72,88,81.8,54,67,80.6,13,24,54.2,1,0.5,+0.5,5,8,2,0,10,Matches
Manu Trigueros,es ESP,MF,Villarreal,29-119,1991,17.4,923,1067,86.5,16606,4381,429,479,89.6,374,406,92.1,106,152,69.7,4,2.2,+1.8,17,110,24,2,79,Matches
Francisco Trincão,pt POR,"FW,MF",Barcelona,21-046,1999,4.0,179,223,80.3,2499,510,113,128,88.3,51,59,86.4,8,14,57.1,1,0.3,+0.7,3,5,6,0,16,Matches
Kieran Trippier,eng ENG,DF,Atlético Madrid,30-147,1990,14.0,701,874,80.2,13033,5246,314,341,92.1,290,346,83.8,86,161,53.4,5,1.7,+3.3,16,43,29,6,91,Matches
Samuel Umtiti,fr FRA,DF,Barcelona,27-091,1993,3.4,258,265,97.4,4940,1436,87,89,97.8,150,151,99.3,21,24,87.5,0,0.0,0.0,1,7,0,0,9,Matches
Enes Ünal,tr TUR,FW,Getafe,23-279,1997,5.0,88,126,69.8,1272,329,52,69,75.4,20,33,60.6,8,11,72.7,0,0.4,-0.4,3,11,1,0,9,Matches
Tomáš Vaclík,cz CZE,GK,Sevilla,31-321,1989,3.0,74,94,78.7,1975,904,13,13,100.0,36,37,97.3,24,43,55.8,0,0.0,0.0,0,0,0,0,0,Matches
Eugeni Valderrama,es ESP,"FW,MF",Huesca,26-209,1994,1.3,70,82,85.4,1347,408,24,25,96.0,38,41,92.7,7,13,53.8,0,0.1,-0.1,2,4,0,0,4,Matches
Jesús Vallejo,es ESP,DF,Granada,24-039,1997,11.2,278,369,75.3,7119,2801,57,73,78.1,135,150,90.0,83,138,60.1,0,0.0,0.0,0,23,2,0,22,Matches
Manu Vallejo,es ESP,FW,Valencia,23-365,1997,8.0,152,204,74.5,2387,512,82,102,80.4,42,52,80.8,16,24,66.7,0,0.1,-0.1,2,10,9,1,21,Matches
Federico Valverde,uy URU,MF,Real Madrid,22-206,1998,8.2,400,454,88.1,6853,1549,195,210,92.9,144,163,88.3,42,55,76.4,1,2.4,-1.4,10,41,7,2,25,Matches
Raphaël Varane,fr FRA,DF,Real Madrid,27-294,1993,21.0,1088,1201,90.6,24926,6973,248,267,92.9,597,628,95.1,239,293,81.6,0,0.0,0.0,1,68,0,0,58,Matches
Franco Vázquez,ar ARG,"FW,MF",Sevilla,31-357,1989,0.8,47,54,87.0,719,137,27,29,93.1,9,9,100.0,7,11,63.6,0,0.0,0.0,0,2,1,0,3,Matches
Lucas Vázquez,es ESP,"FW,DF",Real Madrid,29-227,1991,13.4,709,850,83.4,12197,3696,366,402,91.0,249,284,87.7,77,118,65.3,2,2.3,-0.3,24,42,36,14,63,Matches
Koke Vegas,es ESP,GK,Levante,25-139,1995,1.0,19,29,65.5,428,271,7,7,100.0,8,9,88.9,3,12,25.0,0,0.0,0.0,0,0,0,0,0,Matches
Gabriel Veiga,es ESP,"MF,DF",Celta Vigo,18-262,2002,1.3,26,32,81.3,367,77,13,17,76.5,8,9,88.9,2,3,66.7,0,0.0,0.0,1,4,1,0,2,Matches
Unai Vencedor Paris,es ESP,MF,Athletic Club,20-090,2000,9.7,343,425,80.7,8077,2141,85,96,88.5,177,207,85.5,80,112,71.4,0,0.1,-0.1,2,50,2,0,42,Matches
Gonzalo Verdú,es ESP,DF,Elche,32-115,1988,20.0,878,1010,86.9,20243,6798,217,232,93.5,472,493,95.7,186,279,66.7,1,0.4,+0.6,2,29,1,0,32,Matches
Mikel Vesga,es ESP,MF,Athletic Club,27-268,1993,10.2,385,477,80.7,7398,1728,160,188,85.1,151,181,83.4,62,84,73.8,1,0.1,+0.9,4,30,6,0,39,Matches
Rúben Vezo,pt POR,DF,Levante,26-294,1994,14.4,631,756,83.5,15230,5316,151,170,88.8,307,342,89.8,168,232,72.4,0,0.1,-0.1,2,57,2,0,53,Matches
Iñigo Vicente,es ESP,FW,Athletic Club,23-038,1998,0.4,33,46,71.7,657,182,12,13,92.3,16,21,76.2,5,11,45.5,0,0.2,-0.2,3,2,3,1,5,Matches
Fede Vico,es ESP,"MF,FW",Granada,26-224,1994,2.1,47,70,67.1,801,193,29,33,87.9,11,18,61.1,6,17,35.3,0,0.0,0.0,1,5,0,0,5,Matches
Aleix Vidal,es ESP,DF,Sevilla,31-176,1989,4.4,299,344,86.9,5380,1624,133,145,91.7,128,140,91.4,33,48,68.8,1,0.8,+0.2,5,18,4,2,22,Matches
Nacho Vidal,es ESP,"DF,MF",Osasuna,26-020,1995,13.2,306,448,68.3,5895,3048,127,147,86.4,129,187,69.0,45,94,47.9,0,0.9,-0.9,8,29,8,3,29,Matches
Toni Villa,es ESP,"MF,FW",Valladolid,26-037,1995,8.1,234,312,75.0,3814,1383,126,148,85.1,81,106,76.4,21,38,55.3,0,0.8,-0.8,8,18,11,4,45,Matches
Asier Villalibre,es ESP,FW,Athletic Club,23-136,1997,7.9,90,137,65.7,1319,246,54,77,70.1,25,41,61.0,7,9,77.8,1,1.0,0.0,4,6,5,1,6,Matches
Iván Villar,es ESP,GK,Celta Vigo,23-219,1997,7.0,134,206,65.0,3788,2314,31,31,100.0,62,64,96.9,38,107,35.5,0,0.0,0.0,0,0,0,0,0,Matches
Vitolo,es ESP,"MF,DF",Atlético Madrid,31-103,1989,2.5,102,125,81.6,1370,343,63,74,85.1,27,31,87.1,4,9,44.4,0,0.1,-0.1,2,5,2,0,10,Matches
Šime Vrsaljko,hr CRO,DF,Atlético Madrid,29-034,1992,3.6,140,204,68.6,2453,1019,61,72,84.7,69,97,71.1,10,30,33.3,0,0.0,0.0,0,4,7,1,20,Matches
Nikola Vukčević,me MNE,MF,Levante,29-062,1991,5.8,188,220,85.5,3627,700,73,77,94.8,88,101,87.1,25,37,67.6,0,0.2,-0.2,4,9,1,1,10,Matches
Daniel Wass,dk DEN,"DF,MF",Valencia,31-258,1989,20.1,768,1027,74.8,13901,5753,343,401,85.5,334,405,82.5,82,188,43.6,1,1.7,-0.7,23,71,10,5,81,Matches
Shon Weissman,il ISR,FW,Valladolid,24-365,1996,12.4,113,159,71.1,1473,193,79,96,82.3,27,40,67.5,5,8,62.5,0,0.4,-0.4,5,5,3,0,7,Matches
Iñaki Williams,es ESP,"FW,MF",Athletic Club,26-243,1994,18.0,270,401,67.3,4229,876,148,197,75.1,91,132,68.9,20,34,58.8,3,2.7,+0.3,20,15,14,8,21,Matches
Jawad El Yamiq,ma MAR,DF,Valladolid,28-350,1992,6.3,192,241,79.7,4006,1297,59,65,90.8,95,109,87.2,36,63,57.1,1,0.0,+1.0,0,7,0,0,8,Matches
Rubén Yáñez,es ESP,GK,Getafe,27-124,1993,9.0,141,245,57.6,6041,4371,8,8,100.0,47,47,100.0,86,190,45.3,0,0.0,0.0,0,11,0,0,0,Matches
Yoel,es ESP,GK,Eibar,32-169,1988,0.3,8,13,61.5,321,228,0,0,,2,2,100.0,6,11,54.5,0,0.0,0.0,0,0,0,0,0,Matches
Okay Yokuşlu,tr TUR,MF,Celta Vigo,26-341,1994,5.1,238,276,86.2,4299,1014,100,110,90.9,102,113,90.3,26,39,66.7,0,0.3,-0.3,4,18,2,0,12,Matches
Joseba Zaldúa,es ESP,DF,Real Sociedad,28-234,1992,4.5,173,223,77.6,2897,1208,97,109,89.0,59,82,72.0,16,28,57.1,0,0.4,-0.4,5,7,7,4,11,Matches
Oier Zarraga,es ESP,MF,Athletic Club,22-040,1999,1.0,26,33,78.8,489,104,10,11,90.9,12,14,85.7,3,4,75.0,0,0.0,0.0,2,5,1,0,2,Matches
Igor Zubeldia,es ESP,DF,Real Sociedad,23-320,1997,12.6,621,712,87.2,13300,3340,166,186,89.2,343,371,92.5,104,138,75.4,0,0.5,-0.5,4,37,3,2,36,Matches
Martín Zubimendi,es ESP,MF,Real Sociedad,22-011,1999,10.5,496,564,87.9,9793,2334,186,211,88.2,230,251,91.6,69,82,84.1,0,0.2,-0.2,3,58,4,0,42,Matches
Martin Ødegaard,no NOR,"MF,FW",Real Madrid,22-058,1998,2.6,147,175,84.0,2519,515,74,81,91.4,55,63,87.3,15,25,60.0,0,0.4,-0.4,5,16,2,0,9,Matches
