player,nationality,position,squad,age,birth_year,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xa,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,matches
Ivan Provedel,it ITA,GK,Spezia,26-333,1994,18.0,675,912,74.0,21926,11856,73,75,97.3,248,254,97.6,351,580,60.5,0,0.0,0.0,0,13,0,0,0,Matches
Erick Pulgar,cl CHI,MF,Fiorentina,27-029,1994,7.0,383,458,83.6,7443,1858,146,159,91.8,168,185,90.8,60,92,65.2,0,0.5,-0.5,6,35,3,1,29,Matches
Ignacio Pussetto,ar ARG,FW,Udinese,25-054,1995,8.4,128,193,66.3,1979,515,66,89,74.2,43,71,60.6,11,19,57.9,1,0.8,+0.2,6,5,5,1,12,Matches
Fabio Quagliarella,it ITA,FW,Sampdoria,38-013,1983,14.2,180,259,69.5,3008,512,87,114,76.3,57,72,79.2,23,37,62.2,0,0.4,-0.4,7,10,6,0,12,Matches
Simone Rabbi,it ITA,FW,Bologna,19-106,2001,0.4,7,10,70.0,114,61,3,3,100.0,4,5,80.0,0,0,,1,0.0,+1.0,0,0,1,0,2,Matches
Adrien Rabiot,fr FRA,MF,Juventus,25-316,1995,11.7,642,713,90.0,11294,2611,288,319,90.3,276,296,93.2,67,76,88.2,0,0.4,-0.4,6,59,13,2,49,Matches
Ivan Radovanović,rs SRB,"DF,MF",Genoa,32-168,1988,12.5,391,486,80.5,8923,1985,110,120,91.7,176,209,84.2,101,147,68.7,0,0.1,-0.1,3,27,0,0,21,Matches
Ștefan Radu,ro ROU,DF,Lazio,34-114,1986,15.3,741,888,83.4,14644,6065,270,302,89.4,359,403,89.1,104,165,63.0,1,0.3,+0.7,6,88,10,4,80,Matches
Rafael,br BRA,GK,Spezia,38-347,1982,1.3,39,57,68.4,1136,691,9,9,100.0,13,13,100.0,17,35,48.6,1,0.4,+0.6,1,0,0,0,0,Matches
Gastón Ramírez,uy URU,"FW,MF",Sampdoria,30-073,1990,7.4,237,336,70.5,4234,1338,122,150,81.3,72,99,72.7,34,67,50.7,2,1.3,+0.7,12,25,7,1,33,Matches
Aaron Ramsey,wal WAL,"MF,FW",Juventus,30-049,1990,8.3,445,527,84.4,7512,1932,219,245,89.4,176,204,86.3,42,59,71.2,3,2.3,+0.7,19,41,15,3,45,Matches
Andrea Ranocchia,it ITA,DF,Inter,32-363,1988,3.8,289,303,95.4,6339,1552,69,73,94.5,168,175,96.0,48,51,94.1,1,0.0,+1.0,1,15,0,0,13,Matches
Giacomo Raspadori,it ITA,"FW,MF",Sassuolo,20-361,2000,6.1,121,155,78.1,1918,492,63,68,92.6,36,48,75.0,11,21,52.4,0,0.7,-0.7,9,4,6,0,10,Matches
Federico Ravaglia,it ITA,GK,Bologna,21-094,1999,1.0,29,31,93.5,515,263,12,12,100.0,14,14,100.0,2,4,50.0,0,0.0,0.0,0,0,0,0,0,Matches
Ante Rebić,hr CRO,FW,Milan,27-145,1993,10.3,150,241,62.2,2230,658,83,118,70.3,44,71,62.0,12,21,57.1,3,2.9,+0.1,19,7,17,3,26,Matches
Arkadiusz Reca,pl POL,DF,Crotone,25-241,1995,16.7,492,717,68.6,9291,3301,190,248,76.6,233,313,74.4,62,114,54.4,2,2.0,0.0,17,18,25,12,58,Matches
Vasco Regini,it ITA,DF,Sampdoria,30-157,1990,0.9,27,31,87.1,489,244,11,12,91.7,11,13,84.6,3,4,75.0,0,0.0,0.0,1,2,1,1,2,Matches
Pepe Reina,es ESP,GK,Lazio,38-166,1982,15.0,489,623,78.5,14192,9512,96,96,100.0,192,195,98.5,198,329,60.2,0,0.0,0.0,1,6,1,0,1,Matches
Franck Ribéry,fr FRA,FW,Fiorentina,37-312,1983,13.6,474,547,86.7,8539,1773,218,242,90.1,189,206,91.7,60,72,83.3,4,2.8,+1.2,18,49,23,2,59,Matches
Federico Ricci,it ITA,FW,Sassuolo,26-262,1994,0.0,4,4,100.0,61,10,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
Giacomo Ricci,it ITA,DF,Parma,24-164,1996,0.7,19,26,73.1,389,163,5,6,83.3,12,15,80.0,2,4,50.0,0,0.0,0.0,0,3,1,1,4,Matches
Matteo Ricci,it ITA,MF,Spezia,26-262,1994,12.7,757,874,86.6,16848,4432,213,245,86.9,367,393,93.4,168,216,77.8,2,0.9,+1.1,12,81,12,0,87,Matches
Tomás Rincón,ve VEN,MF,Torino,33-031,1988,19.0,771,891,86.5,14825,4072,361,396,91.2,286,317,90.2,119,163,73.0,1,1.6,-0.6,10,80,8,2,59,Matches
Andrea Rispoli,it ITA,DF,Crotone,32-137,1988,4.3,148,208,71.2,2769,1112,58,71,81.7,69,85,81.2,18,36,50.0,0,0.3,-0.3,6,6,5,4,16,Matches
Emmanuel Rivière,fr FRA,"FW,MF",Crotone,30-347,1990,5.7,98,125,78.4,1321,180,62,73,84.9,27,36,75.0,3,4,75.0,1,0.5,+0.5,4,5,1,0,4,Matches
Ricardo Rodríguez,ch SUI,DF,Torino,28-172,1992,11.4,540,636,84.9,9811,3365,252,266,94.7,225,258,87.2,57,96,59.4,0,0.1,-0.1,5,41,6,1,38,Matches
Marko Rog,hr CRO,MF,Cagliari,25-209,1995,12.9,540,617,87.5,9370,2332,250,276,90.6,225,248,90.7,56,72,77.8,0,0.6,-0.6,9,48,7,1,44,Matches
Rogério,br BRA,DF,Sassuolo,23-031,1998,11.6,578,693,83.4,9766,2903,282,310,91.0,245,285,86.0,43,74,58.1,1,1.1,-0.1,5,36,9,3,28,Matches
Luis Rojas,cl CHI,"FW,MF",Crotone,18-344,2002,0.2,11,12,91.7,154,2,6,6,100.0,4,4,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
Alessio Romagnoli,it ITA,DF,Milan,26-032,1995,16.0,653,723,90.3,13364,3925,188,199,94.5,379,401,94.5,82,115,71.3,1,0.4,+0.6,1,25,1,1,34,Matches
Cristian Romero,ar ARG,DF,Atalanta,22-292,1998,13.6,510,572,89.2,11063,2788,130,149,87.2,276,289,95.5,94,114,82.5,2,0.8,+1.2,4,15,5,0,32,Matches
Cristiano Ronaldo,pt POR,FW,Juventus,36-008,1985,16.1,499,628,79.5,7501,1755,295,345,85.5,158,198,79.8,31,50,62.0,2,2.1,-0.1,19,41,19,6,46,Matches
Marten de Roon,nl NED,MF,Atalanta,29-321,1991,18.1,1006,1181,85.2,20313,6291,360,402,89.6,490,544,90.1,149,212,70.3,1,1.2,-0.2,14,143,14,3,120,Matches
Nicolò Rovella,it ITA,MF,Genoa,19-071,2001,6.7,274,329,83.3,5410,1140,119,132,90.2,103,116,88.8,49,74,66.2,0,0.3,-0.3,7,18,5,0,22,Matches
Amir Rrahmani,xk KVX,DF,Napoli,26-355,1994,0.9,74,78,94.9,1732,394,17,17,100.0,40,43,93.0,17,18,94.4,0,0.0,0.0,0,3,0,0,3,Matches
Kevin Rüegg,ch SUI,"MF,DF",Hellas Verona,22-192,1998,1.3,23,37,62.2,301,142,18,19,94.7,4,8,50.0,1,6,16.7,0,0.0,0.0,0,2,0,0,0,Matches
Daniele Rugani,it ITA,DF,Cagliari,26-199,1994,1.0,23,31,74.2,421,200,14,18,77.8,6,7,85.7,3,6,50.0,0,0.0,0.0,0,0,0,0,1,Matches
Matteo Ruggeri,it ITA,DF,Atalanta,18-217,2002,2.3,94,116,81.0,1485,529,49,51,96.1,39,54,72.2,4,8,50.0,0,0.0,0.0,0,4,0,0,9,Matches
Mário Rui,pt POR,DF,Napoli,29-262,1991,11.7,767,939,81.7,13237,4456,396,432,91.7,278,319,87.1,83,155,53.5,2,1.9,+0.1,27,47,21,11,61,Matches
Fabián Ruiz Peña,es ESP,MF,Napoli,24-316,1996,12.3,848,943,89.9,16661,3850,344,375,91.7,337,373,90.3,150,170,88.2,1,1.4,-0.4,19,97,20,1,75,Matches
Alexis Saelemaekers,be BEL,FW,Milan,21-231,1999,11.0,317,419,75.7,4523,1042,187,223,83.9,99,133,74.4,16,35,45.7,0,1.5,-1.5,18,16,10,6,22,Matches
Jacopo Sala,it ITA,DF,Spezia,29-070,1991,4.2,235,275,85.5,4130,1576,115,124,92.7,96,114,84.2,22,34,64.7,0,0.5,-0.5,4,12,5,2,22,Matches
Eddy Salcedo,it ITA,FW,Hellas Verona,19-135,2001,4.3,97,142,68.3,1371,451,58,80,72.5,30,43,69.8,4,6,66.7,0,0.2,-0.2,2,8,5,1,12,Matches
Alexis Sánchez,cl CHI,FW,Inter,32-056,1988,7.9,275,343,80.2,4984,1225,123,152,80.9,96,115,83.5,47,60,78.3,4,3.8,+0.2,24,25,18,0,31,Matches
Alex Sandro,br BRA,DF,Juventus,30-018,1991,5.4,344,413,83.3,6453,2144,128,150,85.3,179,193,92.7,35,55,63.6,0,0.5,-0.5,5,34,11,4,53,Matches
Nicola Sansone,it ITA,"FW,MF",Bologna,29-156,1991,5.4,187,237,78.9,3069,917,95,106,89.6,70,85,82.4,17,31,54.8,2,1.3,+0.7,14,12,5,0,17,Matches
Federico Santander,py PAR,FW,Bologna,29-254,1991,0.4,12,17,70.6,167,13,7,12,58.3,5,5,100.0,0,0,,1,0.3,+0.7,1,0,0,0,0,Matches
Davide Santon,it ITA,DF,Roma,30-042,1991,2.8,83,104,79.8,1560,334,30,33,90.9,44,52,84.6,8,16,50.0,0,0.3,-0.3,1,3,1,0,6,Matches
Samir Santos,br BRA,DF,Udinese,26-070,1994,19.6,869,1007,86.3,15975,5808,337,359,93.9,448,491,91.2,76,136,55.9,0,0.4,-0.4,6,50,5,2,67,Matches
Riccardo Saponara,it ITA,FW,Fiorentina,29-054,1991,0.6,38,42,90.5,590,96,23,25,92.0,12,13,92.3,3,4,75.0,0,0.1,-0.1,1,4,0,0,2,Matches
Riccardo Saponara,it ITA,"FW,MF",Spezia,29-054,1991,0.3,11,12,91.7,314,60,0,0,,7,8,87.5,3,3,100.0,0,0.0,0.0,0,0,0,0,1,Matches
Marco Sau,it ITA,"MF,FW",Benevento,33-102,1987,5.8,126,183,68.9,2152,603,64,78,82.1,42,55,76.4,15,35,42.9,2,1.2,+0.8,18,4,6,1,10,Matches
Gianluca Scamacca,it ITA,FW,Genoa,22-043,1999,8.6,143,209,68.4,2380,318,78,106,73.6,39,63,61.9,17,23,73.9,1,1.1,-0.1,11,6,4,1,12,Matches
Nicolás Schiappacasse,uy URU,MF,Sassuolo,22-032,1999,0.2,1,1,100.0,4,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
Pasquale Schiattarella,it ITA,MF,Benevento,33-259,1987,16.9,715,884,80.9,13798,3959,272,307,88.6,320,375,85.3,101,161,62.7,1,2.6,-1.6,20,79,20,1,83,Matches
Jerdy Schouten,nl NED,MF,Bologna,24-032,1997,18.2,763,877,87.0,15109,3645,291,342,85.1,328,362,90.6,128,149,85.9,0,0.9,-0.9,15,89,5,0,69,Matches
Matteo Scozzarella,it ITA,MF,Parma,32-253,1988,1.7,85,109,78.0,1925,414,24,25,96.0,37,39,94.9,24,44,54.5,0,0.3,-0.3,5,8,0,0,5,Matches
Jacopo Segre,it ITA,MF,Torino,23-362,1997,2.1,94,106,88.7,1994,304,36,40,90.0,30,36,83.3,26,27,96.3,0,0.0,0.0,1,8,0,0,2,Matches
Léo Sena,br BRA,MF,Spezia,25-044,1995,1.2,32,37,86.5,634,121,11,12,91.7,14,15,93.3,6,9,66.7,0,0.0,0.0,1,3,2,1,3,Matches
Stefano Sensi,it ITA,MF,Inter,25-192,1995,3.3,169,205,82.4,2876,795,89,97,91.8,64,79,81.0,14,27,51.9,0,0.1,-0.1,3,15,3,0,19,Matches
Luigi Sepe,it ITA,GK,Parma,29-281,1991,21.0,635,802,79.2,20351,13150,106,107,99.1,242,251,96.4,282,439,64.2,0,0.0,0.0,0,15,0,0,1,Matches
Eldor Shomurodov,uz UZB,FW,Genoa,25-229,1995,9.4,160,234,68.4,2295,487,90,122,73.8,53,75,70.7,5,10,50.0,1,1.6,-0.6,12,8,7,2,16,Matches
Luca Siligardi,it ITA,FW,Parma,33-018,1988,0.4,15,22,68.2,244,19,9,12,75.0,5,5,100.0,1,4,25.0,0,0.0,0.0,1,0,0,0,0,Matches
Luca Siligardi,it ITA,MF,Crotone,33-018,1988,0.5,17,22,77.3,325,97,4,5,80.0,11,14,78.6,2,3,66.7,0,0.0,0.0,2,5,1,0,3,Matches
Adrien Silva,pt POR,MF,Sampdoria,31-335,1989,9.2,430,494,87.0,8302,2123,179,194,92.3,164,185,88.6,72,92,78.3,0,0.5,-0.5,4,44,3,0,31,Matches
Marco Silvestri,it ITA,GK,Hellas Verona,29-348,1991,21.0,276,619,44.6,10800,9047,38,39,97.4,81,84,96.4,157,496,31.7,0,0.0,0.0,0,7,0,0,0,Matches
Giovanni Simeone,ar ARG,FW,Cagliari,25-223,1995,13.3,178,235,75.7,2615,300,87,107,81.3,68,89,76.4,9,14,64.3,1,0.5,+0.5,6,6,2,0,7,Matches
Wilfried Singo,ci CIV,DF,Torino,20-050,2000,13.7,528,679,77.8,9005,3218,249,274,90.9,229,289,79.2,44,86,51.2,2,1.7,+0.3,14,25,13,8,42,Matches
Salvatore Sirigu,it ITA,GK,Torino,34-032,1987,19.0,462,615,75.1,12504,7414,126,127,99.2,164,168,97.6,163,309,52.8,0,0.0,0.0,0,6,0,0,0,Matches
Łukasz Skorupski,pl POL,GK,Bologna,29-284,1991,15.0,384,496,77.4,9344,5127,103,103,100.0,160,163,98.2,106,214,49.5,0,0.0,0.0,0,1,0,0,0,Matches
Andreas Skov Olsen,dk DEN,FW,Bologna,21-046,1999,4.6,136,187,72.7,2283,596,68,78,87.2,47,64,73.4,16,36,44.4,1,0.8,+0.2,9,1,8,2,11,Matches
Milan Škriniar,sk SVK,DF,Inter,26-002,1995,15.9,1086,1171,92.7,20930,6226,388,407,95.3,582,615,94.6,107,134,79.9,0,0.3,-0.3,3,64,3,0,65,Matches
Chris Smalling,eng ENG,DF,Roma,31-083,1989,9.6,464,505,91.9,9755,2390,114,122,93.4,283,294,96.3,62,82,75.6,1,0.5,+0.5,2,16,0,0,6,Matches
Simon Sohm,ch SUI,"MF,FW",Parma,19-308,2001,6.7,285,327,87.2,5237,1049,124,140,88.6,123,133,92.5,33,46,71.7,0,0.2,-0.2,3,20,3,0,24,Matches
Roberto Soriano,it ITA,MF,Bologna,30-005,1991,21.6,729,899,81.1,11439,3415,403,465,86.7,241,291,82.8,56,84,66.7,5,4.5,+0.5,32,62,33,3,98,Matches
Riccardo Sottil,it ITA,"MF,FW",Cagliari,21-255,1999,13.0,287,384,74.7,5474,1197,128,154,83.1,113,152,74.3,41,58,70.7,1,1.8,-0.8,17,19,24,4,37,Matches
Adama Soumaoro,fr FRA,DF,Bologna,28-240,1992,3.5,150,169,88.8,2955,894,54,60,90.0,75,82,91.5,20,25,80.0,0,0.0,0.0,1,3,0,0,6,Matches
Leonardo Spinazzola,it ITA,DF,Roma,27-325,1993,16.1,635,811,78.3,11213,3605,284,325,87.4,287,349,82.2,55,101,54.5,3,3.4,-0.4,23,39,26,11,74,Matches
Marco Sportiello,it ITA,GK,Atalanta,28-279,1992,7.3,165,201,82.1,4640,2526,27,27,100.0,80,81,98.8,56,91,61.5,0,0.0,0.0,0,0,0,0,0,Matches
Mattia Sprocati,it ITA,FW,Parma,27-291,1993,0.2,5,5,100.0,85,7,2,2,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
Thomas Strakosha,al ALB,GK,Lazio,25-331,1995,6.0,202,252,80.2,5208,3455,53,53,100.0,74,75,98.7,70,119,58.8,0,0.0,0.0,0,1,0,0,1,Matches
Kevin Strootman,nl NED,MF,Genoa,31-000,1990,2.9,99,133,74.4,1667,375,47,57,82.5,46,53,86.8,6,18,33.3,1,0.5,+0.5,3,5,3,0,8,Matches
Jens Stryger Larsen,dk DEN,DF,Udinese,29-358,1991,14.4,521,666,78.2,8199,3611,300,333,90.1,168,210,80.0,42,98,42.9,0,0.4,-0.4,5,33,7,2,52,Matches
Stefano Sturaro,it ITA,MF,Genoa,27-341,1993,4.9,173,245,70.6,3407,694,67,86,77.9,78,95,82.1,25,52,48.1,0,0.2,-0.2,4,7,2,1,17,Matches
Bosko Sutalo,hr CRO,DF,Atalanta,21-043,2000,1.9,110,128,85.9,1828,702,55,65,84.6,47,52,90.4,8,9,88.9,0,0.2,-0.2,2,6,0,0,7,Matches
Mattias Svanberg,se SWE,MF,Bologna,22-039,1999,10.4,269,335,80.3,4617,1091,125,146,85.6,112,129,86.8,25,37,67.6,1,1.2,-0.2,8,21,8,0,31,Matches
Wojciech Szczęsny,pl POL,GK,Juventus,30-301,1990,16.0,510,562,90.7,12706,6527,110,110,100.0,247,251,98.4,152,198,76.8,0,0.0,0.0,0,2,0,0,0,Matches
Adrien Tameze,cm CMR,MF,Hellas Verona,27-009,1994,16.8,517,660,78.3,9457,2055,219,265,82.6,224,267,83.9,62,101,61.4,0,1.7,-1.7,12,36,19,2,52,Matches
Ciprian Tătărușanu,ro ROU,GK,Milan,35-004,1986,1.0,24,27,88.9,483,297,9,9,100.0,13,13,100.0,2,5,40.0,0,0.0,0.0,0,0,0,0,0,Matches
Andrés Tello,co COL,"MF,DF",Benevento,24-160,1996,2.6,77,106,72.6,1205,395,38,46,82.6,30,39,76.9,5,12,41.7,0,0.0,0.0,0,4,1,0,5,Matches
Hidde ter Avest,nl NED,DF,Udinese,23-269,1997,3.9,155,210,73.8,2792,1344,75,93,80.6,63,80,78.8,15,30,50.0,0,0.0,0.0,0,13,1,0,14,Matches
Claudio Terzi,it ITA,DF,Spezia,36-239,1984,14.3,811,972,83.4,19902,6522,199,218,91.3,365,402,90.8,244,340,71.8,1,0.0,+1.0,1,71,5,0,52,Matches
Morten Thorsby,no NOR,MF,Sampdoria,24-284,1996,17.6,417,559,74.6,6300,2308,235,280,83.9,147,201,73.1,21,43,48.8,0,0.3,-0.3,8,34,1,0,37,Matches
Jeremy Toljan,de GER,DF,Sassuolo,26-189,1994,7.5,374,422,88.6,6216,1634,180,194,92.8,160,180,88.9,28,34,82.4,0,0.6,-0.6,4,24,7,1,20,Matches
Rafael Tolói,br BRA,DF,Atalanta,30-126,1990,16.7,786,958,82.0,15093,5570,333,361,92.2,338,395,85.6,105,172,61.0,0,0.4,-0.4,7,91,10,2,88,Matches
Takehiro Tomiyasu,jp JPN,DF,Bologna,22-100,1998,22.0,1005,1196,84.0,20135,7498,358,394,90.9,483,546,88.5,155,230,67.4,0,0.3,-0.3,5,90,6,2,101,Matches
Fikayo Tomori,eng ENG,DF,Milan,23-056,1997,2.0,85,93,91.4,1472,516,36,37,97.3,38,42,90.5,7,10,70.0,0,0.0,0.0,0,1,0,0,3,Matches
Sandro Tonali,it ITA,MF,Milan,20-281,2000,9.7,411,511,80.4,7685,1967,176,204,86.3,168,195,86.2,60,91,65.9,0,0.9,-0.9,10,44,5,0,39,Matches
Lorenzo Tonelli,it ITA,DF,Sampdoria,31-027,1990,13.4,450,565,79.6,10404,3066,118,133,88.7,213,246,86.6,107,167,64.1,0,0.0,0.0,0,23,0,0,20,Matches
Ernesto Torregrossa,it ITA,FW,Sampdoria,28-230,1992,1.7,26,35,74.3,333,66,16,21,76.2,6,8,75.0,2,2,100.0,0,0.3,-0.3,2,1,1,0,1,Matches
Mattéo Tramoni,fr FRA,"FW,MF",Cagliari,21-024,2000,0.8,10,13,76.9,145,53,6,7,85.7,2,2,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,1,Matches
Alessandro Tripaldelli,it ITA,DF,Cagliari,22-004,1999,3.2,75,115,65.2,1394,763,26,39,66.7,42,60,70.0,5,10,50.0,0,0.2,-0.2,1,7,1,1,13,Matches
Alessandro Tuia,it ITA,DF,Benevento,30-250,1990,11.5,393,480,81.9,8826,2988,97,107,90.7,208,233,89.3,78,124,62.9,0,0.2,-0.2,3,31,4,1,28,Matches
Ľubomír Tupta,sk SVK,MF,Hellas Verona,22-323,1998,0.6,8,10,80.0,147,19,4,6,66.7,3,3,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,Matches
Iyenoma Udogie,it ITA,"DF,MF",Hellas Verona,18-077,2002,0.6,29,36,80.6,424,123,18,22,81.8,9,9,100.0,1,2,50.0,0,0.0,0.0,1,3,0,0,2,Matches
Lautaro Valenti,ar ARG,DF,Parma,22-030,1999,1.5,77,89,86.5,1669,400,20,22,90.9,39,44,88.6,16,21,76.2,0,0.0,0.0,0,1,0,0,2,Matches
Borja Valero,es ESP,"MF,FW",Fiorentina,36-032,1985,3.2,154,170,90.6,2618,625,74,75,98.7,59,66,89.4,16,20,80.0,0,0.1,-0.1,2,16,0,0,13,Matches
Denis Vavro,sk SVK,DF,Lazio,24-309,1996,0.4,17,17,100.0,320,84,5,5,100.0,12,12,100.0,0,0,,0,0.0,0.0,0,1,0,0,1,Matches
Miguel Veloso,pt POR,MF,Hellas Verona,34-278,1986,8.7,386,490,78.8,7840,2094,134,159,84.3,185,219,84.5,61,97,62.9,1,0.6,+0.4,5,37,7,3,40,Matches
Lorenzo Venuti,it ITA,DF,Fiorentina,25-307,1995,8.0,294,398,73.9,5019,2125,151,171,88.3,112,152,73.7,27,60,45.0,0,0.5,-0.5,8,16,10,6,32,Matches
Daniele Verde,it ITA,FW,Spezia,24-238,1996,3.8,99,133,74.4,1752,221,47,62,75.8,41,47,87.2,10,22,45.5,0,0.0,0.0,1,2,2,0,7,Matches
Simone Verdi,it ITA,"FW,MF",Torino,28-216,1992,9.6,240,369,65.0,4802,1411,102,126,81.0,82,118,69.5,49,107,45.8,4,2.4,+1.6,28,19,12,4,22,Matches
Jordan Veretout,fr FRA,MF,Roma,27-349,1993,17.5,908,1064,85.3,19126,4943,298,329,90.6,432,469,92.1,170,244,69.7,2,1.8,+0.2,19,100,11,2,92,Matches
Edoardo Vergani,it ITA,FW,Bologna,20-007,2001,0.1,2,2,100.0,29,5,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,1,0,0,0,Matches
Valerio Verre,it ITA,MF,Sampdoria,27-033,1994,6.8,236,332,71.1,4550,1363,98,121,81.0,83,112,74.1,42,65,64.6,2,1.3,+0.7,13,28,19,2,45,Matches
Arturo Vidal,cl CHI,MF,Inter,33-267,1987,11.7,578,678,85.3,11096,2689,238,271,87.8,238,275,86.5,87,107,81.3,1,1.3,-0.3,10,66,16,4,70,Matches
Ronaldo Vieira,gw GNB,MF,Hellas Verona,22-209,1998,2.0,75,95,78.9,1478,296,28,35,80.0,37,45,82.2,8,12,66.7,0,0.1,-0.1,2,7,0,0,6,Matches
Luca Vignali,it ITA,DF,Spezia,25-033,1996,7.3,404,503,80.3,8386,2197,151,169,89.3,183,214,85.5,69,109,63.3,0,0.2,-0.2,3,18,5,2,27,Matches
Emanuel Vignato,it ITA,"FW,MF",Bologna,20-173,2000,8.0,288,401,71.8,5052,1927,135,168,80.4,113,149,75.8,34,64,53.1,1,1.3,-0.3,17,24,14,4,40,Matches
Gonzalo Villar,es ESP,MF,Roma,22-327,1998,11.1,657,733,89.6,12045,2705,271,297,91.2,306,327,93.6,69,87,79.3,1,0.8,+0.2,4,65,7,2,55,Matches
Nicolas Viola,it ITA,MF,Benevento,31-124,1989,2.9,73,113,64.6,1562,661,22,27,81.5,32,45,71.1,16,36,44.4,0,0.2,-0.2,2,9,5,1,11,Matches
Dušan Vlahović,rs SRB,FW,Fiorentina,21-016,2000,15.6,214,298,71.8,3124,241,135,172,78.5,58,88,65.9,14,20,70.0,0,0.6,-0.6,5,5,3,1,6,Matches
Mërgim Vojvoda,xk KVX,DF,Torino,26-012,1995,6.1,267,341,78.3,4624,1937,137,161,85.1,99,122,81.1,28,46,60.9,2,0.6,+1.4,3,15,8,5,25,Matches
Stefan de Vrij,nl NED,DF,Inter,29-008,1992,17.4,1019,1090,93.5,22610,4684,216,230,93.9,638,662,96.4,162,190,85.3,0,0.3,-0.3,5,40,4,1,39,Matches
Giacomo Vrioni,al ALB,MF,Juventus,22-121,1998,0.0,2,2,100.0,14,4,1,1,100.0,0,0,,0,0,,0,0.1,-0.1,1,0,0,0,0,Matches
Miloš Vulić,rs SRB,MF,Crotone,24-178,1996,11.8,332,433,76.7,5798,1411,156,179,87.2,136,171,79.5,31,63,49.2,1,1.0,0.0,14,20,8,2,37,Matches
Walace,br BRA,MF,Udinese,25-315,1995,8.0,342,390,87.7,6455,1413,129,143,90.2,149,166,89.8,53,65,81.5,0,0.3,-0.3,5,33,4,2,22,Matches
Sebastian Walukiewicz,pl POL,DF,Cagliari,20-314,2000,17.0,689,801,86.0,14291,5271,218,242,90.1,357,394,90.6,110,157,70.1,1,0.0,+1.0,1,27,2,0,37,Matches
Maya Yoshida,jp JPN,DF,Sampdoria,32-173,1988,15.0,572,673,85.0,13585,3751,127,142,89.4,308,331,93.1,130,189,68.8,1,0.1,+0.9,1,31,1,0,26,Matches
Ashley Young,eng ENG,DF,Inter,35-219,1985,10.4,366,455,80.4,6330,2107,171,180,95.0,159,196,81.1,34,56,60.7,2,1.4,+0.6,19,19,19,7,35,Matches
Mattia Zaccagni,it ITA,"MF,FW",Hellas Verona,25-242,1995,17.2,365,538,67.8,5610,1466,211,275,76.7,102,153,66.7,32,58,55.2,5,3.0,+2.0,18,20,22,4,44,Matches
Miha Zajc,si SVN,MF,Genoa,26-227,1994,10.3,390,496,78.6,6877,1454,180,205,87.8,147,171,86.0,50,95,52.6,2,1.4,+0.6,11,24,8,2,27,Matches
Niccolò Zanellato,it ITA,MF,Crotone,22-234,1998,10.6,387,470,82.3,7762,1606,133,162,82.1,198,225,88.0,52,68,76.5,0,0.0,0.0,2,29,3,0,31,Matches
Cristián Zapata,co COL,DF,Genoa,34-136,1986,6.8,291,329,88.4,6713,1698,64,72,88.9,153,161,95.0,72,92,78.3,0,0.0,0.0,0,4,0,0,7,Matches
Duván Zapata,co COL,FW,Atalanta,29-318,1991,14.2,332,424,78.3,4594,599,214,255,83.9,95,115,82.6,11,20,55.0,4,3.0,+1.0,27,8,14,5,12,Matches
Gabriele Zappa,it ITA,"DF,FW",Cagliari,21-053,1999,17.7,698,893,78.2,11123,4832,380,427,89.0,264,341,77.4,46,95,48.4,3,1.3,+1.7,21,40,28,7,83,Matches
Davide Zappacosta,it ITA,DF,Genoa,28-247,1992,9.0,336,424,79.2,5262,1761,189,209,90.4,128,164,78.0,13,33,39.4,1,0.4,+0.6,3,7,5,4,19,Matches
Simone Zaza,it ITA,FW,Torino,29-233,1991,8.8,116,168,69.0,1903,182,51,70,72.9,44,60,73.3,13,20,65.0,0,0.5,-0.5,4,2,1,0,7,Matches
Marvin Zeegelaar,nl NED,DF,Udinese,30-185,1990,14.2,417,552,75.5,7216,2452,196,241,81.3,169,210,80.5,44,77,57.1,0,1.1,-1.1,9,24,12,9,51,Matches
Piotr Zieliński,pl POL,MF,Napoli,26-269,1994,13.5,561,684,82.0,9823,2081,272,316,86.1,207,240,86.3,66,100,66.0,3,1.7,+1.3,25,70,7,0,54,Matches
Joshua Zirkzee,nl NED,FW,Parma,19-267,2001,0.4,6,12,50.0,91,41,3,4,75.0,3,5,60.0,0,1,0.0,0,0.2,-0.2,1,0,2,0,2,Matches
Jeroen Zoet,nl NED,GK,Spezia,30-038,1991,1.7,48,60,80.0,1280,757,12,12,100.0,20,20,100.0,16,28,57.1,0,0.0,0.0,0,0,0,0,0,Matches
