player,nationality,position,squad,age,birth_year,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,gca_og_for,matches
Jordan Veretout,fr FRA,MF,Roma,27-349,1993,17.5,41,2.35,29,8,2,1,0,1,4,0.23,2,1,0,1,0,0,0,Matches
Edoardo Vergani,it ITA,FW,Bologna,20-007,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Valerio Verre,it ITA,MF,Sampdoria,27-033,1994,6.8,28,4.12,20,2,3,1,1,1,6,0.88,4,0,2,0,0,0,0,Matches
Arturo Vidal,cl CHI,MF,Inter,33-267,1987,11.7,34,2.91,30,0,0,1,2,1,5,0.43,5,0,0,0,0,0,0,Matches
Ronaldo Vieira,gw GNB,MF,Hellas Verona,22-209,1998,2.0,3,1.50,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Luca Vignali,it ITA,DF,Spezia,25-033,1996,7.3,4,0.55,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Emanuel Vignato,it ITA,"FW,MF",Bologna,20-173,2000,8.0,29,3.64,19,8,0,2,0,0,3,0.38,2,1,0,0,0,0,0,Matches
Gonzalo Villar,es ESP,MF,Roma,22-327,1998,11.1,18,1.63,15,0,0,0,1,2,4,0.36,4,0,0,0,0,0,0,Matches
Nicolas Viola,it ITA,MF,Benevento,31-124,1989,2.9,5,1.71,4,0,0,1,0,0,1,0.34,1,0,0,0,0,0,0,Matches
Dušan Vlahović,rs SRB,FW,Fiorentina,21-016,2000,15.6,22,1.41,13,0,2,3,3,1,3,0.19,1,0,0,0,2,0,0,Matches
Mërgim Vojvoda,xk KVX,DF,Torino,26-012,1995,6.1,6,0.99,5,1,0,0,0,0,3,0.50,3,0,0,0,0,0,0,Matches
Stefan de Vrij,nl NED,DF,Inter,29-008,1992,17.4,10,0.58,9,0,0,0,0,1,1,0.06,1,0,0,0,0,0,0,Matches
Giacomo Vrioni,al ALB,MF,Juventus,22-121,1998,0.0,1,90.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Miloš Vulić,rs SRB,MF,Crotone,24-178,1996,11.8,27,2.29,23,2,1,0,0,1,3,0.25,1,0,1,0,0,1,0,Matches
Walace,br BRA,MF,Udinese,25-315,1995,8.0,11,1.38,8,0,0,2,0,1,1,0.13,0,0,0,0,0,1,0,Matches
Sebastian Walukiewicz,pl POL,DF,Cagliari,20-314,2000,17.0,5,0.29,4,0,0,1,0,0,2,0.12,1,0,0,1,0,0,0,Matches
Maya Yoshida,jp JPN,DF,Sampdoria,32-173,1988,15.0,3,0.20,2,0,0,1,0,0,1,0.07,1,0,0,0,0,0,0,Matches
Ashley Young,eng ENG,DF,Inter,35-219,1985,10.4,28,2.70,20,6,1,0,1,0,2,0.19,2,0,0,0,0,0,0,Matches
Mattia Zaccagni,it ITA,"MF,FW",Hellas Verona,25-242,1995,17.2,48,2.79,30,3,2,3,9,1,9,0.52,6,0,0,1,2,0,0,Matches
Miha Zajc,si SVN,MF,Genoa,26-227,1994,10.3,19,1.85,12,4,2,1,0,0,3,0.29,3,0,0,0,0,0,0,Matches
Niccolò Zanellato,it ITA,MF,Crotone,22-234,1998,10.6,10,0.95,9,1,0,0,0,0,2,0.19,2,0,0,0,0,0,0,Matches
Cristián Zapata,co COL,DF,Genoa,34-136,1986,6.8,1,0.15,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Duván Zapata,co COL,FW,Atalanta,29-318,1991,14.2,61,4.30,46,0,5,5,5,0,9,0.63,7,0,0,0,2,0,0,Matches
Gabriele Zappa,it ITA,"DF,FW",Cagliari,21-053,1999,17.7,40,2.25,32,5,1,2,0,0,6,0.34,4,1,1,0,0,0,0,Matches
Davide Zappacosta,it ITA,DF,Genoa,28-247,1992,9.0,11,1.23,8,0,1,2,0,0,2,0.22,1,0,0,1,0,0,0,Matches
Simone Zaza,it ITA,FW,Torino,29-233,1991,8.8,10,1.13,7,0,0,0,2,1,0,0.00,0,0,0,0,0,0,0,Matches
Marvin Zeegelaar,nl NED,DF,Udinese,30-185,1990,14.2,21,1.47,12,0,4,3,1,1,0,0.00,0,0,0,0,0,0,0,Matches
Piotr Zieliński,pl POL,MF,Napoli,26-269,1994,13.5,52,3.86,32,6,6,3,4,1,12,0.89,7,0,4,0,1,0,0,Matches
Joshua Zirkzee,nl NED,FW,Parma,19-267,2001,0.4,2,5.00,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Jeroen Zoet,nl NED,GK,Spezia,30-038,1991,1.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
Filip Đuričić,rs SRB,"MF,FW",Sassuolo,29-014,1992,12.7,61,4.80,41,1,5,5,8,1,7,0.55,4,0,1,2,0,0,0,Matches
