player,nationality,position,squad,age,birth_year,minutes_90s,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_completed,passes_offsides,passes_oob,passes_intercepted,passes_blocked,matches
Marten de Roon,nl NED,MF,Atalanta,29-321,1991,18.1,1181,1136,45,34,2,116,42,10,1,1,0,0,876,129,176,142,943,52,10,1,1006,6,15,13,16,Matches
Nicolò Rovella,it ITA,MF,Genoa,19-071,2001,6.7,329,314,15,10,0,32,10,3,3,1,2,0,258,19,52,16,305,6,1,0,274,2,6,5,5,Matches
Amir Rrahmani,xk KVX,DF,Napoli,26-355,1994,0.9,78,77,1,1,0,4,4,0,0,0,0,0,70,5,3,8,66,4,0,0,74,0,1,1,0,Matches
Kevin Rüegg,ch SUI,"MF,DF",Hellas Verona,22-192,1998,1.3,37,30,7,0,0,8,1,1,0,0,0,0,20,6,11,0,26,2,7,0,23,0,3,0,3,Matches
Daniele Rugani,it ITA,DF,Cagliari,26-199,1994,1.0,31,30,1,1,0,3,0,0,0,0,0,0,24,2,5,11,17,1,0,1,23,0,1,3,1,Matches
Matteo Ruggeri,it ITA,DF,Atalanta,18-217,2002,2.3,116,105,11,1,0,5,1,7,0,0,0,0,81,19,16,95,8,1,10,0,94,0,1,3,1,Matches
Mário Rui,pt POR,DF,Napoli,29-262,1991,11.7,939,810,129,32,0,74,28,48,20,10,3,1,596,154,189,771,64,21,77,2,767,5,8,23,28,Matches
Fabián Ruiz Peña,es ESP,MF,Napoli,24-316,1996,12.3,943,909,34,27,1,109,42,11,5,3,0,0,713,126,104,835,82,16,2,4,848,4,8,18,10,Matches
Alexis Saelemaekers,be BEL,FW,Milan,21-231,1999,11.0,419,411,8,0,1,52,8,26,4,2,1,1,323,56,40,84,310,14,4,6,317,1,5,11,11,Matches
Jacopo Sala,it ITA,DF,Spezia,29-070,1991,4.2,275,228,47,6,0,16,4,9,1,0,0,0,179,53,43,18,204,11,40,1,235,0,2,3,3,Matches
Eddy Salcedo,it ITA,FW,Hellas Verona,19-135,2001,4.3,142,140,2,0,2,43,0,4,0,0,0,0,81,35,26,8,103,10,1,7,97,0,6,1,8,Matches
Alexis Sánchez,cl CHI,FW,Inter,32-056,1988,7.9,343,320,23,7,3,50,11,8,12,1,6,1,231,51,61,24,305,5,0,4,275,3,1,10,11,Matches
Alex Sandro,br BRA,DF,Juventus,30-018,1991,5.4,413,380,33,3,0,28,7,16,0,0,0,0,292,70,51,321,43,8,30,3,344,2,5,12,15,Matches
Nicola Sansone,it ITA,"FW,MF",Bologna,29-156,1991,5.4,237,206,31,8,1,27,7,7,15,6,5,1,183,21,33,24,201,4,5,1,187,2,4,0,8,Matches
Federico Santander,py PAR,FW,Bologna,29-254,1991,0.4,17,16,1,0,0,6,0,1,0,0,0,0,10,3,4,2,8,4,0,1,12,1,0,0,0,Matches
Davide Santon,it ITA,DF,Roma,30-042,1991,2.8,104,85,19,1,0,6,0,8,0,0,0,0,62,23,19,19,60,6,18,1,83,0,0,0,2,Matches
Samir Santos,br BRA,DF,Udinese,26-070,1994,19.6,1007,909,98,29,1,79,11,15,0,0,0,0,747,89,171,744,133,35,69,3,869,5,9,9,15,Matches
Riccardo Saponara,it ITA,FW,Fiorentina,29-054,1991,0.6,42,41,1,0,0,9,0,0,0,0,0,0,34,5,3,12,27,1,1,0,38,0,0,2,0,Matches
Riccardo Saponara,it ITA,"FW,MF",Spezia,29-054,1991,0.3,12,12,0,0,0,0,3,1,0,0,0,0,7,1,4,4,8,0,0,0,11,0,0,0,0,Matches
Marco Sau,it ITA,"MF,FW",Benevento,33-102,1987,5.8,183,149,34,12,0,36,7,14,17,7,8,1,111,23,49,20,153,5,0,0,126,0,0,7,10,Matches
Gianluca Scamacca,it ITA,FW,Genoa,22-043,1999,8.6,209,199,10,0,1,49,12,9,0,0,0,0,111,53,45,13,154,17,0,7,143,0,3,4,9,Matches
Nicolás Schiappacasse,uy URU,MF,Sassuolo,22-032,1999,0.2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Matches
Pasquale Schiattarella,it ITA,MF,Benevento,33-259,1987,16.9,884,818,66,59,3,134,23,3,0,0,0,0,632,88,164,113,718,40,3,4,715,6,7,14,19,Matches
Jerdy Schouten,nl NED,MF,Bologna,24-032,1997,18.2,877,859,18,12,1,109,26,4,2,0,1,1,663,101,113,56,761,37,0,4,763,3,8,16,12,Matches
Matteo Scozzarella,it ITA,MF,Parma,32-253,1988,1.7,109,93,16,6,0,11,8,4,10,4,4,1,79,4,26,5,102,2,0,0,85,1,3,2,0,Matches
Jacopo Segre,it ITA,MF,Torino,23-362,1997,2.1,106,104,2,1,0,12,4,0,0,0,0,0,90,8,8,8,94,1,1,0,94,0,0,1,0,Matches
Léo Sena,br BRA,MF,Spezia,25-044,1995,1.2,37,36,1,1,0,3,3,1,0,0,0,0,25,6,6,3,32,2,0,0,32,0,1,0,0,Matches
Stefano Sensi,it ITA,MF,Inter,25-192,1995,3.3,205,181,24,5,0,22,8,6,12,3,2,0,150,26,29,26,168,5,5,1,169,1,2,2,1,Matches
Luigi Sepe,it ITA,GK,Parma,29-281,1991,21.0,802,570,232,65,0,39,19,0,0,0,0,0,406,45,351,504,152,1,0,112,635,3,11,4,1,Matches
Eldor Shomurodov,uz UZB,FW,Genoa,25-229,1995,9.4,234,230,4,0,1,53,1,6,0,0,0,0,139,58,37,44,143,22,0,5,160,0,8,9,15,Matches
Luca Siligardi,it ITA,FW,Parma,33-018,1988,0.4,22,19,3,1,0,4,0,1,1,0,0,1,13,5,4,18,4,0,0,0,15,0,0,0,3,Matches
Luca Siligardi,it ITA,MF,Crotone,33-018,1988,0.5,22,22,0,0,0,5,0,0,0,0,0,0,15,2,5,18,4,0,0,0,17,0,0,0,0,Matches
Adrien Silva,pt POR,MF,Sampdoria,31-335,1989,9.2,494,467,27,23,0,69,22,5,2,0,0,0,355,52,87,98,370,16,2,4,430,1,3,10,3,Matches
Marco Silvestri,it ITA,GK,Hellas Verona,29-348,1991,21.0,619,395,224,46,0,28,3,0,0,0,0,0,132,15,472,36,483,0,0,42,276,1,16,3,3,Matches
Giovanni Simeone,ar ARG,FW,Cagliari,25-223,1995,13.3,235,200,35,0,0,46,2,4,0,0,0,0,171,38,26,18,187,17,0,6,178,1,3,6,6,Matches
Wilfried Singo,ci CIV,DF,Torino,20-050,2000,13.7,679,543,136,13,1,82,15,44,0,0,0,0,388,156,135,43,470,29,123,1,528,0,7,11,24,Matches
Salvatore Sirigu,it ITA,GK,Torino,34-032,1987,19.0,615,413,202,58,0,37,5,0,0,0,0,0,322,21,272,66,461,0,1,63,462,1,6,3,3,Matches
Łukasz Skorupski,pl POL,GK,Bologna,29-284,1991,15.0,496,358,138,28,0,27,20,0,0,0,0,0,310,25,161,68,336,0,0,78,384,3,9,4,3,Matches
Andreas Skov Olsen,dk DEN,FW,Bologna,21-046,1999,4.6,187,173,14,0,0,16,6,12,14,11,0,1,120,30,37,126,49,7,0,0,136,1,1,7,4,Matches
Milan Škriniar,sk SVK,DF,Inter,26-002,1995,15.9,1171,1123,48,35,0,78,14,0,0,0,0,0,995,91,85,134,966,36,13,9,1086,0,8,22,3,Matches
Chris Smalling,eng ENG,DF,Roma,31-083,1989,9.6,505,487,18,15,0,33,10,0,0,0,0,0,400,45,60,31,426,31,1,1,464,0,5,3,2,Matches
Simon Sohm,ch SUI,"MF,FW",Parma,19-308,2001,6.7,327,318,9,5,1,41,11,0,4,1,1,1,242,38,47,63,240,19,0,0,285,0,3,10,5,Matches
Roberto Soriano,it ITA,MF,Bologna,30-005,1991,21.6,899,882,17,5,6,122,16,18,1,0,0,1,655,149,95,186,641,43,6,8,729,8,6,24,35,Matches
Riccardo Sottil,it ITA,"MF,FW",Cagliari,21-255,1999,13.0,384,369,15,3,1,61,12,29,11,3,5,1,288,44,52,68,306,3,1,3,287,1,8,10,19,Matches
Adama Soumaoro,fr FRA,DF,Bologna,28-240,1992,3.5,169,161,8,8,0,15,4,0,0,0,0,0,131,17,21,14,133,13,0,1,150,0,2,1,3,Matches
Leonardo Spinazzola,it ITA,DF,Roma,27-325,1993,16.1,811,721,90,3,5,103,15,49,0,0,0,0,518,141,152,199,504,16,87,1,635,1,7,16,35,Matches
Marco Sportiello,it ITA,GK,Atalanta,28-279,1992,7.3,201,150,51,14,0,15,4,0,0,0,0,0,123,15,63,7,152,0,0,41,165,0,5,0,0,Matches
Mattia Sprocati,it ITA,FW,Parma,27-291,1993,0.2,5,5,0,0,0,3,0,0,0,0,0,0,5,0,0,1,4,0,0,0,5,0,0,0,0,Matches
Thomas Strakosha,al ALB,GK,Lazio,25-331,1995,6.0,252,211,41,9,0,29,1,0,0,0,0,0,151,13,88,13,197,0,0,35,202,0,1,2,0,Matches
Kevin Strootman,nl NED,MF,Genoa,31-000,1990,2.9,133,130,3,2,1,13,0,0,0,0,0,0,88,14,31,109,17,4,1,0,99,3,0,2,3,Matches
Jens Stryger Larsen,dk DEN,DF,Udinese,29-358,1991,14.4,666,557,109,10,0,60,11,27,0,0,0,0,390,150,126,72,463,24,99,2,521,1,14,22,17,Matches
Stefano Sturaro,it ITA,MF,Genoa,27-341,1993,4.9,245,212,33,13,0,43,14,7,14,5,6,1,149,42,54,41,181,14,2,1,173,0,5,3,10,Matches
Bosko Sutalo,hr CRO,DF,Atalanta,21-043,2000,1.9,128,122,6,2,0,17,1,2,0,0,0,0,104,14,10,17,98,4,4,0,110,0,1,1,3,Matches
Mattias Svanberg,se SWE,MF,Bologna,22-039,1999,10.4,335,328,7,6,1,57,5,2,0,0,0,0,252,48,35,38,275,16,0,2,269,1,4,12,14,Matches
Wojciech Szczęsny,pl POL,GK,Juventus,30-301,1990,16.0,562,443,119,14,0,41,8,0,0,0,0,0,443,33,86,63,419,1,0,73,510,0,6,2,2,Matches
Adrien Tameze,cm CMR,MF,Hellas Verona,27-009,1994,16.8,660,632,28,23,1,110,8,14,0,0,0,0,449,92,119,66,527,38,3,4,517,2,14,10,18,Matches
Ciprian Tătărușanu,ro ROU,GK,Milan,35-004,1986,1.0,27,23,4,0,0,1,1,0,0,0,0,0,23,0,4,2,17,0,0,7,24,0,0,0,0,Matches
Andrés Tello,co COL,"MF,DF",Benevento,24-160,1996,2.6,106,100,6,1,0,21,2,1,2,1,1,0,67,19,20,13,79,3,3,1,77,0,1,4,6,Matches
Hidde ter Avest,nl NED,DF,Udinese,23-269,1997,3.9,210,182,28,0,1,14,2,13,0,0,0,0,131,39,40,21,154,7,28,0,155,3,2,2,8,Matches
Claudio Terzi,it ITA,DF,Spezia,36-239,1984,14.3,972,917,55,52,2,103,59,3,0,0,0,0,603,123,246,227,684,35,3,1,811,10,21,14,8,Matches
Morten Thorsby,no NOR,MF,Sampdoria,24-284,1996,17.6,559,544,15,5,0,148,5,5,0,0,0,0,352,106,101,87,357,42,10,2,417,1,10,20,17,Matches
Jeremy Toljan,de GER,DF,Sassuolo,26-189,1994,7.5,422,364,58,7,0,24,7,16,0,0,0,0,313,66,43,37,316,18,51,0,374,1,6,6,8,Matches
Rafael Tolói,br BRA,DF,Atalanta,30-126,1990,16.7,958,923,35,18,1,113,27,15,1,0,0,0,670,116,172,96,789,28,16,1,786,3,13,22,22,Matches
Takehiro Tomiyasu,jp JPN,DF,Bologna,22-100,1998,22.0,1196,1079,117,31,2,120,21,12,0,0,0,0,810,166,220,350,653,54,82,5,1005,3,15,18,19,Matches
Fikayo Tomori,eng ENG,DF,Milan,23-056,1997,2.0,93,82,11,3,0,8,2,0,0,0,0,0,75,4,14,12,73,6,0,0,85,2,1,0,0,Matches
Sandro Tonali,it ITA,MF,Milan,20-281,2000,9.7,511,490,21,14,0,50,20,5,7,5,2,0,383,52,76,41,448,15,0,2,411,2,12,12,13,Matches
Lorenzo Tonelli,it ITA,DF,Sampdoria,31-027,1990,13.4,565,525,40,37,0,66,28,0,0,0,0,0,340,67,158,97,406,37,3,0,450,0,9,6,7,Matches
Ernesto Torregrossa,it ITA,FW,Sampdoria,28-230,1992,1.7,35,33,2,1,0,9,0,0,0,0,0,0,25,10,0,29,2,0,0,1,26,0,0,1,2,Matches
Mattéo Tramoni,fr FRA,"FW,MF",Cagliari,21-024,2000,0.8,13,13,0,0,0,4,0,0,0,0,0,0,10,2,1,0,13,0,0,0,10,0,0,0,1,Matches
Alessandro Tripaldelli,it ITA,DF,Cagliari,22-004,1999,3.2,115,83,32,1,0,16,1,8,0,0,0,0,64,18,33,70,9,3,31,0,75,0,3,4,4,Matches
Alessandro Tuia,it ITA,DF,Benevento,30-250,1990,11.5,480,452,28,13,0,49,14,6,1,0,0,0,340,32,108,64,380,16,11,2,393,3,9,6,5,Matches
Ľubomír Tupta,sk SVK,MF,Hellas Verona,22-323,1998,0.6,10,9,1,1,0,0,1,0,0,0,0,0,6,4,0,2,8,0,0,0,8,0,0,1,0,Matches
Iyenoma Udogie,it ITA,"DF,MF",Hellas Verona,18-077,2002,0.6,36,31,5,0,0,2,0,0,0,0,0,0,29,5,2,27,3,0,5,0,29,0,0,1,2,Matches
Lautaro Valenti,ar ARG,DF,Parma,22-030,1999,1.5,89,85,4,4,0,5,1,0,0,0,0,0,75,6,8,68,17,4,0,0,77,0,1,0,0,Matches
Borja Valero,es ESP,"MF,FW",Fiorentina,36-032,1985,3.2,170,168,2,0,0,13,3,0,0,0,0,0,138,14,18,19,145,4,0,1,154,1,0,1,4,Matches
Denis Vavro,sk SVK,DF,Lazio,24-309,1996,0.4,17,17,0,0,0,2,0,0,0,0,0,0,14,1,2,3,13,1,0,0,17,0,0,0,0,Matches
Miguel Veloso,pt POR,MF,Hellas Verona,34-278,1986,8.7,490,462,28,24,1,64,7,9,2,0,1,0,303,75,112,332,109,34,2,2,386,4,6,10,12,Matches
Lorenzo Venuti,it ITA,DF,Fiorentina,25-307,1995,8.0,398,327,71,9,0,55,5,27,0,0,0,0,218,81,99,49,266,14,62,1,294,1,6,9,17,Matches
Daniele Verde,it ITA,FW,Spezia,24-238,1996,3.8,133,121,12,0,0,24,4,5,9,6,0,0,91,21,21,109,15,4,3,2,99,0,3,4,3,Matches
Simone Verdi,it ITA,"FW,MF",Torino,28-216,1992,9.6,369,280,89,31,1,50,32,34,48,5,33,2,195,59,115,190,166,9,3,1,240,2,10,7,17,Matches
Jordan Veretout,fr FRA,MF,Roma,27-349,1993,17.5,1064,986,78,34,1,109,48,19,40,20,12,3,805,118,141,172,866,15,2,0,908,3,9,12,17,Matches
Edoardo Vergani,it ITA,FW,Bologna,20-007,2001,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,Matches
Valerio Verre,it ITA,MF,Sampdoria,27-033,1994,6.8,332,320,12,6,0,60,15,9,4,1,2,0,209,51,72,79,231,9,2,4,236,2,8,9,20,Matches
Arturo Vidal,cl CHI,MF,Inter,33-267,1987,11.7,678,669,9,6,0,104,23,12,0,0,0,0,511,82,85,107,533,25,3,2,578,3,3,15,13,Matches
Ronaldo Vieira,gw GNB,MF,Hellas Verona,22-209,1998,2.0,95,93,2,2,0,16,2,0,0,0,0,0,61,12,22,14,68,7,0,1,75,0,4,0,1,Matches
Luca Vignali,it ITA,DF,Spezia,25-033,1996,7.3,503,417,86,14,0,59,10,9,0,0,0,0,282,126,95,76,325,17,72,1,404,0,11,14,10,Matches
Emanuel Vignato,it ITA,"FW,MF",Bologna,20-173,2000,8.0,401,362,39,5,1,55,12,25,22,7,11,0,251,71,79,55,321,11,12,1,288,0,5,17,24,Matches
Gonzalo Villar,es ESP,MF,Roma,22-327,1998,11.1,733,703,30,30,1,84,8,7,0,0,0,0,617,65,51,112,588,22,0,3,657,2,4,9,5,Matches
Nicolas Viola,it ITA,MF,Benevento,31-124,1989,2.9,113,94,19,12,1,10,5,2,5,1,4,0,56,19,38,79,23,8,1,0,73,0,1,2,1,Matches
Dušan Vlahović,rs SRB,FW,Fiorentina,21-016,2000,15.6,298,278,20,0,1,81,4,11,0,0,0,0,187,64,47,199,43,15,0,12,214,0,6,2,12,Matches
Mërgim Vojvoda,xk KVX,DF,Torino,26-012,1995,6.1,341,281,60,9,0,30,6,21,0,0,0,0,219,54,68,21,262,5,51,1,267,0,4,10,12,Matches
Stefan de Vrij,nl NED,DF,Inter,29-008,1992,17.4,1090,1062,28,27,1,77,21,1,0,0,0,0,930,70,90,149,869,38,1,3,1019,1,7,6,3,Matches
Giacomo Vrioni,al ALB,MF,Juventus,22-121,1998,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,0,0,Matches
Miloš Vulić,rs SRB,MF,Crotone,24-178,1996,11.8,433,403,30,18,0,98,8,11,9,5,1,1,302,50,81,40,364,14,3,1,332,1,1,8,10,Matches
Walace,br BRA,MF,Udinese,25-315,1995,8.0,390,380,10,10,0,66,10,3,0,0,0,0,313,40,37,42,334,9,0,1,342,3,5,12,5,Matches
Sebastian Walukiewicz,pl POL,DF,Cagliari,20-314,2000,17.0,801,771,30,24,0,64,23,1,0,0,0,0,610,57,134,51,697,32,5,2,689,2,9,14,7,Matches
Maya Yoshida,jp JPN,DF,Sampdoria,32-173,1988,15.0,673,636,37,21,0,46,36,0,0,0,0,0,459,74,140,118,488,39,16,2,572,2,9,10,3,Matches
Ashley Young,eng ENG,DF,Inter,35-219,1985,10.4,455,367,88,6,0,42,9,27,11,6,1,0,267,110,78,76,288,17,71,2,366,1,5,11,18,Matches
Mattia Zaccagni,it ITA,"MF,FW",Hellas Verona,25-242,1995,17.2,538,526,12,3,0,136,18,41,0,0,0,0,318,118,102,74,383,44,9,4,365,2,9,11,32,Matches
Miha Zajc,si SVN,MF,Genoa,26-227,1994,10.3,496,451,45,13,2,59,13,7,28,10,12,1,364,43,89,47,424,19,2,2,390,9,11,6,11,Matches
Niccolò Zanellato,it ITA,MF,Crotone,22-234,1998,10.6,470,453,17,13,1,72,10,2,3,0,0,0,351,52,67,63,375,21,1,1,387,1,7,11,11,Matches
Cristián Zapata,co COL,DF,Genoa,34-136,1986,6.8,329,309,20,19,0,36,8,0,0,0,0,0,264,21,44,80,229,10,1,0,291,0,3,0,4,Matches
Duván Zapata,co COL,FW,Atalanta,29-318,1991,14.2,424,392,32,1,1,125,6,24,0,0,0,0,332,56,36,93,299,13,2,4,332,1,6,10,21,Matches
Gabriele Zappa,it ITA,"DF,FW",Cagliari,21-053,1999,17.7,893,715,178,18,0,72,12,40,2,0,2,0,531,166,196,27,672,32,158,2,698,1,8,21,28,Matches
Davide Zappacosta,it ITA,DF,Genoa,28-247,1992,9.0,424,325,99,4,0,50,4,25,2,1,0,0,250,103,71,47,268,13,93,1,336,1,4,6,21,Matches
Simone Zaza,it ITA,FW,Torino,29-233,1991,8.8,168,159,9,0,1,47,3,3,0,0,0,0,103,33,32,115,20,8,5,9,116,0,3,4,10,Matches
Marvin Zeegelaar,nl NED,DF,Udinese,30-185,1990,14.2,552,483,69,5,0,89,8,30,0,0,0,0,325,119,108,317,124,24,64,1,417,3,8,21,25,Matches
Piotr Zieliński,pl POL,MF,Napoli,26-269,1994,13.5,684,646,38,14,1,78,29,25,20,5,12,0,508,91,85,187,478,13,2,2,561,4,8,14,13,Matches
Joshua Zirkzee,nl NED,FW,Parma,19-267,2001,0.4,12,11,1,0,0,0,0,0,0,0,0,0,11,0,1,3,8,1,0,0,6,0,0,2,0,Matches
Jeroen Zoet,nl NED,GK,Spezia,30-038,1991,1.7,60,47,13,5,0,6,1,0,0,0,0,0,33,4,23,11,37,0,0,11,48,0,1,0,0,Matches
Filip Đuričić,rs SRB,"MF,FW",Sassuolo,29-014,1992,12.7,478,467,11,3,3,99,1,6,2,0,1,0,389,57,32,66,383,9,4,7,371,2,4,10,34,Matches
