player,nationality,position,squad,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Fabián Ruiz Peña,es ESP,MF,Napoli,24-316,1996,12.3,23,19,9,9,5,9,25,36.0,16,183,53,29.0,49,85,49,24,2,0,22,7,30,11,0,Matches
Alexis Saelemaekers,be BEL,FW,Milan,21-231,1999,11.0,30,20,13,15,2,9,28,32.1,19,245,74,30.2,75,98,72,14,0,0,14,9,39,1,0,Matches
Jacopo Sala,it ITA,DF,Spezia,29-070,1991,4.2,16,5,11,4,1,7,15,46.7,8,61,15,24.6,38,19,4,5,2,0,3,3,19,7,0,Matches
Eddy Salcedo,it ITA,FW,Hellas Verona,19-135,2001,4.3,2,2,1,1,0,1,1,100.0,0,57,21,36.8,7,28,22,9,0,0,9,2,4,5,0,Matches
Alexis Sánchez,cl CHI,FW,Inter,32-056,1988,7.9,9,4,4,4,1,2,8,25.0,6,151,34,22.5,19,68,64,8,1,0,7,4,13,1,0,Matches
Alex Sandro,br BRA,DF,Juventus,30-018,1991,5.4,10,5,4,5,1,3,5,60.0,2,53,16,30.2,19,25,9,18,0,0,18,3,13,8,0,Matches
Nicola Sansone,it ITA,"FW,MF",Bologna,29-156,1991,5.4,12,7,6,4,2,6,13,46.2,7,100,21,21.0,27,49,24,11,1,0,10,1,13,4,0,Matches
Federico Santander,py PAR,FW,Bologna,29-254,1991,0.4,0,0,0,0,0,0,0,,0,8,5,62.5,0,3,5,0,0,0,0,0,0,0,0,Matches
Davide Santon,it ITA,DF,Roma,30-042,1991,2.8,5,3,2,3,0,2,5,40.0,3,28,8,28.6,8,20,0,5,0,0,5,1,6,7,0,Matches
Samir Santos,br BRA,DF,Udinese,26-070,1994,19.6,41,26,28,11,2,10,25,40.0,15,185,62,33.5,108,70,7,41,19,0,22,26,67,61,1,Matches
Riccardo Saponara,it ITA,FW,Fiorentina,29-054,1991,0.6,1,1,0,1,0,1,3,33.3,2,10,2,20.0,1,6,3,1,0,0,1,0,1,0,0,Matches
Riccardo Saponara,it ITA,"FW,MF",Spezia,29-054,1991,0.3,0,0,0,0,0,0,2,0.0,2,5,0,0.0,1,2,2,0,0,0,0,0,0,1,0,Matches
Marco Sau,it ITA,"MF,FW",Benevento,33-102,1987,5.8,5,2,2,2,1,1,12,8.3,11,94,14,14.9,22,41,31,7,0,0,7,4,9,3,0,Matches
Gianluca Scamacca,it ITA,FW,Genoa,22-043,1999,8.6,8,6,2,2,4,2,9,22.2,7,110,33,30.0,13,47,50,8,3,0,5,3,11,9,0,Matches
Nicolás Schiappacasse,uy URU,MF,Sassuolo,22-032,1999,0.2,0,0,0,0,0,0,0,,0,4,2,50.0,0,0,4,0,0,0,0,0,0,0,0,Matches
Pasquale Schiattarella,it ITA,MF,Benevento,33-259,1987,16.9,34,25,22,11,1,14,33,42.4,19,180,66,36.7,88,82,10,21,6,0,15,14,48,23,0,Matches
Jerdy Schouten,nl NED,MF,Bologna,24-032,1997,18.2,38,30,14,24,0,8,24,33.3,16,269,76,28.3,97,137,35,32,7,0,25,36,74,24,2,Matches
Matteo Scozzarella,it ITA,MF,Parma,32-253,1988,1.7,3,1,2,1,0,2,3,66.7,1,17,5,29.4,5,11,1,5,1,0,4,6,9,1,0,Matches
Jacopo Segre,it ITA,MF,Torino,23-362,1997,2.1,7,5,3,3,1,2,5,40.0,3,27,11,40.7,10,14,3,1,0,0,1,0,7,1,0,Matches
Léo Sena,br BRA,MF,Spezia,25-044,1995,1.2,2,0,0,1,1,1,4,25.0,3,19,5,26.3,4,10,5,2,0,0,2,0,2,1,0,Matches
Stefano Sensi,it ITA,MF,Inter,25-192,1995,3.3,8,6,3,3,2,2,7,28.6,5,67,22,32.8,22,26,19,3,0,0,3,4,12,2,1,Matches
Luigi Sepe,it ITA,GK,Parma,29-281,1991,21.0,0,0,0,0,0,0,2,0.0,2,3,0,0.0,3,0,0,0,0,0,0,0,0,0,0,Matches
Eldor Shomurodov,uz UZB,FW,Genoa,25-229,1995,9.4,13,10,5,5,3,0,8,0.0,8,201,62,30.8,23,112,66,10,1,0,9,4,17,9,0,Matches
Luca Siligardi,it ITA,FW,Parma,33-018,1988,0.4,1,1,1,0,0,0,2,0.0,2,6,1,16.7,0,4,2,0,0,0,0,0,1,0,0,Matches
Luca Siligardi,it ITA,MF,Crotone,33-018,1988,0.5,2,2,0,1,1,1,5,20.0,4,15,5,33.3,3,8,4,1,0,0,1,0,2,0,0,Matches
Adrien Silva,pt POR,MF,Sampdoria,31-335,1989,9.2,24,14,12,12,0,3,25,12.0,22,254,77,30.3,87,132,35,19,1,0,18,15,39,10,0,Matches
Marco Silvestri,it ITA,GK,Hellas Verona,29-348,1991,21.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,Matches
Giovanni Simeone,ar ARG,FW,Cagliari,25-223,1995,13.3,12,6,2,7,3,1,7,14.3,6,233,63,27.0,17,87,129,13,1,0,12,10,22,13,0,Matches
Wilfried Singo,ci CIV,DF,Torino,20-050,2000,13.7,20,12,14,4,2,8,20,40.0,12,125,43,34.4,58,44,23,13,2,1,11,28,48,27,1,Matches
Salvatore Sirigu,it ITA,GK,Torino,34-032,1987,19.0,0,0,0,0,0,0,2,0.0,2,2,0,0.0,2,0,0,0,0,0,0,0,0,0,2,Matches
Łukasz Skorupski,pl POL,GK,Bologna,29-284,1991,15.0,0,0,0,0,0,0,1,0.0,1,2,1,50.0,2,0,0,0,0,0,0,0,0,1,1,Matches
Andreas Skov Olsen,dk DEN,FW,Bologna,21-046,1999,4.6,10,4,4,3,3,2,8,25.0,6,82,20,24.4,20,36,26,8,0,0,8,1,11,5,0,Matches
Milan Škriniar,sk SVK,DF,Inter,26-002,1995,15.9,27,15,14,10,3,12,17,70.6,5,116,42,36.2,64,41,11,29,9,0,20,8,35,36,1,Matches
Chris Smalling,eng ENG,DF,Roma,31-083,1989,9.6,8,4,5,3,0,3,9,33.3,6,85,31,36.5,42,41,2,19,9,0,10,15,23,44,1,Matches
Simon Sohm,ch SUI,"MF,FW",Parma,19-308,2001,6.7,14,10,8,5,1,6,10,60.0,4,102,25,24.5,35,51,16,8,1,0,7,1,15,6,0,Matches
Roberto Soriano,it ITA,MF,Bologna,30-005,1991,21.6,24,16,10,8,6,5,42,11.9,37,346,87,25.1,79,152,115,23,5,0,18,12,36,27,0,Matches
Riccardo Sottil,it ITA,"MF,FW",Cagliari,21-255,1999,13.0,10,8,3,5,2,3,10,30.0,7,127,25,19.7,35,57,35,7,1,0,6,4,14,5,0,Matches
Adama Soumaoro,fr FRA,DF,Bologna,28-240,1992,3.5,2,1,1,1,0,0,0,,0,43,17,39.5,22,20,1,7,5,0,2,3,5,12,0,Matches
Leonardo Spinazzola,it ITA,DF,Roma,27-325,1993,16.1,11,4,2,9,0,4,12,33.3,8,145,39,26.9,49,53,43,19,1,0,18,23,34,20,1,Matches
Marco Sportiello,it ITA,GK,Atalanta,28-279,1992,7.3,0,0,0,0,0,0,1,0.0,1,0,0,,0,0,0,0,0,0,0,0,0,2,0,Matches
Mattia Sprocati,it ITA,FW,Parma,27-291,1993,0.2,0,0,0,0,0,0,1,0.0,1,2,2,100.0,0,2,0,0,0,0,0,0,0,0,0,Matches
Thomas Strakosha,al ALB,GK,Lazio,25-331,1995,6.0,1,1,1,0,0,1,1,100.0,0,0,0,,0,0,0,0,0,0,0,0,1,2,0,Matches
Kevin Strootman,nl NED,MF,Genoa,31-000,1990,2.9,12,6,3,8,1,9,11,81.8,2,74,18,24.3,30,30,14,15,1,0,14,7,19,2,0,Matches
Jens Stryger Larsen,dk DEN,DF,Udinese,29-358,1991,14.4,10,7,10,0,0,4,16,25.0,12,114,32,28.1,56,37,21,29,4,0,25,8,18,25,1,Matches
Stefano Sturaro,it ITA,MF,Genoa,27-341,1993,4.9,12,7,3,7,2,3,12,25.0,9,110,27,24.5,31,58,21,10,0,0,10,2,14,2,0,Matches
Bosko Sutalo,hr CRO,DF,Atalanta,21-043,2000,1.9,4,3,1,2,1,1,2,50.0,1,20,10,50.0,7,7,6,1,0,0,1,2,6,12,0,Matches
Mattias Svanberg,se SWE,MF,Bologna,22-039,1999,10.4,19,8,7,7,5,7,24,29.2,17,138,31,22.5,41,67,30,25,3,0,22,19,38,14,0,Matches
Wojciech Szczęsny,pl POL,GK,Juventus,30-301,1990,16.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
Adrien Tameze,cm CMR,MF,Hellas Verona,27-009,1994,16.8,41,34,21,19,1,11,26,42.3,15,298,101,33.9,88,151,59,42,4,0,38,21,62,26,1,Matches
Ciprian Tătărușanu,ro ROU,GK,Milan,35-004,1986,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,Matches
Andrés Tello,co COL,"MF,DF",Benevento,24-160,1996,2.6,7,4,5,2,0,3,10,30.0,7,49,21,42.9,16,18,15,6,1,0,5,4,11,1,0,Matches
Hidde ter Avest,nl NED,DF,Udinese,23-269,1997,3.9,4,3,3,1,0,3,5,60.0,2,44,18,40.9,18,18,8,7,1,0,6,0,4,5,0,Matches
Claudio Terzi,it ITA,DF,Spezia,36-239,1984,14.3,18,8,10,7,1,9,17,52.9,8,129,49,38.0,60,66,3,26,8,1,18,18,36,57,0,Matches
Morten Thorsby,no NOR,MF,Sampdoria,24-284,1996,17.6,53,37,24,22,7,12,29,41.4,17,431,138,32.0,164,185,82,41,11,0,30,13,66,18,0,Matches
Jeremy Toljan,de GER,DF,Sassuolo,26-189,1994,7.5,10,7,9,1,0,6,15,40.0,9,90,33,36.7,37,31,22,15,3,0,12,7,17,10,0,Matches
Rafael Tolói,br BRA,DF,Atalanta,30-126,1990,16.7,32,18,15,15,2,7,23,30.4,16,200,76,38.0,68,100,32,31,5,0,26,16,48,44,0,Matches
Takehiro Tomiyasu,jp JPN,DF,Bologna,22-100,1998,22.0,28,20,14,10,4,11,21,52.4,10,235,90,38.3,113,99,23,48,15,0,33,36,64,114,0,Matches
Fikayo Tomori,eng ENG,DF,Milan,23-056,1997,2.0,4,3,3,1,0,0,2,0.0,2,22,12,54.5,13,9,0,5,2,0,3,3,7,14,0,Matches
Sandro Tonali,it ITA,MF,Milan,20-281,2000,9.7,19,8,9,9,1,8,20,40.0,12,194,48,24.7,58,109,27,20,4,0,16,11,30,13,0,Matches
Lorenzo Tonelli,it ITA,DF,Sampdoria,31-027,1990,13.4,29,17,18,11,0,2,13,15.4,11,173,61,35.3,93,68,12,27,10,1,17,8,37,69,1,Matches
Ernesto Torregrossa,it ITA,FW,Sampdoria,28-230,1992,1.7,0,0,0,0,0,0,1,0.0,1,25,4,16.0,2,16,7,5,1,0,4,1,1,1,0,Matches
Mattéo Tramoni,fr FRA,"FW,MF",Cagliari,21-024,2000,0.8,2,2,1,0,1,0,1,0.0,1,38,12,31.6,16,13,9,9,0,0,9,1,3,0,0,Matches
Alessandro Tripaldelli,it ITA,DF,Cagliari,22-004,1999,3.2,8,3,4,3,1,4,6,66.7,2,54,12,22.2,23,24,7,6,0,0,6,3,11,11,0,Matches
Alessandro Tuia,it ITA,DF,Benevento,30-250,1990,11.5,30,18,26,2,2,12,19,63.2,7,119,44,37.0,86,30,3,16,4,0,12,10,40,52,0,Matches
Ľubomír Tupta,sk SVK,MF,Hellas Verona,22-323,1998,0.6,0,0,0,0,0,0,0,,0,5,2,40.0,0,3,2,0,0,0,0,0,0,0,0,Matches
Iyenoma Udogie,it ITA,"DF,MF",Hellas Verona,18-077,2002,0.6,2,0,2,0,0,0,1,0.0,1,16,4,25.0,6,6,4,2,1,0,1,0,2,2,0,Matches
Lautaro Valenti,ar ARG,DF,Parma,22-030,1999,1.5,1,0,1,0,0,0,1,0.0,1,18,6,33.3,16,2,0,4,1,0,3,1,2,10,0,Matches
Borja Valero,es ESP,"MF,FW",Fiorentina,36-032,1985,3.2,10,5,5,5,0,3,8,37.5,5,69,15,21.7,27,34,8,2,1,0,1,7,17,1,0,Matches
Denis Vavro,sk SVK,DF,Lazio,24-309,1996,0.4,0,0,0,0,0,0,1,0.0,1,4,2,50.0,3,1,0,0,0,0,0,0,0,3,0,Matches
Miguel Veloso,pt POR,MF,Hellas Verona,34-278,1986,8.7,16,9,6,9,1,8,23,34.8,15,153,41,26.8,47,96,10,14,1,0,13,9,25,20,0,Matches
Lorenzo Venuti,it ITA,DF,Fiorentina,25-307,1995,8.0,11,5,5,3,3,3,9,33.3,6,86,26,30.2,25,36,25,15,2,0,13,4,15,7,0,Matches
Daniele Verde,it ITA,FW,Spezia,24-238,1996,3.8,3,2,2,1,0,2,4,50.0,2,31,14,45.2,7,8,16,8,0,0,8,1,4,1,0,Matches
Simone Verdi,it ITA,"FW,MF",Torino,28-216,1992,9.6,10,6,3,6,1,2,10,20.0,8,129,30,23.3,35,60,34,5,0,0,5,5,15,0,0,Matches
Jordan Veretout,fr FRA,MF,Roma,27-349,1993,17.5,23,20,9,12,2,5,25,20.0,20,251,69,27.5,63,147,41,19,3,0,16,11,34,13,3,Matches
Edoardo Vergani,it ITA,FW,Bologna,20-007,2001,0.1,0,0,0,0,0,0,0,,0,4,3,75.0,0,1,3,0,0,0,0,0,0,0,0,Matches
Valerio Verre,it ITA,MF,Sampdoria,27-033,1994,6.8,10,7,1,7,2,3,16,18.8,13,140,41,29.3,24,68,48,15,1,0,14,5,15,3,1,Matches
Arturo Vidal,cl CHI,MF,Inter,33-267,1987,11.7,27,18,11,10,6,10,35,28.6,25,265,75,28.3,102,125,38,31,2,0,29,15,42,11,0,Matches
Ronaldo Vieira,gw GNB,MF,Hellas Verona,22-209,1998,2.0,0,0,0,0,0,0,1,0.0,1,32,9,28.1,9,17,6,3,2,0,1,0,0,2,0,Matches
Luca Vignali,it ITA,DF,Spezia,25-033,1996,7.3,11,6,8,2,1,2,11,18.2,9,96,34,35.4,46,35,15,13,2,0,11,16,27,11,0,Matches
Emanuel Vignato,it ITA,"FW,MF",Bologna,20-173,2000,8.0,15,8,8,4,3,4,12,33.3,8,164,36,22.0,40,80,44,3,1,0,2,8,23,3,0,Matches
Gonzalo Villar,es ESP,MF,Roma,22-327,1998,11.1,37,24,9,21,7,10,34,29.4,24,194,68,35.1,50,108,36,12,1,0,11,13,50,6,0,Matches
Nicolas Viola,it ITA,MF,Benevento,31-124,1989,2.9,6,4,1,3,2,0,2,0.0,2,35,14,40.0,10,18,7,5,0,0,5,6,12,4,0,Matches
Dušan Vlahović,rs SRB,FW,Fiorentina,21-016,2000,15.6,4,2,1,1,2,2,6,33.3,4,201,40,19.9,9,85,107,7,4,0,3,5,9,5,0,Matches
Mërgim Vojvoda,xk KVX,DF,Torino,26-012,1995,6.1,17,9,15,2,0,6,11,54.5,5,101,19,18.8,53,39,9,19,1,1,18,7,24,11,1,Matches
Stefan de Vrij,nl NED,DF,Inter,29-008,1992,17.4,19,5,12,6,1,7,12,58.3,5,136,39,28.7,77,55,4,23,12,0,11,18,37,62,0,Matches
Giacomo Vrioni,al ALB,MF,Juventus,22-121,1998,0.0,0,0,0,0,0,0,0,,0,1,1,100.0,0,0,1,0,0,0,0,0,0,0,0,Matches
Miloš Vulić,rs SRB,MF,Crotone,24-178,1996,11.8,18,9,8,3,7,4,9,44.4,5,138,42,30.4,44,56,38,9,0,0,9,8,26,8,1,Matches
Walace,br BRA,MF,Udinese,25-315,1995,8.0,19,15,11,7,1,7,24,29.2,17,134,42,31.3,74,55,5,17,2,0,15,12,31,9,0,Matches
Sebastian Walukiewicz,pl POL,DF,Cagliari,20-314,2000,17.0,28,14,20,6,2,14,30,46.7,16,180,63,35.0,109,58,13,31,17,0,14,18,46,68,0,Matches
Maya Yoshida,jp JPN,DF,Sampdoria,32-173,1988,15.0,16,10,9,7,0,2,8,25.0,6,100,38,38.0,51,42,7,33,18,0,15,24,40,64,1,Matches
Ashley Young,eng ENG,DF,Inter,35-219,1985,10.4,8,5,0,5,3,0,4,0.0,4,80,15,18.8,26,32,22,12,0,0,12,3,11,13,0,Matches
Mattia Zaccagni,it ITA,"MF,FW",Hellas Verona,25-242,1995,17.2,22,17,10,10,2,5,20,25.0,15,227,69,30.4,50,94,83,18,4,0,14,18,40,8,0,Matches
Miha Zajc,si SVN,MF,Genoa,26-227,1994,10.3,19,13,8,6,5,6,22,27.3,16,192,40,20.8,59,93,40,20,0,0,20,16,35,17,0,Matches
Niccolò Zanellato,it ITA,MF,Crotone,22-234,1998,10.6,18,13,9,9,0,5,16,31.3,11,145,43,29.7,39,87,19,6,0,0,6,9,27,8,1,Matches
Cristián Zapata,co COL,DF,Genoa,34-136,1986,6.8,15,9,11,4,0,6,7,85.7,1,59,22,37.3,31,27,1,12,6,0,6,3,18,40,2,Matches
Duván Zapata,co COL,FW,Atalanta,29-318,1991,14.2,2,1,1,0,1,0,1,0.0,1,106,33,31.1,9,34,63,12,5,0,7,5,7,10,0,Matches
Gabriele Zappa,it ITA,"DF,FW",Cagliari,21-053,1999,17.7,31,18,14,16,1,16,41,39.0,25,265,71,26.8,106,116,43,39,4,1,35,13,44,34,0,Matches
Davide Zappacosta,it ITA,DF,Genoa,28-247,1992,9.0,17,8,8,5,4,6,10,60.0,4,149,31,20.8,58,60,31,13,1,0,12,6,23,24,0,Matches
Simone Zaza,it ITA,FW,Torino,29-233,1991,8.8,9,5,2,5,2,2,7,28.6,5,119,24,20.2,10,46,63,6,1,0,5,2,11,2,0,Matches
Marvin Zeegelaar,nl NED,DF,Udinese,30-185,1990,14.2,28,19,18,10,0,15,27,55.6,12,193,55,28.5,87,77,29,25,5,0,20,8,36,28,0,Matches
Piotr Zieliński,pl POL,MF,Napoli,26-269,1994,13.5,13,10,4,6,3,3,11,27.3,8,127,41,32.3,24,57,46,12,0,0,12,6,19,4,0,Matches
Joshua Zirkzee,nl NED,FW,Parma,19-267,2001,0.4,0,0,0,0,0,0,1,0.0,1,5,3,60.0,0,2,3,0,0,0,0,0,0,0,0,Matches
Jeroen Zoet,nl NED,GK,Spezia,30-038,1991,1.7,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,Matches
Filip Đuričić,rs SRB,"MF,FW",Sassuolo,29-014,1992,12.7,19,12,6,8,5,7,18,38.9,11,190,59,31.1,27,81,82,16,1,0,15,2,21,8,0,Matches
