player,nationality,position,squad,age,birth_year,minutes_90s,goals,shots_total,shots_on_target,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,matches
Rayan Philippe,fr FRA,FW,Dijon,20-113,2000,1.0,0,3,2,66.7,2.90,1.94,0.00,0.00,15.5,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
Romain Philippoteaux,fr FRA,FW,Nîmes,32-348,1988,2.4,1,2,2,100.0,0.84,0.84,0.50,0.50,11.1,0,0,0,0.6,0.6,0.32,+0.4,+0.4,Matches
Romain Philippoteaux,fr FRA,"MF,FW",Brest,32-348,1988,5.1,1,8,1,12.5,1.58,0.20,0.13,1.00,19.6,0,0,0,0.6,0.6,0.07,+0.4,+0.4,Matches
Jérémy Pied,fr FRA,DF,Lille,31-356,1989,2.6,0,1,1,100.0,0.39,0.39,0.00,0.00,23.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Ronaël Pierre-Gabriel,fr FRA,DF,Brest,22-245,1998,16.1,1,7,2,28.6,0.43,0.12,0.14,0.50,17.2,0,0,0,0.5,0.5,0.07,+0.5,+0.5,Matches
Maxime Poundjé,fr FRA,DF,Bordeaux,28-181,1992,3.2,0,1,0,0.0,0.31,0.00,0.00,,22.6,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Sanjin Prcić,ba BIH,MF,Strasbourg,27-085,1993,3.4,0,5,1,20.0,1.49,0.30,0.00,0.00,28.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Nicolas de Préville,fr FRA,"MF,FW",Bordeaux,30-036,1991,11.9,0,18,5,27.8,1.51,0.42,0.00,0.00,18.3,2,0,0,2.1,2.1,0.11,-2.1,-2.1,Matches
Anthony Racioppi,ch SUI,GK,Dijon,22-044,1998,15.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Nemanja Radonjić,rs SRB,FW,Marseille,24-364,1996,4.4,2,12,7,58.3,2.73,1.59,0.17,0.29,15.8,0,0,0,1.8,1.8,0.15,+0.2,+0.2,Matches
Aleksandar Radovanović,rs SRB,DF,Lens,27-094,1993,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rafinha,br BRA,MF,Paris S-G,28-001,1993,8.8,0,15,6,40.0,1.70,0.68,0.00,0.00,16.4,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
Predrag Rajković,rs SRB,GK,Reims,25-105,1995,22.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jeff Reine-Adélaïde,fr FRA,"MF,FW",Nice,23-027,1998,11.8,1,15,6,40.0,1.28,0.51,0.07,0.17,19.4,0,0,0,1.2,1.2,0.08,-0.2,-0.2,Matches
Jeff Reine-Adélaïde,fr FRA,FW,Lyon,23-027,1998,0.3,0,1,1,100.0,3.75,3.75,0.00,0.00,18.4,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
Panagiotis Retsos,gr GRE,DF,Saint-Étienne,22-188,1998,3.0,0,1,0,0.0,0.33,0.00,0.00,,11.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Baptiste Reynet,fr FRA,GK,Nîmes,30-108,1990,23.0,0,1,0,0.0,0.04,0.00,0.00,,9.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Sergio Rico,es ESP,GK,Paris S-G,27-165,1993,7.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Renaud Ripart,fr FRA,"FW,MF",Nîmes,27-336,1993,19.8,4,32,6,18.8,1.62,0.30,0.03,0.17,17.8,0,3,3,3.9,1.6,0.05,+0.1,-0.6,Matches
Mihailo Ristić,rs SRB,DF,Montpellier,25-105,1995,15.8,0,15,5,33.3,0.95,0.32,0.00,0.00,21.1,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
Maxence Rivera,fr FRA,"MF,FW",Saint-Étienne,18-259,2002,2.1,0,2,1,50.0,0.93,0.47,0.00,0.00,22.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Christopher Rocchia,fr FRA,DF,Marseille,23-012,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Valentin Rongier,fr FRA,MF,Marseille,26-068,1994,16.8,1,15,5,33.3,0.89,0.30,0.07,0.20,23.2,0,0,0,0.8,0.8,0.06,+0.2,+0.2,Matches
Nolan Roux,fr FRA,FW,Nîmes,32-349,1988,7.1,0,10,1,10.0,1.42,0.14,0.00,0.00,21.1,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Daniele Rugani,it ITA,DF,Rennes,26-199,1994,1.0,0,1,1,100.0,1.00,1.00,0.00,0.00,8.0,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Kays Ruiz,ma MAR,"FW,MF",Paris S-G,18-171,2002,2.1,0,2,0,0.0,0.97,0.00,0.00,,22.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Georginio Rutter,fr FRA,"FW,MF",Rennes,18-299,2002,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Roli Pereira de Sa,fr FRA,MF,Nantes,24-065,1996,0.1,0,1,0,0.0,15.00,0.00,0.00,,23.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Idriss Saadi,dz ALG,"FW,MF",Strasbourg,29-005,1992,1.3,0,5,2,40.0,3.95,1.58,0.00,0.00,10.6,0,0,0,1.3,1.3,0.26,-1.3,-1.3,Matches
Youssouf Sabaly,sn SEN,DF,Bordeaux,27-345,1993,20.5,0,5,1,20.0,0.24,0.05,0.00,0.00,25.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Hiroki Sakai,jp JPN,DF,Marseille,30-307,1990,20.1,0,1,0,0.0,0.05,0.00,0.00,,14.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Moïse Sakava,cm CMR,MF,Reims,20-049,2000,0.1,0,1,0,0.0,11.25,0.00,0.00,,24.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
William Saliba,fr FRA,DF,Nice,19-326,2001,7.0,0,2,0,0.0,0.29,0.00,0.00,,8.0,0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches
Romain Salin,fr FRA,GK,Rennes,36-199,1984,15.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mama Samba Baldé,gw GNB,FW,Dijon,25-099,1995,15.6,6,41,14,34.1,2.64,0.90,0.15,0.43,15.1,0,0,0,5.7,5.7,0.14,+0.3,+0.3,Matches
Junior Sambia,fr FRA,"DF,MF",Montpellier,24-159,1996,15.4,0,13,5,38.5,0.85,0.33,0.00,0.00,22.3,3,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
Frédéric Sammaritano,fr FRA,"FW,MF",Dijon,34-327,1986,9.1,0,8,2,25.0,0.88,0.22,0.00,0.00,18.5,1,0,0,0.9,0.9,0.12,-0.9,-0.9,Matches
Renato Sanches,pt POR,MF,Lille,23-179,1997,8.0,1,14,1,7.1,1.74,0.12,0.07,1.00,22.5,2,0,0,1.8,1.8,0.13,-0.8,-0.8,Matches
Morgan Sanson,fr FRA,MF,Marseille,26-179,1994,9.2,2,11,3,27.3,1.20,0.33,0.18,0.67,19.1,0,0,0,1.2,1.2,0.11,+0.8,+0.8,Matches
Baptiste Santamaria,fr FRA,MF,Angers,25-341,1995,3.0,0,6,3,50.0,2.00,1.00,0.00,0.00,19.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Pablo Sarabia,es ESP,"FW,MF",Paris S-G,28-278,1992,9.9,4,24,12,50.0,2.42,1.21,0.17,0.33,14.0,1,0,0,3.1,3.1,0.13,+0.9,+0.9,Matches
Bouna Sarr,gn GUI,DF,Marseille,29-013,1992,0.8,0,1,0,0.0,1.18,0.00,0.00,,28.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Sidy Sarr,sn SEN,MF,Nîmes,24-253,1996,3.7,0,5,1,20.0,1.36,0.27,0.00,0.00,22.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Téji Savanier,fr FRA,MF,Montpellier,29-053,1991,14.6,4,33,9,27.3,2.26,0.62,0.06,0.22,24.6,8,2,3,4.2,1.9,0.06,-0.2,+0.1,Matches
Aurélien Scheidler,fr FRA,FW,Dijon,22-254,1998,3.8,1,7,2,28.6,1.84,0.53,0.14,0.50,18.5,0,0,0,0.5,0.5,0.08,+0.5,+0.5,Matches
Morgan Schneiderlin,fr FRA,MF,Nice,31-097,1989,14.8,0,5,3,60.0,0.34,0.20,0.00,0.00,15.4,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
Jean Seri,ci CIV,MF,Bordeaux,29-209,1991,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mahame Siby,fr FRA,MF,Strasbourg,24-221,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Abdoulaye Sidibé,fr FRA,MF,Saint-Étienne,19-004,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Djibril Sidibé,fr FRA,DF,Monaco,28-199,1992,11.7,0,1,0,0.0,0.09,0.00,0.00,,33.1,1,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Kaj Sierhuis,nl NED,FW,Reims,22-292,1998,6.0,0,12,3,25.0,2.00,0.50,0.00,0.00,15.6,0,0,0,1.1,1.1,0.09,-1.1,-1.1,Matches
Caio Henrique Oliveira Silva,br BRA,DF,Monaco,23-197,1997,12.7,0,1,0,0.0,0.08,0.00,0.00,,15.8,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
Florent da Silva,fr FRA,FW,Lyon,17-317,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Gabriel Silva,br BRA,DF,Saint-Étienne,29-276,1991,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Mohamed Simakan,fr FRA,DF,Strasbourg,20-286,2000,17.9,1,14,4,28.6,0.78,0.22,0.07,0.25,14.2,0,0,0,1.5,1.5,0.10,-0.5,-0.5,Matches
Moses Simon,ng NGA,"MF,FW",Nantes,25-216,1995,14.2,2,26,10,38.5,1.83,0.70,0.04,0.10,14.7,0,1,1,5.5,4.7,0.18,-3.5,-3.7,Matches
Ibrahima Sissoko,fr FRA,MF,Strasbourg,23-109,1997,19.6,0,14,2,14.3,0.71,0.10,0.00,0.00,21.7,0,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
Nelson Sissoko,fr FRA,DF,Saint-Étienne,23-343,1997,5.3,0,1,0,0.0,0.19,0.00,0.00,,46.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Petar Škuletić,rs SRB,"FW,MF",Montpellier,30-229,1990,1.0,2,7,4,57.1,6.92,3.96,0.29,0.50,12.3,0,0,0,1.4,1.4,0.20,+0.6,+0.6,Matches
Islam Slimani,dz ALG,FW,Lyon,32-240,1988,0.8,0,2,1,50.0,2.40,1.20,0.00,0.00,11.5,0,0,0,0.5,0.5,0.23,-0.5,-0.5,Matches
Brandon Soppy,fr FRA,"DF,MF",Rennes,18-358,2002,4.1,0,3,1,33.3,0.74,0.25,0.00,0.00,26.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Florian Sotoca,fr FRA,FW,Lens,30-111,1990,19.7,6,53,14,26.4,2.68,0.71,0.09,0.36,13.7,0,1,1,6.3,5.5,0.10,-0.3,-0.5,Matches
Cheick Souaré,fr FRA,MF,Marseille,18-163,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rayan Souici,fr FRA,DF,Saint-Étienne,22-351,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Adama Soumaoro,fr FRA,DF,Lille,28-240,1992,1.6,0,2,0,0.0,1.24,0.00,0.00,,16.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Boubakary Soumaré,fr FRA,MF,Lille,21-352,1999,12.7,0,5,1,20.0,0.40,0.08,0.00,0.00,27.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Yaya Soumaré,fr FRA,FW,Lyon,21-021,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Arnaud Souquet,fr FRA,DF,Montpellier,29-001,1992,10.5,1,5,2,40.0,0.48,0.19,0.20,0.50,25.0,0,0,0,0.1,0.1,0.03,+0.9,+0.9,Matches
Saidou Sow,gn GUI,DF,Saint-Étienne,18-224,2002,7.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kevin Strootman,nl NED,MF,Marseille,31-000,1990,2.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Issiaga Sylla,gn GUI,DF,Lens,27-043,1994,11.2,1,10,2,20.0,0.89,0.18,0.10,0.50,10.5,0,0,0,1.5,1.5,0.15,-0.5,-0.5,Matches
Eddy Sylvestre,fr FRA,"FW,MF",Nice,21-168,1999,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Flavien Tait,fr FRA,"MF,FW",Rennes,28-011,1993,6.6,0,7,3,42.9,1.07,0.46,0.00,0.00,14.0,0,0,0,0.8,0.8,0.12,-0.8,-0.8,Matches
Heriberto Tavares,pt POR,"MF,FW",Brest,23-360,1997,0.5,0,1,1,100.0,2.09,2.09,0.00,0.00,15.7,0,0,0,0.3,0.3,0.35,-0.3,-0.3,Matches
Warren Tchimbembé,fr FRA,"MF,FW",Metz,22-298,1998,4.9,0,6,1,16.7,1.22,0.20,0.00,0.00,17.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
Aurélien Tchouaméni,fr FRA,MF,Monaco,21-017,2000,21.5,1,33,8,24.2,1.54,0.37,0.03,0.13,17.2,0,0,0,2.8,2.8,0.09,-1.8,-1.8,Matches
Martin Terrier,fr FRA,"FW,MF",Rennes,23-346,1997,14.1,3,28,7,25.0,1.99,0.50,0.11,0.43,15.6,0,0,0,2.6,2.6,0.09,+0.4,+0.4,Matches
Kenny Tete,nl NED,DF,Lyon,25-127,1995,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Florian Thauvin,fr FRA,"FW,MF",Marseille,28-018,1993,18.0,7,40,13,32.5,2.23,0.72,0.18,0.54,18.0,4,0,2,7.4,5.9,0.15,-0.4,+1.1,Matches
Sada Thioub,sn SEN,"FW,MF",Angers,25-257,1995,10.0,1,20,4,20.0,2.01,0.40,0.05,0.25,17.9,0,0,0,1.2,1.2,0.06,-0.2,-0.2,Matches
Romain Thomas,fr FRA,DF,Angers,32-246,1988,19.6,3,8,5,62.5,0.41,0.26,0.38,0.60,11.6,1,0,0,1.0,1.0,0.12,+2.0,+2.0,Matches
Adrien Thomasson,fr FRA,MF,Strasbourg,27-065,1993,16.4,3,29,9,31.0,1.76,0.55,0.10,0.33,17.6,0,0,0,4.4,4.4,0.15,-1.4,-1.4,Matches
Khéphren Thuram-Ulie,fr FRA,MF,Nice,19-324,2001,11.3,1,4,1,25.0,0.35,0.09,0.25,1.00,16.6,0,0,0,0.3,0.3,0.08,+0.7,+0.7,Matches
Cheikh Tidiane Sabaly,sn SEN,MF,Metz,21-346,1999,0.1,0,1,0,0.0,7.50,0.00,0.00,,20.9,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Jean-Clair Todibo,fr FRA,DF,Nice,21-045,1999,1.8,0,1,0,0.0,0.56,0.00,0.00,,12.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Karl Toko Ekambi,cm CMR,FW,Lyon,28-152,1992,18.3,11,51,24,47.1,2.79,1.31,0.22,0.46,12.6,0,0,0,11.5,11.5,0.23,-0.5,-0.5,Matches
Tyron Tormin,fr FRA,"MF,FW",Saint-Étienne,19-229,2001,0.2,0,1,0,0.0,4.29,0.00,0.00,,23.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Abdoulaye Touré,fr FRA,MF,Nantes,26-347,1994,12.6,1,16,1,6.3,1.27,0.08,0.00,0.00,24.9,0,1,1,1.3,0.6,0.03,-0.3,-0.6,Matches
Amadou Traore,fr FRA,"MF,FW",Bordeaux,18-343,2002,1.2,0,1,0,0.0,0.84,0.00,0.00,,19.0,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
Charles Traore,ml MLI,DF,Nantes,29-043,1992,10.4,1,1,1,100.0,0.10,0.10,1.00,1.00,11.7,0,0,0,0.2,0.2,0.23,+0.8,+0.8,Matches
Hamari Traoré,ml MLI,DF,Rennes,29-017,1992,19.5,1,12,2,16.7,0.62,0.10,0.08,0.50,20.3,0,0,0,0.6,0.6,0.05,+0.4,+0.4,Matches
Ismaël Traoré,ci CIV,DF,Angers,34-179,1986,23.0,3,11,4,36.4,0.48,0.17,0.27,0.75,8.7,0,0,0,1.5,1.5,0.14,+1.5,+1.5,Matches
Miguel Trauco,pe PER,DF,Saint-Étienne,28-172,1992,12.9,0,5,1,20.0,0.39,0.08,0.00,0.00,25.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Alexis Trouillet,fr FRA,MF,Nice,20-052,2000,0.7,0,2,0,0.0,2.81,0.00,0.00,,20.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Adrien Truffert,fr FRA,"DF,MF",Rennes,19-085,2001,12.1,1,13,2,15.4,1.07,0.16,0.08,0.50,17.3,0,0,0,1.1,1.1,0.09,-0.1,-0.1,Matches
Marvin Tshibuabua,fr FRA,DF,Saint-Étienne,19-036,2002,0.5,0,1,0,0.0,2.09,0.00,0.00,,7.0,0,0,0,0.1,0.1,0.14,-0.1,-0.1,Matches
Matthieu Udol,fr FRA,DF,Metz,24-330,1996,12.0,0,6,2,33.3,0.50,0.17,0.00,0.00,23.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Hwang Ui-jo,kr KOR,"FW,MF",Bordeaux,28-169,1992,15.3,6,43,17,39.5,2.81,1.11,0.14,0.35,14.9,0,0,0,5.3,5.3,0.12,+0.7,+0.7,Matches
Marco Verratti,it ITA,MF,Paris S-G,28-100,1992,12.6,0,9,4,44.4,0.72,0.32,0.00,0.00,16.5,0,0,0,1.0,1.0,0.11,-1.0,-1.0,Matches
Kevin Volland,de GER,"FW,MF",Monaco,28-198,1992,18.3,12,37,22,59.5,2.02,1.20,0.32,0.55,12.2,1,0,0,7.8,7.8,0.21,+4.2,+4.2,Matches
Franklin Wadja,cm CMR,MF,Lorient,25-288,1995,0.3,0,1,0,0.0,2.90,0.00,0.00,,30.8,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Timothy Weah,us USA,"MF,FW",Lille,20-357,2000,4.9,3,13,5,38.5,2.65,1.02,0.23,0.60,14.4,0,0,0,2.9,2.9,0.23,+0.1,+0.1,Matches
Yoane Wissa,cd COD,"FW,MF",Lorient,24-163,1996,18.3,6,34,13,38.2,1.85,0.71,0.12,0.31,15.6,0,2,3,7.5,5.2,0.15,-1.5,-1.2,Matches
Xeka,pt POR,MF,Lille,26-095,1994,7.9,0,9,3,33.3,1.14,0.38,0.00,0.00,18.5,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Yusuf Yazıcı,tr TUR,"FW,MF",Lille,24-015,1997,8.6,7,34,17,50.0,3.96,1.98,0.21,0.41,17.9,2,0,0,4.9,4.9,0.15,+2.1,+2.1,Matches
Burak Yılmaz,tr TUR,FW,Lille,35-213,1985,14.9,9,43,19,44.2,2.88,1.27,0.16,0.37,18.9,7,2,2,6.5,5.0,0.12,+2.5,+2.0,Matches
Wilitty Younoussa,cm CMR,"DF,MF",Dijon,19-157,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Zaydou Youssouf,fr FRA,MF,Saint-Étienne,21-217,1999,9.0,0,9,2,22.2,1.00,0.22,0.00,0.00,26.7,1,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Arber Zeneli,xk KVX,"MF,FW",Reims,25-354,1995,9.4,2,17,8,47.1,1.81,0.85,0.12,0.25,21.6,1,0,0,1.2,1.2,0.07,+0.8,+0.8,Matches
Mehdi Zerkane,dz ALG,"FW,MF",Bordeaux,21-213,1999,6.8,0,7,3,42.9,1.02,0.44,0.00,0.00,14.8,0,0,0,1.1,1.1,0.16,-1.1,-1.1,Matches
Kévin Zohi,ml MLI,"FW,MF",Strasbourg,24-056,1996,4.3,1,13,6,46.2,3.04,1.40,0.08,0.17,17.5,0,0,0,1.1,1.1,0.08,-0.1,-0.1,Matches
