player,nationality,position,squad,age,birth_year,minutes_90s,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_completed,passes_offsides,passes_oob,passes_intercepted,passes_blocked,matches
Idriss Saadi,dz ALG,"FW,MF",Strasbourg,29-005,1992,1.3,28,26,2,0,0,12,1,2,0,0,0,0,13,8,7,1,20,1,0,2,16,0,0,1,1,Matches
Youssouf Sabaly,sn SEN,DF,Bordeaux,27-345,1993,20.5,1251,1029,222,12,1,132,10,21,0,0,0,0,806,271,174,161,817,46,210,3,1069,2,10,15,44,Matches
Hiroki Sakai,jp JPN,DF,Marseille,30-307,1990,20.1,1090,856,234,4,0,105,14,28,0,0,0,0,639,277,174,86,680,65,230,1,875,0,16,19,36,Matches
Moïse Sakava,cm CMR,MF,Reims,20-049,2000,0.1,7,7,0,0,0,1,1,0,0,0,0,0,6,0,1,0,7,0,0,0,7,0,0,0,0,Matches
William Saliba,fr FRA,DF,Nice,19-326,2001,7.0,476,459,17,15,0,34,17,0,0,0,0,0,415,20,41,29,433,6,1,3,438,1,6,5,9,Matches
Romain Salin,fr FRA,GK,Rennes,36-199,1984,15.0,544,381,163,40,0,30,12,0,0,0,0,0,304,21,219,348,101,3,0,76,409,0,10,2,0,Matches
Mama Samba Baldé,gw GNB,FW,Dijon,25-099,1995,15.6,309,286,23,0,0,77,3,5,0,0,0,0,205,64,40,45,200,17,3,14,212,0,3,11,25,Matches
Junior Sambia,fr FRA,"DF,MF",Montpellier,24-159,1996,15.4,810,667,143,8,3,84,18,40,2,0,2,0,506,159,145,89,564,17,132,1,648,1,13,21,16,Matches
Frédéric Sammaritano,fr FRA,"FW,MF",Dijon,34-327,1986,9.1,363,327,36,16,2,60,23,24,18,13,4,0,237,49,77,68,279,9,1,4,265,3,7,6,18,Matches
Renato Sanches,pt POR,MF,Lille,23-179,1997,8.0,634,588,46,21,5,57,42,10,23,9,8,5,473,41,120,58,567,3,2,1,539,5,15,11,7,Matches
Morgan Sanson,fr FRA,MF,Marseille,26-179,1994,9.2,329,315,14,6,0,70,6,13,4,1,3,0,229,57,43,58,250,8,2,4,249,2,5,10,12,Matches
Baptiste Santamaria,fr FRA,MF,Angers,25-341,1995,3.0,156,150,6,6,1,16,4,1,0,0,0,0,129,11,16,6,145,3,0,1,137,0,1,5,2,Matches
Pablo Sarabia,es ESP,"FW,MF",Paris S-G,28-278,1992,9.9,429,408,21,3,7,73,7,26,10,5,1,0,334,53,42,346,70,5,6,2,334,0,3,13,18,Matches
Bouna Sarr,gn GUI,DF,Marseille,29-013,1992,0.8,60,47,13,1,0,3,0,1,0,0,0,0,44,15,1,5,42,1,12,0,55,0,0,2,1,Matches
Sidy Sarr,sn SEN,MF,Nîmes,24-253,1996,3.7,154,149,5,4,0,25,13,0,0,0,0,0,89,26,39,111,18,8,1,1,127,0,4,3,1,Matches
Téji Savanier,fr FRA,MF,Montpellier,29-053,1991,14.6,754,629,125,32,1,113,62,35,78,25,39,11,369,107,278,101,600,34,4,1,520,1,22,13,21,Matches
Aurélien Scheidler,fr FRA,FW,Dijon,22-254,1998,3.8,76,67,9,0,0,16,1,0,0,0,0,0,52,16,8,7,52,8,0,2,57,0,0,0,2,Matches
Morgan Schneiderlin,fr FRA,MF,Nice,31-097,1989,14.8,984,948,36,35,0,111,43,2,1,0,0,0,763,70,151,117,811,29,0,8,873,1,10,14,5,Matches
Jean Seri,ci CIV,MF,Bordeaux,29-209,1991,0.4,27,26,1,1,0,6,0,0,0,0,0,0,18,4,5,2,24,0,0,0,24,0,0,0,0,Matches
Mahame Siby,fr FRA,MF,Strasbourg,24-221,1996,0.1,10,10,0,0,0,1,0,0,0,0,0,0,9,0,1,3,7,0,0,0,8,0,0,0,1,Matches
Abdoulaye Sidibé,fr FRA,MF,Saint-Étienne,19-004,2002,0.1,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,Matches
Djibril Sidibé,fr FRA,DF,Monaco,28-199,1992,11.7,880,709,171,39,2,63,29,20,22,14,7,0,582,111,187,120,607,33,110,2,713,4,11,25,14,Matches
Kaj Sierhuis,nl NED,FW,Reims,22-292,1998,6.0,125,118,7,1,0,20,5,7,0,0,0,0,76,23,26,22,81,10,0,5,81,2,4,4,7,Matches
Caio Henrique Oliveira Silva,br BRA,DF,Monaco,23-197,1997,12.7,690,565,125,16,0,60,11,26,3,2,0,0,422,111,157,493,61,17,106,1,548,2,10,14,20,Matches
Florent da Silva,fr FRA,FW,Lyon,17-317,2003,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Matches
Gabriel Silva,br BRA,DF,Saint-Étienne,29-276,1991,0.9,49,35,14,1,0,2,1,0,0,0,0,0,22,11,16,26,8,1,13,0,40,0,1,0,2,Matches
Mohamed Simakan,fr FRA,DF,Strasbourg,20-286,2000,17.9,852,785,67,21,3,88,49,10,0,0,0,0,592,104,156,56,712,24,46,3,705,1,12,12,12,Matches
Moses Simon,ng NGA,"MF,FW",Nantes,25-216,1995,14.2,383,350,33,4,1,60,12,44,19,13,5,1,236,68,79,94,251,19,8,3,252,1,5,12,30,Matches
Ibrahima Sissoko,fr FRA,MF,Strasbourg,23-109,1997,19.6,784,770,14,10,1,131,30,15,1,0,0,0,548,97,139,121,596,35,3,4,640,3,12,9,22,Matches
Nelson Sissoko,fr FRA,DF,Saint-Étienne,23-343,1997,5.3,280,216,64,9,0,38,14,6,0,0,0,0,151,59,70,28,182,6,55,3,208,0,7,7,10,Matches
Petar Škuletić,rs SRB,"FW,MF",Montpellier,30-229,1990,1.0,30,28,2,0,0,11,0,0,0,0,0,0,9,13,8,11,6,3,0,3,17,0,0,1,1,Matches
Islam Slimani,dz ALG,FW,Lyon,32-240,1988,0.8,44,42,2,0,0,6,1,3,0,0,0,0,31,9,4,7,31,3,1,1,36,0,1,2,2,Matches
Brandon Soppy,fr FRA,"DF,MF",Rennes,18-358,2002,4.1,242,201,41,0,0,21,4,12,0,0,0,0,157,47,38,13,180,5,41,0,186,0,7,4,10,Matches
Florian Sotoca,fr FRA,FW,Lens,30-111,1990,19.7,699,672,27,2,2,180,26,33,2,1,0,0,424,133,142,36,530,64,4,6,492,2,16,17,38,Matches
Cheick Souaré,fr FRA,MF,Marseille,18-163,2002,0.1,3,3,0,0,0,1,0,0,0,0,0,0,2,1,0,2,1,0,0,0,2,0,0,1,0,Matches
Rayan Souici,fr FRA,DF,Saint-Étienne,22-351,1998,0.1,8,8,0,0,0,0,1,0,0,0,0,0,6,0,2,0,7,1,0,0,7,0,1,0,0,Matches
Adama Soumaoro,fr FRA,DF,Lille,28-240,1992,1.6,121,119,2,2,0,4,5,0,0,0,0,0,111,3,7,16,98,3,0,1,116,0,0,0,0,Matches
Boubakary Soumaré,fr FRA,MF,Lille,21-352,1999,12.7,934,914,20,17,3,102,33,1,0,0,0,0,748,75,111,179,698,32,3,6,803,1,11,25,7,Matches
Yaya Soumaré,fr FRA,FW,Lyon,21-021,2000,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Matches
Arnaud Souquet,fr FRA,DF,Montpellier,29-001,1992,10.5,472,354,118,6,0,36,8,27,0,0,0,0,227,116,129,31,302,24,112,0,349,4,7,15,20,Matches
Saidou Sow,gn GUI,DF,Saint-Étienne,18-224,2002,7.1,369,362,7,7,0,42,7,0,0,0,0,0,281,29,59,55,287,14,0,0,327,0,6,4,4,Matches
Kevin Strootman,nl NED,MF,Marseille,31-000,1990,2.6,179,174,5,3,2,21,10,4,0,0,0,0,131,24,24,146,19,7,2,2,152,0,1,2,2,Matches
Issiaga Sylla,gn GUI,DF,Lens,27-043,1994,11.2,620,489,131,10,0,54,11,35,5,2,0,0,330,147,143,398,66,22,116,4,480,0,13,16,29,Matches
Eddy Sylvestre,fr FRA,"FW,MF",Nice,21-168,1999,1.1,38,35,3,1,0,4,1,3,1,1,0,0,29,4,5,32,4,1,1,0,32,0,1,1,0,Matches
Flavien Tait,fr FRA,"MF,FW",Rennes,28-011,1993,6.6,329,311,18,5,1,68,9,7,8,3,4,0,228,50,51,26,281,10,4,4,276,0,4,5,11,Matches
Heriberto Tavares,pt POR,"MF,FW",Brest,23-360,1997,0.5,12,11,1,0,0,3,0,0,0,0,0,0,8,1,3,6,4,1,1,0,10,0,0,0,2,Matches
Warren Tchimbembé,fr FRA,"MF,FW",Metz,22-298,1998,4.9,225,219,6,3,0,25,5,5,2,0,0,0,172,28,25,123,85,13,1,0,194,0,3,6,2,Matches
Aurélien Tchouaméni,fr FRA,MF,Monaco,21-017,2000,21.5,1152,1122,30,27,6,179,35,16,1,0,0,1,869,106,177,153,909,47,2,3,961,1,19,21,24,Matches
Martin Terrier,fr FRA,"FW,MF",Rennes,23-346,1997,14.1,437,426,11,0,1,105,8,16,2,0,1,0,316,63,58,39,349,20,0,6,356,0,3,9,13,Matches
Kenny Tete,nl NED,DF,Lyon,25-127,1995,0.2,24,20,4,1,0,1,0,0,0,0,0,0,18,4,2,2,19,0,3,0,21,0,0,0,1,Matches
Florian Thauvin,fr FRA,"FW,MF",Marseille,28-018,1993,18.0,833,735,98,35,4,110,50,52,44,22,17,1,512,122,199,693,114,9,9,2,576,2,15,32,42,Matches
Sada Thioub,sn SEN,"FW,MF",Angers,25-257,1995,10.0,440,432,8,2,3,87,10,13,2,0,1,0,351,47,42,51,368,8,4,2,366,0,8,6,17,Matches
Romain Thomas,fr FRA,DF,Angers,32-246,1988,19.6,920,889,31,30,0,87,37,0,0,0,0,0,635,86,199,726,95,57,1,1,786,1,9,8,7,Matches
Adrien Thomasson,fr FRA,MF,Strasbourg,27-065,1993,16.4,643,619,24,4,1,132,19,17,5,0,2,0,445,119,79,119,474,18,8,9,489,0,8,26,27,Matches
Khéphren Thuram-Ulie,fr FRA,MF,Nice,19-324,2001,11.3,718,705,13,13,0,111,11,3,0,0,0,0,573,71,74,121,570,17,0,3,631,2,10,12,7,Matches
Cheikh Tidiane Sabaly,sn SEN,MF,Metz,21-346,1999,0.1,5,5,0,0,0,3,0,1,0,0,0,0,4,0,1,1,4,0,0,0,3,0,0,0,1,Matches
Jean-Clair Todibo,fr FRA,DF,Nice,21-045,1999,1.8,126,123,3,3,0,13,2,0,0,0,0,0,108,5,13,6,116,3,0,0,115,0,3,0,2,Matches
Karl Toko Ekambi,cm CMR,FW,Lyon,28-152,1992,18.3,574,565,9,1,2,110,10,29,0,0,0,0,432,71,71,51,491,12,7,3,456,1,12,13,21,Matches
Tyron Tormin,fr FRA,"MF,FW",Saint-Étienne,19-229,2001,0.2,9,9,0,0,0,4,0,0,0,0,0,0,7,1,1,1,7,0,0,0,8,0,0,0,1,Matches
Abdoulaye Touré,fr FRA,MF,Nantes,26-347,1994,12.6,706,702,4,4,0,100,15,2,0,0,0,0,570,65,71,143,511,39,0,1,602,0,7,16,11,Matches
Amadou Traore,fr FRA,"MF,FW",Bordeaux,18-343,2002,1.2,28,27,1,0,0,8,0,5,0,0,0,0,19,4,5,2,23,0,1,0,20,1,0,3,1,Matches
Charles Traore,ml MLI,DF,Nantes,29-043,1992,10.4,586,473,113,11,1,45,5,14,0,0,0,0,353,106,127,399,49,22,102,2,423,1,16,11,23,Matches
Hamari Traoré,ml MLI,DF,Rennes,29-017,1992,19.5,1526,1288,238,30,1,100,21,59,1,0,0,0,1009,291,226,154,1082,61,207,4,1262,1,17,33,50,Matches
Ismaël Traoré,ci CIV,DF,Angers,34-179,1986,23.0,1168,1119,49,47,0,111,24,3,0,0,0,0,919,63,186,89,1035,26,2,6,999,5,17,24,13,Matches
Miguel Trauco,pe PER,DF,Saint-Étienne,28-172,1992,12.9,855,708,147,24,1,77,20,29,6,2,2,1,500,141,214,648,54,26,117,3,669,0,18,19,28,Matches
Alexis Trouillet,fr FRA,MF,Nice,20-052,2000,0.7,56,54,2,1,1,6,3,1,1,1,0,0,47,2,7,3,53,0,0,0,46,1,0,2,1,Matches
Adrien Truffert,fr FRA,"DF,MF",Rennes,19-085,2001,12.1,700,600,100,13,0,72,13,40,0,0,0,0,491,121,88,504,68,33,87,2,584,1,11,12,16,Matches
Marvin Tshibuabua,fr FRA,DF,Saint-Étienne,19-036,2002,0.5,17,17,0,0,0,4,0,0,0,0,0,0,12,4,1,2,10,2,0,0,15,0,0,0,0,Matches
Matthieu Udol,fr FRA,DF,Metz,24-330,1996,12.0,611,476,135,15,1,44,15,33,0,0,0,0,331,152,128,383,74,25,120,1,483,1,11,7,20,Matches
Hwang Ui-jo,kr KOR,"FW,MF",Bordeaux,28-169,1992,15.3,296,283,13,0,0,52,6,12,0,0,0,0,235,38,23,24,236,17,3,2,239,0,8,5,15,Matches
Marco Verratti,it ITA,MF,Paris S-G,28-100,1992,12.6,1452,1411,41,36,8,158,17,6,0,0,0,0,1217,110,125,119,1296,18,5,7,1348,2,8,22,10,Matches
Kevin Volland,de GER,"FW,MF",Monaco,28-198,1992,18.3,482,471,11,4,3,120,4,16,1,0,0,0,286,107,89,302,101,29,1,17,328,3,11,9,29,Matches
Franklin Wadja,cm CMR,MF,Lorient,25-288,1995,0.3,19,19,0,0,0,2,0,0,0,0,0,0,12,1,6,2,14,1,0,1,14,0,1,0,0,Matches
Timothy Weah,us USA,"MF,FW",Lille,20-357,2000,4.9,155,150,5,1,0,28,2,8,0,0,0,0,113,28,14,16,121,8,3,0,111,0,2,7,8,Matches
Yoane Wissa,cd COD,"FW,MF",Lorient,24-163,1996,18.3,446,438,8,4,6,119,9,18,1,1,0,0,305,66,75,63,327,18,2,4,326,1,9,8,17,Matches
Xeka,pt POR,MF,Lille,26-095,1994,7.9,467,448,19,15,2,53,19,5,3,3,0,0,375,43,49,48,401,11,1,5,420,0,5,5,8,Matches
Yusuf Yazıcı,tr TUR,"FW,MF",Lille,24-015,1997,8.6,346,284,62,19,6,54,24,15,38,20,15,2,206,52,88,305,27,6,1,5,235,1,7,11,12,Matches
Burak Yılmaz,tr TUR,FW,Lille,35-213,1985,14.9,370,349,21,0,0,88,3,9,0,0,0,0,276,53,41,47,277,12,1,9,277,2,7,11,10,Matches
Wilitty Younoussa,cm CMR,"DF,MF",Dijon,19-157,2001,0.2,7,7,0,0,0,0,0,1,0,0,0,0,6,1,0,1,6,0,0,0,6,0,0,0,1,Matches
Zaydou Youssouf,fr FRA,MF,Saint-Étienne,21-217,1999,9.0,335,320,15,12,1,65,25,10,0,0,0,0,230,33,72,277,44,8,2,1,271,0,9,7,2,Matches
Arber Zeneli,xk KVX,"MF,FW",Reims,25-354,1995,9.4,269,229,40,9,0,39,8,13,21,13,5,0,189,34,46,20,233,2,10,2,194,0,5,6,14,Matches
Mehdi Zerkane,dz ALG,"FW,MF",Bordeaux,21-213,1999,6.8,311,305,6,3,0,56,0,4,1,1,0,0,247,30,34,260,24,18,2,1,262,0,5,7,7,Matches
Kévin Zohi,ml MLI,"FW,MF",Strasbourg,24-056,1996,4.3,161,158,3,0,0,28,7,10,0,0,0,0,107,29,25,16,133,6,3,2,123,0,1,3,8,Matches
