player,nationality,position,squad,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Daniele Rugani,it ITA,DF,Rennes,26-199,1994,1.0,2,2,1,1,0,0,1,0.0,1,6,3,50.0,4,2,0,1,1,0,0,0,2,1,0,Matches
Kays Ruiz,ma MAR,"FW,MF",Paris S-G,18-171,2002,2.1,1,1,1,0,0,1,6,16.7,5,45,11,24.4,12,23,10,6,0,0,6,1,2,2,0,Matches
Georginio Rutter,fr FRA,"FW,MF",Rennes,18-299,2002,0.5,2,2,0,1,1,1,4,25.0,3,18,4,22.2,1,7,10,2,0,0,2,1,3,0,0,Matches
Roli Pereira de Sa,fr FRA,MF,Nantes,24-065,1996,0.1,0,0,0,0,0,0,0,,0,2,0,0.0,0,1,1,0,0,0,0,0,0,0,0,Matches
Idriss Saadi,dz ALG,"FW,MF",Strasbourg,29-005,1992,1.3,1,0,0,0,1,1,3,33.3,2,23,10,43.5,2,9,12,0,0,0,0,0,1,0,0,Matches
Youssouf Sabaly,sn SEN,DF,Bordeaux,27-345,1993,20.5,37,27,20,13,4,15,31,48.4,16,200,65,32.5,93,73,34,48,8,0,40,26,63,28,1,Matches
Hiroki Sakai,jp JPN,DF,Marseille,30-307,1990,20.1,77,49,34,30,13,34,51,66.7,17,251,98,39.0,110,96,45,40,6,0,34,24,101,55,0,Matches
Moïse Sakava,cm CMR,MF,Reims,20-049,2000,0.1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
William Saliba,fr FRA,DF,Nice,19-326,2001,7.0,5,4,3,2,0,2,3,66.7,1,24,12,50.0,14,9,1,11,6,0,5,10,15,47,1,Matches
Romain Salin,fr FRA,GK,Rennes,36-199,1984,15.0,0,0,0,0,0,0,1,0.0,1,5,1,20.0,5,0,0,0,0,0,0,0,0,1,1,Matches
Mama Samba Baldé,gw GNB,FW,Dijon,25-099,1995,15.6,13,8,2,7,4,2,7,28.6,5,209,60,28.7,9,104,96,10,2,0,8,4,17,14,0,Matches
Junior Sambia,fr FRA,"DF,MF",Montpellier,24-159,1996,15.4,39,23,17,15,7,17,20,85.0,3,154,54,35.1,58,60,36,20,3,0,17,15,54,30,0,Matches
Frédéric Sammaritano,fr FRA,"FW,MF",Dijon,34-327,1986,9.1,12,8,4,6,2,5,18,27.8,13,131,33,25.2,43,62,26,8,1,0,7,5,17,2,0,Matches
Renato Sanches,pt POR,MF,Lille,23-179,1997,8.0,11,6,2,7,2,3,17,17.6,14,111,33,29.7,26,59,26,10,2,0,8,3,14,7,0,Matches
Morgan Sanson,fr FRA,MF,Marseille,26-179,1994,9.2,27,19,8,15,4,6,30,20.0,24,249,74,29.7,78,111,60,17,0,0,17,12,39,5,0,Matches
Baptiste Santamaria,fr FRA,MF,Angers,25-341,1995,3.0,10,6,3,7,0,4,10,40.0,6,52,24,46.2,16,31,5,6,0,0,6,2,12,9,0,Matches
Pablo Sarabia,es ESP,"FW,MF",Paris S-G,28-278,1992,9.9,9,3,2,6,1,4,19,21.1,15,142,39,27.5,24,59,59,17,1,0,16,3,12,5,0,Matches
Bouna Sarr,gn GUI,DF,Marseille,29-013,1992,0.8,2,1,0,0,2,1,1,100.0,0,13,6,46.2,3,4,6,2,1,0,1,1,3,2,0,Matches
Sidy Sarr,sn SEN,MF,Nîmes,24-253,1996,3.7,5,5,2,3,0,1,9,11.1,8,47,15,31.9,17,25,5,2,1,0,1,3,8,9,0,Matches
Téji Savanier,fr FRA,MF,Montpellier,29-053,1991,14.6,26,24,11,12,3,11,37,29.7,26,253,81,32.0,67,127,59,15,3,0,12,15,41,9,0,Matches
Aurélien Scheidler,fr FRA,FW,Dijon,22-254,1998,3.8,4,1,0,4,0,0,1,0.0,1,42,4,9.5,1,20,21,1,0,0,1,0,4,5,0,Matches
Morgan Schneiderlin,fr FRA,MF,Nice,31-097,1989,14.8,27,22,8,17,2,8,33,24.2,25,241,72,29.9,75,146,20,24,8,0,16,19,46,32,0,Matches
Jean Seri,ci CIV,MF,Bordeaux,29-209,1991,0.4,1,0,1,0,0,1,2,50.0,1,6,0,0.0,4,2,0,1,0,0,1,1,2,0,0,Matches
Mahame Siby,fr FRA,MF,Strasbourg,24-221,1996,0.1,0,0,0,0,0,0,1,0.0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
Abdoulaye Sidibé,fr FRA,MF,Saint-Étienne,19-004,2002,0.1,1,1,1,0,0,1,3,33.3,2,8,2,25.0,6,1,1,0,0,0,0,0,1,0,0,Matches
Djibril Sidibé,fr FRA,DF,Monaco,28-199,1992,11.7,29,17,15,10,4,18,28,64.3,10,103,37,35.9,47,42,14,18,3,0,15,21,50,28,1,Matches
Kaj Sierhuis,nl NED,FW,Reims,22-292,1998,6.0,3,1,0,1,2,0,5,0.0,5,90,26,28.9,8,39,43,2,2,0,0,2,5,5,0,Matches
Caio Henrique Oliveira Silva,br BRA,DF,Monaco,23-197,1997,12.7,35,20,19,14,2,15,32,46.9,17,138,54,39.1,47,63,28,20,2,0,18,8,43,13,0,Matches
Florent da Silva,fr FRA,FW,Lyon,17-317,2003,0.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,Matches
Gabriel Silva,br BRA,DF,Saint-Étienne,29-276,1991,0.9,1,1,1,0,0,0,1,0.0,1,12,3,25.0,7,5,0,2,0,0,2,0,1,0,0,Matches
Mohamed Simakan,fr FRA,DF,Strasbourg,20-286,2000,17.9,44,30,28,12,4,10,14,71.4,4,181,71,39.2,93,72,16,34,12,0,22,24,68,62,0,Matches
Moses Simon,ng NGA,"MF,FW",Nantes,25-216,1995,14.2,17,11,8,8,1,10,25,40.0,15,143,34,23.8,40,68,35,21,0,0,21,9,26,10,0,Matches
Ibrahima Sissoko,fr FRA,MF,Strasbourg,23-109,1997,19.6,45,30,16,24,5,11,41,26.8,30,314,101,32.2,97,175,42,30,1,0,29,39,84,40,0,Matches
Nelson Sissoko,fr FRA,DF,Saint-Étienne,23-343,1997,5.3,14,8,9,3,2,0,5,0.0,5,54,14,25.9,28,20,6,5,1,0,4,5,19,21,1,Matches
Petar Škuletić,rs SRB,"FW,MF",Montpellier,30-229,1990,1.0,4,4,1,3,0,0,3,0.0,3,24,11,45.8,1,15,8,0,0,0,0,0,4,1,0,Matches
Islam Slimani,dz ALG,FW,Lyon,32-240,1988,0.8,2,0,0,0,2,1,2,50.0,1,14,0,0.0,0,5,9,0,0,0,0,0,2,0,0,Matches
Brandon Soppy,fr FRA,"DF,MF",Rennes,18-358,2002,4.1,17,9,15,1,1,2,7,28.6,5,67,28,41.8,35,27,5,8,0,0,8,3,20,19,0,Matches
Florian Sotoca,fr FRA,FW,Lens,30-111,1990,19.7,26,14,4,17,5,4,21,19.0,17,228,55,24.1,18,111,99,27,2,0,25,6,32,13,0,Matches
Cheick Souaré,fr FRA,MF,Marseille,18-163,2002,0.1,0,0,0,0,0,0,1,0.0,1,1,0,0.0,0,1,0,1,1,0,0,1,1,0,0,Matches
Rayan Souici,fr FRA,DF,Saint-Étienne,22-351,1998,0.1,0,0,0,0,0,0,0,,0,1,1,100.0,0,1,0,0,0,0,0,0,0,1,0,Matches
Adama Soumaoro,fr FRA,DF,Lille,28-240,1992,1.6,2,2,1,1,0,0,0,,0,9,4,44.4,6,3,0,1,1,0,0,2,4,4,0,Matches
Boubakary Soumaré,fr FRA,MF,Lille,21-352,1999,12.7,28,18,9,17,2,5,15,33.3,10,144,44,30.6,39,89,16,12,3,0,9,22,50,9,0,Matches
Yaya Soumaré,fr FRA,FW,Lyon,21-021,2000,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
Arnaud Souquet,fr FRA,DF,Montpellier,29-001,1992,10.5,30,16,25,4,1,14,30,46.7,16,153,38,24.8,87,39,27,25,4,0,21,13,43,21,0,Matches
Saidou Sow,gn GUI,DF,Saint-Étienne,18-224,2002,7.1,21,10,18,3,0,7,12,58.3,5,82,32,39.0,53,28,1,10,4,0,6,6,27,30,2,Matches
Kevin Strootman,nl NED,MF,Marseille,31-000,1990,2.6,11,6,5,6,0,5,9,55.6,4,60,21,35.0,23,34,3,6,2,0,4,3,14,9,0,Matches
Issiaga Sylla,gn GUI,DF,Lens,27-043,1994,11.2,33,20,12,18,3,11,19,57.9,8,145,54,37.2,38,68,39,23,3,0,20,16,49,22,0,Matches
Eddy Sylvestre,fr FRA,"FW,MF",Nice,21-168,1999,1.1,1,1,1,0,0,0,1,0.0,1,22,6,27.3,5,11,6,1,0,0,1,0,1,0,0,Matches
Flavien Tait,fr FRA,"MF,FW",Rennes,28-011,1993,6.6,14,9,5,6,3,1,13,7.7,12,93,30,32.3,27,38,28,7,0,0,7,8,22,4,0,Matches
Heriberto Tavares,pt POR,"MF,FW",Brest,23-360,1997,0.5,0,0,0,0,0,0,1,0.0,1,17,4,23.5,3,10,4,0,0,0,0,1,1,1,0,Matches
Warren Tchimbembé,fr FRA,"MF,FW",Metz,22-298,1998,4.9,4,3,3,1,0,3,8,37.5,5,70,20,28.6,20,37,13,8,1,0,7,3,7,3,0,Matches
Aurélien Tchouaméni,fr FRA,MF,Monaco,21-017,2000,21.5,79,51,30,39,10,22,54,40.7,32,348,124,35.6,110,180,58,29,4,0,25,36,115,38,0,Matches
Martin Terrier,fr FRA,"FW,MF",Rennes,23-346,1997,14.1,19,15,4,10,5,6,18,33.3,12,193,54,28.0,20,90,83,15,0,0,15,11,30,4,0,Matches
Kenny Tete,nl NED,DF,Lyon,25-127,1995,0.2,2,1,1,1,0,0,0,,0,4,2,50.0,1,1,2,0,0,0,0,1,3,0,0,Matches
Florian Thauvin,fr FRA,"FW,MF",Marseille,28-018,1993,18.0,30,14,13,13,4,14,31,45.2,17,214,46,21.5,43,99,72,15,1,0,14,6,36,6,0,Matches
Sada Thioub,sn SEN,"FW,MF",Angers,25-257,1995,10.0,20,17,8,5,7,8,20,40.0,12,199,70,35.2,57,70,72,16,0,0,16,7,27,4,0,Matches
Romain Thomas,fr FRA,DF,Angers,32-246,1988,19.6,33,19,25,8,0,10,28,35.7,18,182,58,31.9,129,49,4,28,19,0,9,21,54,114,1,Matches
Adrien Thomasson,fr FRA,MF,Strasbourg,27-065,1993,16.4,19,14,5,11,3,4,32,12.5,28,352,105,29.8,47,191,114,21,1,0,20,13,32,3,0,Matches
Khéphren Thuram-Ulie,fr FRA,MF,Nice,19-324,2001,11.3,28,18,4,19,5,6,22,27.3,16,170,59,34.7,47,93,30,16,4,0,12,7,35,12,0,Matches
Cheikh Tidiane Sabaly,sn SEN,MF,Metz,21-346,1999,0.1,0,0,0,0,0,0,0,,0,3,1,33.3,0,2,1,0,0,0,0,0,0,0,0,Matches
Jean-Clair Todibo,fr FRA,DF,Nice,21-045,1999,1.8,5,4,4,1,0,1,2,50.0,1,20,6,30.0,13,6,1,2,1,0,1,1,6,11,1,Matches
Karl Toko Ekambi,cm CMR,FW,Lyon,28-152,1992,18.3,8,3,3,2,3,3,19,15.8,16,171,42,24.6,41,71,59,15,2,0,13,13,21,2,0,Matches
Tyron Tormin,fr FRA,"MF,FW",Saint-Étienne,19-229,2001,0.2,0,0,0,0,0,0,0,,0,7,1,14.3,1,3,3,0,0,0,0,0,0,0,0,Matches
Abdoulaye Touré,fr FRA,MF,Nantes,26-347,1994,12.6,21,14,8,9,4,4,21,19.0,17,165,45,27.3,45,89,31,19,5,0,14,9,30,14,0,Matches
Amadou Traore,fr FRA,"MF,FW",Bordeaux,18-343,2002,1.2,3,2,1,1,1,0,6,0.0,6,28,3,10.7,9,14,5,2,0,0,2,1,4,1,0,Matches
Charles Traore,ml MLI,DF,Nantes,29-043,1992,10.4,34,20,17,14,3,18,31,58.1,13,146,56,38.4,75,57,14,27,4,0,23,16,50,36,1,Matches
Hamari Traoré,ml MLI,DF,Rennes,29-017,1992,19.5,45,24,18,22,5,13,40,32.5,27,210,75,35.7,77,90,43,43,2,0,41,32,77,22,1,Matches
Ismaël Traoré,ci CIV,DF,Angers,34-179,1986,23.0,32,23,20,11,1,12,24,50.0,12,219,80,36.5,144,63,12,25,10,0,15,27,59,95,0,Matches
Miguel Trauco,pe PER,DF,Saint-Étienne,28-172,1992,12.9,26,15,17,7,2,12,24,50.0,12,148,59,39.9,65,57,26,19,2,0,17,19,45,28,0,Matches
Alexis Trouillet,fr FRA,MF,Nice,20-052,2000,0.7,3,2,0,3,0,3,4,75.0,1,13,4,30.8,1,10,2,0,0,0,0,0,3,0,0,Matches
Adrien Truffert,fr FRA,"DF,MF",Rennes,19-085,2001,12.1,20,11,9,8,3,4,13,30.8,9,140,41,29.3,46,56,38,24,1,0,23,7,27,20,1,Matches
Marvin Tshibuabua,fr FRA,DF,Saint-Étienne,19-036,2002,0.5,1,0,1,0,0,0,0,,0,4,2,50.0,3,1,0,3,0,0,3,1,2,2,0,Matches
Matthieu Udol,fr FRA,DF,Metz,24-330,1996,12.0,25,16,11,12,2,7,20,35.0,13,157,55,35.0,68,61,28,41,4,0,37,21,46,26,0,Matches
Hwang Ui-jo,kr KOR,"FW,MF",Bordeaux,28-169,1992,15.3,5,3,4,1,0,3,17,17.6,14,179,51,28.5,22,98,59,14,1,0,13,7,12,9,0,Matches
Marco Verratti,it ITA,MF,Paris S-G,28-100,1992,12.6,29,18,16,9,4,9,45,20.0,36,203,72,35.5,75,80,48,23,4,0,19,13,42,8,0,Matches
Kevin Volland,de GER,"FW,MF",Monaco,28-198,1992,18.3,20,11,8,9,3,1,19,5.3,18,256,64,25.0,23,136,97,15,2,0,13,4,24,4,0,Matches
Franklin Wadja,cm CMR,MF,Lorient,25-288,1995,0.3,3,1,1,1,1,1,1,100.0,0,12,5,41.7,2,6,4,2,0,0,2,0,3,1,0,Matches
Timothy Weah,us USA,"MF,FW",Lille,20-357,2000,4.9,12,8,2,7,3,4,8,50.0,4,93,29,31.2,20,44,29,4,0,0,4,1,13,7,0,Matches
Yoane Wissa,cd COD,"FW,MF",Lorient,24-163,1996,18.3,22,9,10,9,3,4,16,25.0,12,164,43,26.2,38,89,37,20,4,0,16,16,38,14,0,Matches
Xeka,pt POR,MF,Lille,26-095,1994,7.9,18,16,6,10,2,5,18,27.8,13,151,53,35.1,41,87,23,11,2,0,9,9,27,18,0,Matches
Yusuf Yazıcı,tr TUR,"FW,MF",Lille,24-015,1997,8.6,8,7,3,1,4,0,13,0.0,13,133,39,29.3,15,60,58,5,3,0,2,1,9,4,0,Matches
Burak Yılmaz,tr TUR,FW,Lille,35-213,1985,14.9,3,2,1,0,2,0,20,0.0,20,211,43,20.4,14,93,104,8,2,0,6,6,9,19,0,Matches
Wilitty Younoussa,cm CMR,"DF,MF",Dijon,19-157,2001,0.2,0,0,0,0,0,0,1,0.0,1,5,4,80.0,2,2,1,1,0,0,1,0,0,0,0,Matches
Zaydou Youssouf,fr FRA,MF,Saint-Étienne,21-217,1999,9.0,17,9,10,6,1,8,28,28.6,20,131,32,24.4,39,70,22,20,0,0,20,7,24,5,0,Matches
Arber Zeneli,xk KVX,"MF,FW",Reims,25-354,1995,9.4,8,4,4,1,3,0,12,0.0,12,136,28,20.6,36,64,36,19,2,0,17,5,13,1,0,Matches
Mehdi Zerkane,dz ALG,"FW,MF",Bordeaux,21-213,1999,6.8,13,9,4,6,3,2,7,28.6,5,138,41,29.7,46,67,25,8,0,0,8,6,19,0,0,Matches
Kévin Zohi,ml MLI,"FW,MF",Strasbourg,24-056,1996,4.3,9,5,5,3,1,2,9,22.2,7,81,22,27.2,25,30,26,6,0,0,6,4,13,1,0,Matches
